specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5
HSC201470,1979-04-29,1979,4,29,119,,Trinity,"Gray Falls Campground, east of Willow Creek, North side of Trinity River, 100 yards west of junction with New River",305,40.845874,-123.481744,50,DG,Locality updated from specimen label,WGS84,cch2,1800697,,,http://cch2.org/portal/collections/individual/index.php?occid=1800697,,,,,,,,,
HSC201533,1973-03-20,1973,3,20,79,,San Luis Obispo,"Price Canyon Rd., 3.5 mi. from Pismo Beach",61,35.180432,-120.619805,83,WW,,WGS84,cch2,1805499,,Oak woodland,http://cch2.org/portal/collections/individual/index.php?occid=1805499,,,,,,,,,
HSC201534,1976-04-05,1976,4,5,96,,Mendocino,W of Lake-Mendocino Co. line on Co. Rd. 240,549,39.297657,-123.094188,3062,"ME, WW, (DG)",Refined error distance to encompass Co. Rd. 240,WGS84,cch2,1805878,,Oak-pine woodland,http://cch2.org/portal/collections/individual/index.php?occid=1805878,,,,,,,,,
HSC201512,1980-04-19,1980,4,19,110,,Lake,"Coldsprings Campground, along access road to Indian Valley Dam.",,39.079846,-122.538536,511,"ME, WW",,WGS84,cch2,1806259,,Blue oak- juniper woodland,http://cch2.org/portal/collections/individual/index.php?occid=1806259,,,,,,,,,
HSC201495,1977-04-20,1977,4,20,110,atomaria,Humboldt,Along FS 1N15 between Hwy. 36 and summit,915,40.499985,-123.574869,1332,"ME, WW",,WGS84,cch2,1811101,,Oak woodland,http://cch2.org/portal/collections/individual/index.php?occid=1811101,,,,,,,,,
HSC201537,1977-05-30,1977,5,30,150,,Humboldt,McKeown Ranch; along road to Anderson,854,40.516829,-123.619694,155,"CPA, ME,WW",used coordinates from CalFlora because McKeown Ranch could not be found anywhere else,WGS84,cch2,1811136,,Meadow,http://cch2.org/portal/collections/individual/index.php?occid=1811136,,,,,,,,,
HSC201493,1983-04-16,1983,4,16,106,atomaria,Humboldt,Near the old Hwy. 299 on W side of Berry Summit.,823,40.89363,-123.772583,288,"CPA, ME,WW","
",WGS84,cch2,1816997,,Open hill - grassland.,http://cch2.org/portal/collections/individual/index.php?occid=1816997,,,,,,,,,
HSC201505,1987-03-07,1987,3,7,66,menziesii,Trinity,"End of South Fork Rd. ( F.S. 5N03), trail to Hell's Half Acre Creek ( Tr. #6E23); 1 km. from trailhead",400,40.785563,-123.550963,475,"CPA, ME,WW","Refined error distance, Updated locality from cch1 record (dupe) (DG). uncertain of where trail to Hell ('s Half Acre?) begins and ends",WGS84,cch2,1824568,,Rocky slope,http://cch2.org/portal/collections/individual/index.php?occid=1824568,,,,,,,,,
HSC201473,1967-04-29,1967,4,29,119,,Colusa,"Bear Valley, 5 mi. N of Hwy. 20",91,39.089074,-122.41774,1780,"CPA,WW",,WGS84,cch2,1826208,,Meadow serpentine,http://cch2.org/portal/collections/individual/index.php?occid=1826208,,,,,,,,,
HSC201526,1980-04-28,1980,4,28,119,menziesii,Mendocino,"End of Hwy. 162, 3 mi. E of Covelo",427,39.816944,-123.222825,1194,"CPA,WW",,WGS84,cch2,1826334,,,http://cch2.org/portal/collections/individual/index.php?occid=1826334,,,,,,,,,
HSC201527,1980-04-24,1980,4,24,115,menziesii,Mendocino,"Wheeler Ranch, 6 mi. SW of Yorkville",335,38.841573,-123.253286,3830,"CPA,WW",could not find Wheeler Ranch; followed Elkhorn Rd for 6 miles,WGS84,cch2,1826335,,,http://cch2.org/portal/collections/individual/index.php?occid=1826335,,,,,,,,,
HSC201482,1983-03-25,1983,3,25,84,atomaria,Mendocino,"Rte. 111, Mt. house Rd., 4 mi. N of Rte. 128",274,38.920757,-123.092153,1282,CPA,,WGS84,cch2,1826336,,,http://cch2.org/portal/collections/individual/index.php?occid=1826336,,,,,,,,,
HSC201504,1986-03-12,1986,3,12,71,menziesii,Humboldt,"Trinidad Head, along trail",61,41.054505,-124.150825,241,CPA,,WGS84,cch2,1826590,,Disturbed open areas,http://cch2.org/portal/collections/individual/index.php?occid=1826590,,,,,,,,,
HSC201492,2005-06-10,2005,6,10,161,atomaria,Humboldt,"Cold Spring Camp, 7.4 mi. S of Hwy. 299 on NF 1",1375,40.83404,-123.71318,1169,CPA,,WGS84,cch2,1831953,,Meadow,http://cch2.org/portal/collections/individual/index.php?occid=1831953,,,,,,,,,
HSC201484,2007-05-08,2007,5,8,128,atomaria,Humboldt,Cold Spring. 1/2 mile south of Titlow Hill.,1410,40.83404,-123.71318,1169,CPA,,WGS84,cch2,1833033,,Open dry meadow in white oak woodland.,http://cch2.org/portal/collections/individual/index.php?occid=1833033,,,,,,,,,
HSC201506,1995-03-11,1995,3,11,70,,Trinity,"12 mi. S on S Fork Rd from its intersection with Hwy. 299, 1.5 mi. on S Fork Trail 6E23",,40.769603,-123.550418,143,WW,had trouble finding South Fork Trail but used Bing Rds setting which showed A ROAD without name and followed it for 1.5 miles. Found another map (https://www.fs.usda.gov/detailfull/srnf/maps-pubs/?cid=fseprd533896&width=full) but couldn't locate anything ; uncertainty was determined by measuring half distance from South Fork Trinity River,WGS84,cch2,1833313,,Rocky slope,http://cch2.org/portal/collections/individual/index.php?occid=1833313,,,,,,,,,
JEPS60186,1969-04-24,1969,4,24,114,,Riverside,along highway 79 about 2 1/2 mi s Sage; s of Sage,,33.506209,-116.941516,4353,"ME, DC, DG","Highway 79 is much farther than 2.5 miles S of sage, so I placed the marker at the midpoint b/w 79 and 2.5 mi S of Sage - DG",WGS84,cch2,3204854,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3204854,,,,,,,,,
JEPS18372,1957-04-03,1957,4,3,93,integrifolia,San Diego,"ne La Jolla (top of first low hill across canyon ne of Soledad Mountain); ne of Soledad Mountain, ne of La Jolla",124,32.83977,-117.252259,1201,"ME, DC",,WGS84,cch2,3205205,Flowering/Fruiting,"sandy soil, top of first low hill across canyon",http://cch2.org/portal/collections/individual/index.php?occid=3205205,,,,,,,,,
JEPS1793,1922-04-07,1922,4,7,97,,San Bernardino,"3 mi sw Hesperia (Mohave Desert); , sw of Hesperia",,34.368063,-117.356977,2163,WW,,WGS84,cch2,3218609,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3218609,,,,,,,,,
JEPS83176,1982-05-12,1982,5,12,132,,Monterey,"Poison Oak Hill Carmel Valley, Hastings Natural History Reservation (Hastings Natural History Reservation)",,36.366405,-121.543886,1048,WW,,WGS84,cch2,3242610,Flowering/Fruiting,"Poison Oak Hill, 2nd year after a fire",http://cch2.org/portal/collections/individual/index.php?occid=3242610,,,,,,,,,
JEPS1794,1920-04-23,1920,4,23,114,,San Diego,head of Grapevine Canyon,,33.180103,-116.438198,4216,WW,placed marker on highest part (i think) of the canyon,WGS84,cch2,3243069,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3243069,,,,,,,,,
JEPS1878,1893-04-25,1893,4,25,115,atomaria,Napa,"trail to Caux's Cabin Napa River Basin, = Mts. n of St. Helena (Napa River Basin, = Mts. n of St. Helena)",,38.582299,-122.446363,7871,WW,"Chose point N of St. Helena in the mountains, set error large in mts up to Pope Valley (DG)",WGS84,cch2,3243110,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3243110,,,,,,,,,
JEPS1885,1919-04-13,1919,4,13,103,atomaria,Napa,near Atlas; near Atlas,,38.429077,-122.24803,2028,WW,,WGS84,cch2,3253946,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3253946,,,,,,,,,
JEPS1490,1938-04-16,1938,4,16,106,,Kern,"small hill w Isabella (Kern River Canyon); , w of Isabella",762,35.618946,-118.49184,1749,"ME, DC, DG",,WGS84,cch2,3266831,Flowering/Fruiting,"small hill, grassy n slope w/Chrysothamnus",http://cch2.org/portal/collections/individual/index.php?occid=3266831,,,,,,,,,
JEPS1889,1917-05-29,1917,5,29,149,integrifolia,San Diego,Mesa Grande,1021,33.193319,-116.765241,1571,"ME, DC",,WGS84,cch2,3277859,Flowering/Fruiting,damp places on n slope,http://cch2.org/portal/collections/individual/index.php?occid=3277859,,,,,,,,,
JEPS2990,1908-03-01,1908,3,1,61,,Orange,Anaheim Plains,,33.835293,-117.914504,6396,"ME, DC",,WGS84,cch2,3351224,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3351224,,,,,,,,,
JEPS1480,1940-02-29,1940,2,29,60,,Napa,"Yount School Vicin San Francisco Bay, e side Napa Valley, Yount School (e side Napa Valley, vicinity of San Francisco Bay)",,38.403649,-122.360908,2715,"ME, DC, DG",Assume school is/used to be in Yountville and extend uncertainty over valley,WGS84,cch2,3351280,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3351280,,,,,,,,,
JEPS1518,1928-05-04,1928,5,4,125,integrifolia,Los Angeles,"Monrovia Canyon , Monrovia Canyon (San Gabriel Mts.)",,34.17445,-117.989788,1506,"ME, DC",,WGS84,cch2,3352023,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3352023,,,,,,,,,
JEPS1494,1938-04-08,1938,4,8,98,,Santa Clara,"above Guadalupe Creek (opposite Guadalupe Mine, near New Almaden, e foothills of the Santa Cruz Mountains); e foothills Santa Cruz Mountains, above Guadalupe Creek",152,37.211165,-121.906937,602,"ME, DC",,WGS84,cch2,3352374,Flowering/Fruiting,moist soil w/Toxicodendron under live & deciduous oaks,http://cch2.org/portal/collections/individual/index.php?occid=3352374,,,,,,,,,
JEPS76985,1963-03-10,1963,3,10,69,,Marin,Pt. Reyes,,37.99403,-122.997099,2925,"ME, DC",,WGS84,cch2,3353368,Flowering/Fruiting,near coast,http://cch2.org/portal/collections/individual/index.php?occid=3353368,,,,,,,,,
JEPS3127,1920-05-01,1920,5,1,122,,Monterey,"San Jose Canyon , San Jose Canyon (n end Santa Lucia Mts.)",,36.506083,-121.886798,5000,"ME, DC, DG","Changed marker to N end of Santa Lucia range, in a canyon extending from a San Jose Canyon Rd. Uncertainty covers mountains/canyons -DG",WGS84,cch2,3365543,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3365543,,,,,,,,,
JEPS1491,1938-04-17,1938,4,17,107,,Mariposa,"13 mi w Mormon Bar (near Mariposa Creek, Sierra Nevada foothills); Sierra Nevada foothills, nr Mariposa Creek, w of Mormon Bar",457,37.338775,-120.123931,2202,"ME, DC",,WGS84,cch2,3376340,Flowering/Fruiting,grassy bank in Pinus sabiniana-Quercus douglasii association,http://cch2.org/portal/collections/individual/index.php?occid=3376340,,,,,,,,,
JEPS1804,1919-04-16,1919,4,16,106,integrifolia,San Bernardino,"Cajon Pass , Cajon Pass (San Gabriel Mountains)",685,34.2833,-117.45,4943,"ME, DC",,WGS84,cch2,3388844,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3388844,,,,,,,,,
JEPS1911,1901-03-20,1901,3,20,79,,Solano,Vacaville,,38.356577,-121.987744,6088,"ME, DC",,WGS84,cch2,3389525,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3389525,,,,,,,,,
JEPS1486,1884-03-20,1884,3,20,80,,Solano,"e Rocky Peak (Vacaville); e of Rocky Peak, Vacaville",,38.378646,-121.981059,500,"ME, DC",,WGS84,cch2,3413925,Flowering/Fruiting,wet meadows,http://cch2.org/portal/collections/individual/index.php?occid=3413925,,,,,,,,,
JEPS45200,1961-03-09,1961,3,9,68,,Stanislaus,vicinity La Grange; vicinity of La Grange,,37.663543,-120.463529,1088,"ME, DC",,WGS84,cch2,3438470,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3438470,,,,,,,,,
JEPS1797,1922-04-21,1922,4,21,111,,Solano,"near Allendale (Peaceful Glen); near Allendale, Peaceful Glen",60,38.434818,-121.984531,1434,"ME, DC",,WGS84,cch2,3450175,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3450175,,,,,,,,,
JEPS1478,1939-04-17,1939,4,17,107,,Riverside,Corona,,33.875294,-117.566438,8309,"ME, DC",,WGS84,cch2,3451474,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3451474,,,,,,,,,
JEPS1791,1934-06-15,1934,6,15,166,atomaria,Humboldt,"summit of Grasshopper Peak; Bull Creek Region, South Fork Eel River, Grasshopper Peak",975,40.329249,-123.989136,5136,"ME, DC",,WGS84,cch2,3462160,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3462160,,,,,,,,,
JEPS110862,1995-03-21,1995,3,21,80,atomaria,Napa,"End of Niebaum Lane, Bear Canyon",108,38.449601,-122.438624,173,DG,Specimen label had locality - I copied it over,WGS84,cch2,3474655,Flowering/Fruiting,In small meadow on floodplain of creek; igneous rock; Mixed Evergreen Forest,http://cch2.org/portal/collections/individual/index.php?occid=3474655,,,,,,,,,
JEPS1477,1933-04-15,1933,4,15,105,atomaria,Sonoma,Bodega Hill,6,38.365117,-122.915008,6005,DG,"Update: I believe the label says ""Bodega Hwy""; I made the uncertainty large to encompass the whole highway (DG). can't find.",WGS84,cch2,3475154,Flowering/Fruiting,rocky w exposure,http://cch2.org/portal/collections/individual/index.php?occid=3475154,,,,,,,,,
JEPS1890,1932-04-07,1932,4,7,98,integrifolia,San Bernardino,"6 mi sw Warren's Well (Morongo Valley, Colorado Desert); Colorado Desert, Morongo Valley, sw of Warren's Well",1524,34.098594,-116.504526,4000,WW,uncertainty determined by halfway point between 6mi from Warrens well and morongo valley,WGS84,cch2,3488185,Flowering/Fruiting,"open sandy soil, Juniper-Joshua tree belt",http://cch2.org/portal/collections/individual/index.php?occid=3488185,,,,,,,,,
JEPS1476,1922-03-27,1922,3,27,86,integrifolia,San Diego,Pt. Soma,,32.687483,-117.244128,2544,WW,"Update: Likely Point Loma, not Soma. Collected in 1939, unlikely to be cultivar (DG).  used 'point loma' for locality string; possibly 'point soma'? but can not find anything",WGS84,cch2,3497731,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3497731,,,,,,,,,
JEPS3132,1919-04-20,1919,4,20,110,,Santa Clara,"Hall's Valley , Hall's Valley (Mt. Hamilton Range)",,37.319244,-121.699948,3065,WW,,WGS84,cch2,3497912,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3497912,,,,,,,,,
JEPS1805,1918-05-19,1918,5,19,139,integrifolia,Los Angeles,"Millards Canyon , Millards Canyon (San Gabriel Mountains)",609,34.205088,-118.165838,284,WW,,WGS84,cch2,3510235,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3510235,,,,,,,,,
JEPS85033,1969-05-03,1969,5,3,123,,Napa,"ca 7 mi ne Napa (Mead Ranch, off the Atlas Peak Rd.); ne of Napa, off Atlas Peak Rd., Mead Ranch",457,38.389309,-122.247297,221,WW,,WGS84,cch2,3511608,Flowering/Fruiting,lightly shaded slope above (s of) meadow under Quercus kelloggii,http://cch2.org/portal/collections/individual/index.php?occid=3511608,,,,,,,,,
JEPS1497,1928-02-09,1928,2,9,40,,Los Angeles,"Santa Anita Canyon , Santa Anita Canyon (San Gabriel Mts.)",,34.196199,-118.023023,1875,WW,,WGS84,cch2,3511924,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3511924,,,,,,,,,
JEPS1481,1935-04-21,1935,4,21,111,,San Diego,Oak Grove Valley Oak Grove Valley (e San Diego Co.),838,33.396655,-116.781011,2609,WW,"Update: looks good -DG. locality broad, but valley does not look too big on terrain map",WGS84,cch2,3546389,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3546389,,,,,,,,,
JEPS110843,1997-03-18,1997,3,18,77,menziesii,Napa,"Conn Valley Road, 4 mi E from Silverado Trail",103,38.504761,-122.392783,279,WW,,WGS84,cch2,3547555,Flowering/Fruiting,"grassy meadow, opening among oaks; flat; partial shade; alluvium; Foothill Woodland community",http://cch2.org/portal/collections/individual/index.php?occid=3547555,,,,,,,,,
JEPS104716,1938-03-06,1938,3,6,65,,San Joaquin,"steep slope NE of Castle Rock, Corral Hollow, Mount Hamilton Range",350,37.65632,-121.487167,1758,"WW, DG","Update: Castle Rock is a small geological feature, point found. too broad; corral hollow is NE of castle rock and at edge of mount hamilton range but uncertainty would be too big; blue oak ranch reserve nearby",WGS84,cch2,3548326,Flowering/Fruiting,steep grassy slope,http://cch2.org/portal/collections/individual/index.php?occid=3548326,,,,,,,,,
