specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5
SD00010579,2015-02-24,2015,2,24,55,integrifolia,San Diego,Camp Pendleton: east-central portion of Base; India Training Area; north of Lake O'Neill; east of the Santa Margarita River; on a rocky slope just east of De Luz Road along the Fallbrook Weapons Station border,105,33.36227,-117.31402,,,,WGS84,cch2,500312,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500312,,,,,,,,,
SDSU06129,1944-05-22,1944,5,22,143,integrifolia,San Diego,Palomar,1869.91,33.36337,-116.83613,3218,,,WGS84,cch2,380534,,,http://cch2.org/portal/collections/individual/index.php?occid=380534,,,,,,,,,
SD00010542,1925-05-25,1925,5,25,145,integrifolia,San Diego,Palomar Mountain.,1585,33.36337,-116.83613,3218,,,WGS84,cch2,500032,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500032,,,,,,,,,
SD00010543,1937-05-15,1937,5,15,135,integrifolia,San Diego,Palomar.,1869.91,33.36337,-116.83613,,,,WGS84,cch2,500063,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500063,,,,,,,,,
SD00010584,2010-05-08,2010,5,8,128,integrifolia,San Diego,Cleveland National Forest; Puerta La Cruz Road; 1.75 miles SE Mitchell Camp Road and Chihuahua Valley Road; 6 miles N of Warner Springs and Hwy 79,1182,33.36474,-116.67411,,,,WGS84,cch2,500275,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500275,,,,,,,,,
SD00010437,2010-04-14,2010,4,14,104,menziesii,San Diego,"Cleveland National Forest; Puerta La Cruz Road; 1.4 miles SE Mitchell Camp Road and Chihuahua Valley Road at small, dry riverbed that crosses the road.",1206,33.36631,-116.67929,,,,WGS84,cch2,500281,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500281,,,,,,,,,
SD00010454,2009-05-03,2009,5,3,123,menziesii,San Diego,"SW of Oak Grove, Rattlesnake Canyon, Cleveland National Forest, at bottom of canyon",961,33.36972,-116.78611,,,,WGS84,cch2,500245,FL,Granitic; rocky canyon with seasonal Rattlesnake Creek,http://cch2.org/portal/collections/individual/index.php?occid=500245,,,,,,,,,
SD00010441,2010-05-08,2010,5,8,128,menziesii,San Diego,Cleveland National Forest; Puerta La Cruz Road; about 1 mile SE Mitchell Camp Road and Chihuahua Valley Road; south-east of the junction with Puerta La Cruz Trail.,1326,33.3711,-116.68994000000001,,,,WGS84,cch2,500277,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500277,,,,,,,,,
SD00010445,2011-05-08,2011,5,8,128,menziesii,San Diego,"Chihuahua Valley Road, 1.1 mile E of intersection with Highway 79.",1048,33.37167,-116.72833,,,,WGS84,cch2,500284,FL,Granitic; roadcut in steeply sloping mountainside.,http://cch2.org/portal/collections/individual/index.php?occid=500284,,,,,,,,,
SD00010452,2008-04-06,2008,4,6,97,menziesii,San Diego,"South of Oak Grove. 25249 Oak Grove Truck Trail, ca. 1 mile S of its intersection with Highway 79, east facing slope west of road.",915,33.3736,-116.784,,,,WGS84,cch2,500264,FL,Granitic,http://cch2.org/portal/collections/individual/index.php?occid=500264,,,,,,,,,
SD00010438,2010-04-14,2010,4,14,104,menziesii,San Diego,"Cleveland National Forest; along Chihuahua Valley Road, 1.5 miles SW of junction with Mitchell Camp Road at large pullout area northwest of U-curve in the road.",1216,33.37634,-116.71033,,,,WGS84,cch2,500280,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500280,,,,,,,,,
SD00010576,1878-04-01,1878,4,1,91,integrifolia,San Diego,Fallbrook,205.3,33.37642,-117.25115,4827,,,WGS84,cch2,500037,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500037,,,,,,,,,
SD00010521,2017-03-14,2017,3,14,73,integrifolia,San Diego,"Fallbrook Naval Weapons Station: west of Fallbrook; North Magazine, north of Ammunition Road; northwestern part of station; on the northwestern slope of the highest peak on the station",245,33.38229,-117.28723,,,,WGS84,cch2,500335,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500335,,,,,,,,,
SD00010490,1941-03-06,1941,3,6,65,,Los Angeles,Santa Catalina Island; Middle Ranch Canyon.,300,33.3842,-118.3842,,,,WGS84,cch2,500125,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500125,,,,,,,,,
SD00010462,1935-05-08,1935,5,8,128,,San Diego,Chihuahua Valley,1283.56,33.38516,-116.67809,2011,,,WGS84,cch2,500054,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500054,,,,,,,,,
SD00010439,2010-05-20,2010,5,20,140,menziesii,San Diego,Northern San Diego County; along Old Mitchell Camp Road 0.17 mile N of junction with Chihuahua Valley Road,1269,33.38696,-116.68639,,,,WGS84,cch2,500279,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500279,,,,,,,,,
SD00026562,2017-03-02,2017,3,2,61,integrifolia,San Diego,"Fallbrook Naval Weapons Station: west of Fallbrook; North Magazine, north of Ammunition Road; northern part of station River Road, on north-facing slopes",117,33.38966,-117.27513,,,,WGS84,cch2,3641150,FFL,mostly granitic substrates,http://cch2.org/portal/collections/individual/index.php?occid=3641150,,,,,,,,,
SD00010628,2010-07-08,2010,7,8,189,integrifolia,San Diego,Cleveland National Forest: Cutca Valley on the lower northern slope of Palomar Mountain; along Cutca Valley Truck Trail,1060,33.39034,-116.91667,,,,WGS84,cch2,500249,FFL,mostly granitic substrates,http://cch2.org/portal/collections/individual/index.php?occid=500249,,,,,,,,,
SD00010617,1972-04-16,1972,4,16,107,integrifolia,San Diego,Cutca Valley,1050,33.39303,-116.91633,805,,,WGS84,cch2,500155,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500155,,,,,,,,,
SD00010436,2011-05-09,2011,5,9,129,menziesii,San Diego,Chihuahua Valley; along Old Mitchell Camp Road; 0.70 mile N of Chihuahua Valley Road,1275,33.39447,-116.68579,,,,WGS84,cch2,500319,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500319,,,,,,,,,
SD00010609,1940-03-30,1940,3,30,90,integrifolia,San Diego,Hormiguero Ranch,534.42,33.39493,-117.0338,1609,,,WGS84,cch2,500074,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500074,,,,,,,,,
SD00010440,2010-06-01,2010,6,1,152,menziesii,San Diego,"Chihuahua Valley, Adobe Springs, creekside, ca 1 mile NW of intersection Chihuahua Valley Road and Old Mitchell Camp Road, now under BLM management and slated to be part of the Beauty Mountain Wilderness Area.",1225,33.39556,-116.70111,,,,WGS84,cch2,500278,FL,Granitic,http://cch2.org/portal/collections/individual/index.php?occid=500278,,,,,,,,,
SD00010632,2008-03-18,2008,3,18,78,integrifolia,San Diego,Northeast of Fallbrook. On the south side of the Santa Margarita River at the Willow Glen and North Stagecoach trailhead. Which is about 1.6 miles northwest (by air) of Red Mountain Lookout,139,33.41306,-117.21389,,,,WGS84,cch2,500246,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500246,,,,,,,,,
SD00010559,1940-04-18,1940,4,18,109,integrifolia,San Diego,Herron Ranch near DeLuz,217.76,33.43751,-117.32043,,,,WGS84,cch2,500075,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500075,,,,,,,,,
SD00010529,2014-04-08,2014,4,8,98,integrifolia,San Diego,"Camp Pendleton: northeast portion of Base; Training Area Echo, along a dirt road at the base of the highest ridge of the Santa Margarita Mountains, just northeast of Case Springs Road, west of Margarita Peak & southeast of Case Springs Lake",725,33.44083,-117.40063,,,,WGS84,cch2,500295,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500295,,,,,,,,,
SD00010546,1995-05-04,1995,5,4,124,integrifolia,Riverside,"Cleveland Nat'l Forest, Agua Tibia Wilderness Area. N slope of Agua Tibia Mtn., E of Dripping Springs Alcove Area, N of Woodchuck Trail.",610,33.45,-116.95,,,,WGS84,cch2,500163,FFL,Granitic substrate with a decomposed granitic soil; aspect NE; slope 55%.,http://cch2.org/portal/collections/individual/index.php?occid=500163,,,,,,,,,
SD00010567,1971-03-16,1971,3,16,75,integrifolia,San Diego,½ mile NW of Margarita Peak,800,33.45129,-117.39809,402,,,WGS84,cch2,500161,FL,"Shaded, grassy area",http://cch2.org/portal/collections/individual/index.php?occid=500161,,,,,,,,,
SD00010618,1992-05-06,1992,5,6,127,integrifolia,San Diego,"So. Santa Ana Mts, San Mateo Cyn Wilderness Area. S side of Miller Mt along 'Miller Canyon', the major drainage on the southern flank of the mountain, from Road 8S02 upstream to the area of contact between lower granitic and higher basaltic rocks.",640,33.49225,-117.38606,402,,,WGS84,cch2,500162,FFL,Granitic & basaltic rocks,http://cch2.org/portal/collections/individual/index.php?occid=500162,,,,,,,,,
SD00010503,1882-04-24,1882,4,24,114,,Riverside,Temecula,310.55,33.4956,-117.1493,,,,WGS84,cch2,500040,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500040,,,,,,,,,
SD00010475,2013-03-19,2013,3,19,78,,Riverside,"Perris-Aguanga Basin: Menifee Valley, Los Alamos Road at its crossing of Warm Springs Creek, and hill west of Jeanette Drive (Murrieta 7.5'Q)",390,33.59833,-117.14194,,,,WGS84,cch2,500313,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500313,,,,,,,,,
RSA0059611,1917-04-04,1917,4,4,94,,Riverside County,Palm Canyon,762,33.6698,-116.5157,1000,,,WGS84,cch2,1125058,,under shrub.,http://cch2.org/portal/collections/individual/index.php?occid=1125058,,,,,,,,,
SD00010510,2000-04-12,2000,4,12,103,,Riverside,"San Jacinto Mountains, Baldy Mountain area; Idyllwild [quad].",1616,33.68333,-116.71667,,,,WGS84,cch2,500213,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500213,,,,,,,,,
RSA0060576,1984-04-28,1984,4,28,119,menziesii,Riverside County,"Collected on North-facing slope adjacent ot and on the South side of Highway 74, 3.6 miles from Strawberry Creek going towards Mountain Center.",1219,33.6982,-116.7528,1000,,,WGS84,cch2,1127422,,,http://cch2.org/portal/collections/individual/index.php?occid=1127422,,,,,,,,,
SD00010477,2013-04-02,2013,4,2,92,,Riverside,"Peninsular Range: Temescal Canyon between Horsetheif Canyon Road and Hostettler Road, near I-15 Fwy, SE of Corona (Lee) Lake (Albrehill 7.5'Q)",377,33.73696,-117.42017,,,,WGS84,cch2,500308,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500308,,,,,,,,,
SD00010672,1954-04-30,1954,4,30,120,integrifolia,San Bernardino,"Idlewild, San Jacinto River.",1676,33.7503,-116.7152,,,,WGS84,cch2,500135,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500135,,,,,,,,,
SDSU18403,2008-02-27,2008,2,27,58,menziesii,Riverside,"El Sobrante Landfill preserve area, western Riverside County, east of Interstate 15 off Temescal Canyon Road. Ca. 5 kilometers east off freeway. Access through landfill entrance.",405,33.79494,-117.45103,,,,,cch2,392587,,"North-facing slope near edge of mesatop. Recently burned, formerly Riversidean sage scrub, now largely herbaceous community.",http://cch2.org/portal/collections/individual/index.php?occid=392587,,,,,,,,,
SDSU18390,2008-02-21,2008,2,21,52,menziesii,Riverside,"El Sobrante Landfill preserve area, western Riverside County, east of Interstate 15 off Temescal Canyon Road. Ca. 5 kilometers east off freeway. Access through landfill entrance.",418,33.79722,-117.46225,,,,,cch2,392574,,"In expansion phase on highly disturbed, west-facing slope of Riversidean sage scrub. Dominants include Eriogonum fasciculatum, Opuntia sp., Dichelostemma capitatum, Plagiobothrys sp., Eriodium spp.",http://cch2.org/portal/collections/individual/index.php?occid=392574,,,,,,,,,
SD00010505,1925-05-10,1925,5,10,130,,Riverside,"Banning-Idyllwild Road, San Jacinto Mountains.",1219,33.8748,-116.842,,,,WGS84,cch2,500033,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500033,,,,,,,,,
OBI106017,1969-04-12,1969,4,12,102,,Riverside,"Box Springs mts, NW slope of hill, SE of UCR",366,33.96621,-117.31939,633,,,WGS84,cch2,196225,,"coastal sage scrub. Assoc Euphorbia, Encelia, Oenothera, Amsinckia, Phacelia, Eriogonum, Rubus",http://cch2.org/portal/collections/individual/index.php?occid=196225,,,,,,,,,
RSA0043164,2012-05-21,2012,5,21,142,,San Bernardino County,"Yucaipa Ridge; approximately 4 air miles northeast of the San Gorgonio Ranger station, or approximately 0.6 air mile northeast of Allen Peak.",1616,34.08484,-116.97716,,,,,cch2,1081945,,"A steep shady rocky north facing slope with Quercus chrysolepis, Pinus coulteri, Cercocarpus ledifolius, Galium aparine, Yucca whipplei, Osmorhiza brackypoda, Lomatium dissectum, Dryopteris, Eriophyllum confertiflorum, Galium angustifolium, Lithophragma affine, Gilia capitatum.",http://cch2.org/portal/collections/individual/index.php?occid=1081945,,,,,,,,,
RSA0094763,2015-03-31,2015,3,31,90,,San Bernardino County,"Little San Bernardino Mountains; along dirt road in Water Canyon, 1.3 mi west of Pioneertown Rd, approx 5 mi. NW of Yucca Valley.",1148,34.1309667,-116.4915,,,,NAD83,cch2,1110758,,Geologic formation: alluvium; Parent rock: granite; Soil type: sand; banks of sandy wash.,http://cch2.org/portal/collections/individual/index.php?occid=1110758,,,,,,,,,
RSA0022321,2011-04-23,2011,4,23,113,,San Bernardino County,Sawtooth Mountains; collecting in rugged boulder piles about a mile south of Pioneertown and about 0.75 air mile east of Chaparrosa Spring.,1338,34.14308,-116.50302,,,,,cch2,1205796,,"Bouldery hills and canyons with burnt pinyons, junipers and joshua trees from the Sawtooth Complex fire of 2006 and with Yucca schidigera, Nolina parryi, Yucca whipplei, Ephedra californica, Eriophyllum confertiflorum, Ericameria linearifolia, Quercus cornelius-mulleri, Delphinium parishii, Bromus tectorum, Opuntia basilaris and an abundance of winter annuals.",http://cch2.org/portal/collections/individual/index.php?occid=1205796,,,,,,,,,
RSA0003800,1882-02-25,1882,2,25,56,integrifolia,Los Angeles County,Pasadena.,249.86,34.152867,-118.121454,6700,,,WGS84,cch2,1202835,,,http://cch2.org/portal/collections/individual/index.php?occid=1202835,,,,,,,,,
SD00010662,2006-04-01,2006,4,1,91,integrifolia,San Bernardino,"Little San Bernardino Mountains; Pipes Canyon Preserve; Sorrel Horse Canyon, south of Pioneertown Road along wash and ridge to the south.",1220,34.16111,-116.51083,,,,WGS84,cch2,500272,FL,Decomposed granite and alluvial soils.,http://cch2.org/portal/collections/individual/index.php?occid=500272,,,,,,,,,
RSA0043195,2010-07-02,2010,7,2,183,,San Bernardino County,Upper Santa Ana River Watershed: Middle Control Road between Highway 38 and Santa Ana River.,1571,34.1619444,-116.9633333,,,,,cch2,962363,,"N-slpe with chaparral and dense Oak Woodland, some roadside seeps.",http://cch2.org/portal/collections/individual/index.php?occid=962363,,,,,,,,,
RSA0043193,2010-05-06,2010,5,6,126,,San Bernardino County,San Bernardino National Forest: the upper Santa Ana River watershed; along the Santa Ana River Trail approximately 0.25 air mile east of Mill Creek road.,1553,34.16404,-116.94995,,,,,cch2,1094910,,"A shady forest slope with Pinus jeffreyi, Abies concolor, Quercus kelloggii, Pinus coulteri, Pinus lambertiana, Ribes nevadense, Viola purpurea, Claytonia rubra, and Nemophilla spatulata.",http://cch2.org/portal/collections/individual/index.php?occid=1094910,,,,,,,,,
RSA0036743,1998-04-11,1998,4,11,101,,San Bernardino County,Burns Pinon Ridge Reserve.,1250,34.17,-116.43,,,,,cch2,905376,,,http://cch2.org/portal/collections/individual/index.php?occid=905376,,,,,,,,,
SDSU22704,1983-05-17,1983,5,17,137,menziesii,San Bernardino,1.7 miles northwest of the end of Etiwanda Ave.; Day Canyon Gaging Station.,884,34.184673,-117.540695,,,,,cch2,3671751,,Dry shade,http://cch2.org/portal/collections/individual/index.php?occid=3671751,,,,,,,,,
SD00010673,1963-05-07,1963,5,7,127,integrifolia,San Bernardino,"Cedar Pines Park, San Bernardino Mountains.",1524,34.25,-117.3259,,,,WGS84,cch2,500123,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500123,,,,,,,,,
SDSU06088,1934-05-01,1934,5,1,121,menziesii,San Bernardino,"Dry shore, E side big bear Lake, San Bernardino Mts.",2056.62,34.264,-116.8662,2926,,,WGS84,cch2,380493,,,http://cch2.org/portal/collections/individual/index.php?occid=380493,,,,,,,,,
SDSU06137,1952-04-01,1952,4,1,92,menziesii,Los Angeles,Azusa Canyon. Angeles Natl. Forest near Coldstream Guard Station.,1036,34.291484,-117.840418,300,,,WGS84,cch2,380542,,Veg type: west. Drainage area: chaparrall. Soil: humus-loam.,http://cch2.org/portal/collections/individual/index.php?occid=380542,,,,,,,,,
SD00010508,2008-03-24,2008,3,24,84,,San Bernardino,"San Bernardino Mountains: Wye Peak at Cajon Junction, northeast of 215/Highway 138 intersection.",1107,34.31417,-117.43861,,,,WGS84,cch2,500237,FL,Mountain top.,http://cch2.org/portal/collections/individual/index.php?occid=500237,,,,,,,,,
RSA0043194,1995-04-25,1995,4,25,115,,San Bernardino County,"East of hwy. I-15 and Cajon Pass, via hwy. 138, Elliott's Ranch area.",1067,34.325,-117.4227778,,,,,cch2,967280,,,http://cch2.org/portal/collections/individual/index.php?occid=967280,,,,,,,,,
SD00010509,1995-05-21,1995,5,21,141,,San Bernardino,"Head of Grapevine Canyon on Grapevine Canyon Road, south of Apple Valley.",1738,34.37667,-117.05833,,,,WGS84,cch2,500219,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500219,,,,,,,,,
SBBG172001,2019-03-16,2019,3,16,75,menziesii,Ventura,"upper Ojai Valley, Sulphur Mtn, Sulphur Mtn Rd on N facing slopes in vicinity of Mile Marker 13.50",668,34.41771,-119.16248,,,,,cch2,3753745,,silty loam; N-facing slope; part shade; oak woodland; 2nd year after Thomas fire,http://cch2.org/portal/collections/individual/index.php?occid=3753745,,,,,,,,,
RSA0065634,2015-03-19,2015,3,19,78,,Los Angeles County,"San Gabriel Mountains: Arrastre Canyon, south of Acton.",846,34.42758,-118.18402,,,,,cch2,1236301,,"Fire burned a few years ago, through low hills of Adenostoma fasciculatum. Riparian habitat along creek. Growing on slopes.",http://cch2.org/portal/collections/individual/index.php?occid=1236301,,,,,,,,,
SBBG164526,1965-04-17,1965,4,17,107,menziesii,Santa Barbara,Santa Ynez Mtns: Los Padres National Forest; E fork of Cold Spring Cyn,396.32,34.465,-119.65,3,,,NAD83,cch2,93167,Flowers Present,along trail (Coyote Fire Sep 1964),http://cch2.org/portal/collections/individual/index.php?occid=93167,,,,,,,,,
SD00010476,2014-04-04,2014,4,4,94,menziesii,Los Angeles,"Western Mojave Desert, approx 3.3 km northeast of Valyermo along Bob's Gap Road approx. 1.6 km southeast of the aqueduct.",1126,34.46542,-117.82326,,,,WGS84,cch2,500314,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500314,,,,,,,,,
SBBG164525,1928-03-25,1928,3,25,85,menziesii,Santa Barbara,Santa Ynez Mtns: Gaviota Pass,123.53,34.4895,-120.225,500,,,WGS84,cch2,70368,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=70368,,,,,,,,,
OBI106060,1965-03-22,1965,3,22,81,,Santa Barbara,"Blue Cyn, N slope, Santa Ynez Mts",541.92,34.4916,-119.5865,50,,,NAD83,cch2,196210,,,http://cch2.org/portal/collections/individual/index.php?occid=196210,,,,,,,,,
RSA0049807,2014-03-28,2014,3,28,87,,San Bernardino County,"Granite Mountains; to the east of Apple Valley, approximately 3.5 air miles northwest of Rabbit Dry Lake, and about 1 air mile south of Amaral Spring.",1225,34.50565,-117.06247,,,,,cch2,1117617,,Collecting in a rugged granitic bouldery area with small spring.,http://cch2.org/portal/collections/individual/index.php?occid=1117617,,,,,,,,,
SBBG164529,2003-04-05,2003,4,5,95,menziesii,Ventura,"Los Padres National Forest; N border of Sespe Condor Sanctuary, vicinity of Ant Camp on Agua Blanca Crk",884,34.5767,-118.8861,500,,,NAD83,cch2,149846,Flowers Present,silty loam; partial shade; southern oak woodland,http://cch2.org/portal/collections/individual/index.php?occid=149846,,,,,,,,,
SBBG164500,1929-03-29,1929,3,29,88,menziesii,Santa Barbara,Santa Ynez Valley: Buellton to Lompoc,150.94,34.664,-120.333,12,,,NAD83,cch2,130538,Flowers Present,field,http://cch2.org/portal/collections/individual/index.php?occid=130538,,,,,,,,,
SD00010482,1997-03-21,1997,3,21,80,menziesii,Los Angeles,"Portal Ridge, upper Broad Canyon, ca. 1.0 mile east of VABM King and 1.2 mile east of the junction of Forest Service Roads 7N07 and 7N07A, along the ridgeline diving Bleich Canyon and Broad Canyon.",1195,34.70639,-118.48083,,,,WGS84,cch2,500260,FL,Decomposed granite substrate.,http://cch2.org/portal/collections/individual/index.php?occid=500260,,,,,,,,,
SBBG164522,1928-04-04,1928,4,4,95,menziesii,Santa Barbara,Solomon Hills: Foxen Cyn,339.29,34.778,-120.155,3,,,NAD83,cch2,44681,Flowers Present,bank,http://cch2.org/portal/collections/individual/index.php?occid=44681,,,,,,,,,
OBI106031,1995-03-16,1995,3,16,75,menziesii,Santa Barbara,"Vandenberg AFB. NE part of base, along NW side of Calif hwy 1, 0.7-1.6 mi NE of intersection with San Antonio Rd W",114.97,34.7795,-120.4273,1500,,,NAD83,cch2,196232,,"Hills and valley on ancient consolidated sand dunes. Mosaic of coastal scrub, coastal live oak woodland, chaparral, and grassland; Very loc in grassy opening",http://cch2.org/portal/collections/individual/index.php?occid=196232,,,,,,,,,
SD00010661,2013-03-30,2013,3,30,89,integrifolia,San Bernardino,"HAD83; Granite Mountains; Mohave National Preserve, 0.8 mile north of Gate into UC reserve campground near mouth of Cottoonwood Basin.",1160,34.83282,-115.64653,,,,WGS84,cch2,500316,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500316,,,,,,,,,
OBI106048,1997-04-05,1997,4,5,95,,Kern,Bitter Crk Natl Wildlife Refuge. Near Cerro Noroeste Rd where rd to Red lake intersects,1840.31,34.861591,-119.213581,14747,,,WGS84,cch2,196217,,In grassland ; Loc common,http://cch2.org/portal/collections/individual/index.php?occid=196217,,,,,,,,,
SD00026955,2010-04-10,2010,4,10,100,menziesii,Ventura,"Los Padres National Forest. San Emigdio Mtns, Cerro Noroeste road, Vicinity of Valle Vista Campground, W Flank of Mt Abel.",1469,34.87801,-119.34137,,,,WGS84,cch2,3641148,FL,Clay loam; N-facing road cut; part shade.,http://cch2.org/portal/collections/individual/index.php?occid=3641148,,,,,,,,,
RSA0077591,2011-04-24,2011,4,24,114,,Kern County,Bitter Creek National Wildlife Refuge; about 5.2 air miles SE of the junction of Hwy 33 and Hudson Ranch Road (formerly Cerro Noroeste Rd.); SW side of Hudson Ranch Road.,1372,34.9021,-119.3897,,,,,cch2,1191656,,"Moderate NE facing slope wither herbaceous vegetation dominated by Poa secunda, Bromus diandrus, Balsamorhiza deltoidea, Elymus elymoides, Plectritis ciliosa.",http://cch2.org/portal/collections/individual/index.php?occid=1191656,,,,,,,,,
RSA0093736,2010-04-14,2010,4,14,104,,Kern County,"Tehachapi Mountains. Canyon del Gato Montes, above confluence with Canyon del Agua Escondida.",1442,34.91,-118.63167,,,,,cch2,1224670,,Canyon bottom at toe of N-facing slope; partial shade at edge of oak clump.,http://cch2.org/portal/collections/individual/index.php?occid=1224670,,,,,,,,,
SBBG164527,1964-04-03,1964,4,3,94,menziesii,Santa Barbara,Colson Cyn,335,34.942,-120.1995,5,,,NAD83,cch2,52573,Flowers Present,woodland; shaded N slope,http://cch2.org/portal/collections/individual/index.php?occid=52573,,,,,,,,,
SBBG164505,1950-03-18,1950,3,18,77,menziesii,Kern,"Soda Lake Rd to Carrizo Plain, ca. 0.8 mi off Hwy 399 near SLO County line",826.04,34.971165,-119.455567,500,,,WGS84,cch2,112404,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=112404,,,,,,,,,
SBBG164515,1974-02-17,1974,2,17,48,menziesii,San Luis Obispo,"Grand View Mesa, Nipomo",97.21,35.01,-120.48,1000,,,NAD27,cch2,70425,Flowers Present,"sandy soil, open fields",http://cch2.org/portal/collections/individual/index.php?occid=70425,,,,,,,,,
OBI106023,1998-05-22,1998,5,22,142,menziesii,San Luis Obispo,Caliente Range. Along Caliente Ridge Rd. between wildlife guzzler (35°03.432' N x 119°46.937' W) and Caliente Peak.,1554,35.045615,-119.7714,1000,,,WGS84,cch2,196200,,Juniper-desert scrub oak woodland.; Occasional.,http://cch2.org/portal/collections/individual/index.php?occid=196200,,,,,,,,,
OBI106035,1956-04-06,1956,4,6,97,,San Luis Obispo,Los Berros Cyn approx 4 mi N of Nipomo,194.99,35.09084,-120.46303,3290,,,WGS84,cch2,196226,,,http://cch2.org/portal/collections/individual/index.php?occid=196226,,,,,,,,,
OBI106026,1982-04-04,1982,4,4,94,,San Luis Obispo,"Huasna Rd, 1/2 mi NW of where the Huasna River crosses the rd",251.94,35.12639,-120.4025,500,,,,cch2,196215,,Oak woodland with grassy understory. Soil of Santa Margarita formation type; Scattered in grasslands,http://cch2.org/portal/collections/individual/index.php?occid=196215,,,,,,,,,
SD00010494,1935-03-23,1935,3,23,82,,Kern,South of Arvin,121.68,35.17997,-118.83301,,,,WGS84,cch2,500085,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500085,,,,,,,,,
SBBG164507,1967-04-30,1967,4,30,120,menziesii,Kern,near Tehachapi Loop monument on old Tehachapi Hwy,970.64,35.195066,-118.534846,200,,,WGS84,cch2,42672,Flowers Present,slope,http://cch2.org/portal/collections/individual/index.php?occid=42672,,,,,,,,,
OBI106019,1979-04-04,1979,4,4,94,,San Luis Obispo,Indian Knob Tar Sands,248.2,35.197821,-120.66211,800,,,WGS84,cch2,196209,,"Near the ecotone between southern coastal grassland and coastal live oak woodland. With Platystemon californicum, lupinus nanus, Ranunculus californica; Relatively abundant",http://cch2.org/portal/collections/individual/index.php?occid=196209,,,,,,,,,
OBI106038,1967-05-06,1967,5,6,126,,San Luis Obispo,Avenales Wildlife refuge,498.56,35.2055285,-120.1912599,18747,,,WGS84,cch2,196189,,Grassland,http://cch2.org/portal/collections/individual/index.php?occid=196189,,,,,,,,,
OBI106033,1968-04-06,1968,4,6,97,,San Luis Obispo,On hill on W side of Carrizo Plain due W of Soda lake's southern end,601.53,35.206217,-119.881875,3623,,,WGS84,cch2,196218,,In rocky soil on N facing slope,http://cch2.org/portal/collections/individual/index.php?occid=196218,,,,,,,,,
OBI106028,1964-02-29,1964,2,29,60,,San Luis Obispo,"Routzahn Park Rd, approx 11 mi from SLO",245.85,35.207788,-120.470393,3873,,,WGS84,cch2,196220,,,http://cch2.org/portal/collections/individual/index.php?occid=196220,,,,,,,,,
OBI106055,1966-04-03,1966,4,3,93,,San Luis Obispo,Lopez Cyn near the 15th or 16 crk crossing,337.88,35.279519,-120.540786,3205,,,WGS84,cch2,196219,,In grassy clearing near the roadside with maple and oak trees beyond the grassy clearing,http://cch2.org/portal/collections/individual/index.php?occid=196219,,,,,,,,,
SBBG164516,1979-04-08,1979,4,8,98,menziesii,San Luis Obispo,2 mi S of California Valley along Soda Lake Rd,579,35.2993,-119.9771,500,,,NAD83,cch2,127641,Flowers Present,"alkaline soil, field & roadside",http://cch2.org/portal/collections/individual/index.php?occid=127641,,,,,,,,,
SD00010478,2008-03-25,2008,3,25,85,,San Luis Obispo,North of Carrizo Plain National Monument. Along Soda Lake Road between College and Belmont Streets.,591,35.30722,-119.98611,,,,WGS84,cch2,500306,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500306,,,,,,,,,
