specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5
UC1039812,1956-04-16,1956,4,16,107,,Fresno,"e side Kerckhoff Lake; Sierra National Forest, Quad. 89-D1, e side Kerckhoff Lake",396,37.1484,-119.5052,805,,,NAD27,cch2,3305663,Flowering/Fruiting,"Veg. Type: Nt2 (N+2?)/SGr Hrk (Hvk?) (Gr underlined), Soil Series Tollhouse",http://cch2.org/portal/collections/individual/index.php?occid=3305663,,,,,,,,,
UC107229,1889-04-22,1889,4,22,112,atomaria,Santa Clara,Alma,236.73,37.18087,-121.98446,1062,,,NAD27,cch2,3157327,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3157327,,,,,,,,,
UC131658,1904-03-25,1904,3,25,85,,Santa Clara,w Los Gatos; w of Los Gatos,759.51,37.209385,-122.05352,1622,,,NAD27,cch2,3233710,Flowering/Fruiting,foothills,http://cch2.org/portal/collections/individual/index.php?occid=3233710,,,,,,,,,
UC596584,1907-04-02,1907,4,2,92,,Santa Clara,hills w Los Gatos (West Central California); w of Los Gatos,274,37.2202,-122.0344,3500,,,WGS84,cch2,3407643,Flowering/Fruiting,hills,http://cch2.org/portal/collections/individual/index.php?occid=3407643,,,,,,,,,
UC1069169,1938-02-01,1938,2,1,32,,Santa Clara,"1.4 mi n Mt. Sizer; Morgan Hill Quad., n of Mt. Sizer",822,37.2384,-121.5034,805,,,NAD27,cch2,3390932,Flowering/Fruiting,"Veg. Type: D', Gr (Gr underlined); e slope",http://cch2.org/portal/collections/individual/index.php?occid=3390932,,,,,,,,,
UC596364,1938-05-29,1938,5,29,149,,Madera,Coarsegold,677.79,37.26346,-119.693054,818,,,NAD27,cch2,3155210,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3155210,,,,,,,,,
UC618484,1938-05-04,1938,5,4,124,,Madera,near Bass Lake; near Bass Lake,1026.97,37.31176,-119.547646,3232,,,NAD27,cch2,3150222,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3150222,,,,,,,,,
UC131456,1902-04-12,1902,4,12,102,,San Mateo,La Honda,145.54,37.317913,-122.269394,908,,,NAD27,cch2,3453470,Flowering/Fruiting,along open banks and roadsides,http://cch2.org/portal/collections/individual/index.php?occid=3453470,,,,,,,,,
UC571709,1935-03-31,1935,3,31,90,,Santa Clara,between Hall's Valley and Grand View (western side of Mount Hamilton); western side of Mount Hamilton,548,37.342384,-121.64059,520,,,NAD27,cch2,3273089,Flowering/Fruiting,"western side of mountain; ne facing slope among Quercus douglasii, Q. kelloggii",http://cch2.org/portal/collections/individual/index.php?occid=3273089,,,,,,,,,
UC571712,1934-03-30,1934,3,30,89,,Santa Clara,"Bonito Creek near Kincaid Road (Mount Hamilton Range); , Bonito Creek",731,37.38329,-121.69044,14497,,,NAD27,cch2,3395284,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3395284,,,,,,,,,
UC1069182,1935-05-06,1935,5,6,126,,Mariposa,"Bull Run Valley Indian Gulch Quad., Bull Run Valley",487,37.3962,-120.0587,805,,,NAD27,cch2,3148996,Flowering/Fruiting,Veg. Type: Grass ? land (woodland?) ; 3% nw slope,http://cch2.org/portal/collections/individual/index.php?occid=3148996,,,,,,,,,
UC1069190,1936-04-09,1936,4,9,100,,Mariposa,"1.4 mi se Cathay School; Indian Gulch Quad., se of Cathay School",381,37.4107,-120.0769,805,,,NAD27,cch2,3158407,Flowering/Fruiting,Veg. Type: Grass,http://cch2.org/portal/collections/individual/index.php?occid=3158407,,,,,,,,,
UC596583,1908-05-01,1908,5,1,122,,Santa Clara,Mt. Day,1155.58,37.421104,-121.69879,1622,,,NAD27,cch2,3310329,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3310329,,,,,,,,,
UC596582,1909-04-01,1909,4,1,91,,Santa Clara,Milpitas,6.68,37.427773,-121.90488,3232,,,NAD27,cch2,3322177,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3322177,,,,,,,,,
UC880914,1915-04-20,1915,4,20,110,,Mariposa,Blochman's Ranch,393.48,37.4291,-120.0923,2500,,,WGS84,cch2,3149744,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3149744,,,,,,,,,
UC1069181,1935-04-26,1935,4,26,116,,Mariposa,"Wawona Yosemite Quad., Wawona",1219,37.545,-119.6514,805,,,NAD27,cch2,3148880,Flowering/Fruiting,Veg. Type: Y ; 3% slope; Granitic soil origin,http://cch2.org/portal/collections/individual/index.php?occid=3148880,,,,,,,,,
UC592189,1925-03-07,1925,3,7,66,,Alameda,bluff above stream junction one-half mi sw Sunol; sw of Sunol,234.52,37.579037,-121.90704,2803,,,NAD27,cch2,3261145,Flowering/Fruiting,open oak association on upper hills slopes; bluff above stream junction,http://cch2.org/portal/collections/individual/index.php?occid=3261145,,,,,,,,,
UC767670,1938-03-19,1938,3,19,78,,San Joaquin,"1 mi n Corral Hollow (near Alameda Co. line, San Joaquin); n of Corral Hollow",449.6,37.65059,-121.55563,3875,,,NAD27,cch2,3146662,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3146662,,,,,,,,,
UC67150,1901-03-15,1901,3,15,74,atomaria,San Mateo,"cliffs w Colma; Region of San Francisco Bay, w of Colma",112,37.673225,-122.474915,2025,,,NAD27,cch2,3156362,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3156362,,,,,,,,,
UC202791,1903-04-01,1903,4,1,91,,San Mateo,Cemeteries,95.75,37.680893,-122.448395,818,,,NAD27,cch2,3430388,Flowering/Fruiting,Cemeteries,http://cch2.org/portal/collections/individual/index.php?occid=3430388,,,,,,,,,
UC1301146,1963-02-16,1963,2,16,47,,San Mateo,"above Daly City (lower open slopes of San Bruno Mountain); San Francisco Bay Region, San Bruno Mountain",106,37.689358,-122.44776,1220,,,NAD27,cch2,3563100,Flowering/Fruiting,"lower open slopes of mountain; heading as ""Spring Wildflowers of the San Francisco Bay Region",http://cch2.org/portal/collections/individual/index.php?occid=3563100,,,,,,,,,
UC618586,1938-05-03,1938,5,3,123,,Mariposa,near Granite Springs; near Granite Springs,426.56,37.700974,-120.29435,1622,,,NAD27,cch2,3162365,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3162365,,,,,,,,,
UC1069179,1936-03-26,1936,3,26,86,,Tuolumne,"1 mi s Don Pedro Bar; Sonora Quad., s of Don Pedro Bar",243,37.7178,-120.3792,805,,,NAD27,cch2,3150616,Flowering/Fruiting,Veg. Type: Woodland--Chap. Gr ; 10% s,http://cch2.org/portal/collections/individual/index.php?occid=3150616,,,,,,,,,
UC24237,1896-04-04,1896,4,4,95,,San Francisco,Lake Merced,5.66,37.7198,-122.49132,2456,,,NAD27,cch2,3345264,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3345264,,,,,,,,,
UC67149,1901-03-16,1901,3,16,75,,San Francisco,"Lake Merced San Francisco Bay Region, Lake Merced",5.66,37.7198,-122.49132,2456,,,NAD27,cch2,3566790,Flowering/Fruiting,sandy hills,http://cch2.org/portal/collections/individual/index.php?occid=3566790,,,,,,,,,
UC1069194,1934-03-12,1934,3,12,71,,Alameda,"1/2 mi n extreme e end Lake Chabot; Hayward, n of extreme e end Lake Chabot",137,37.736881,-122.09288,1200,,,NAD27,cch2,3378713,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3378713,,,,,,,,,
UC24208,1902-03-04,1902,3,4,63,,Alameda,"San Leandro Creek San Francisco Bay Region, San Leandro Creek",92.33,37.74299,-122.07432,17020,,,NAD27,cch2,3223198,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3223198,,,,,,,,,
UC131445,1903-04-25,1903,4,25,115,,San Joaquin,"Tracy; ; Tracy, San Joaquin Co.",12.82,37.745274,-121.426834,1624,,,NAD27,cch2,3157372,Flowering/Fruiting,in sandy fields,http://cch2.org/portal/collections/individual/index.php?occid=3157372,,,,,,,,,
UC24257,1862-05-19,1862,5,19,139,atomaria,San Francisco,between Mission Dolores and sea; San Francisoc,71.39,37.7745,-122.4591,3000,,,WGS84,cch2,3148320,Flowering/Fruiting,between mission and the sea,http://cch2.org/portal/collections/individual/index.php?occid=3148320,,,,,,,,,
UC24204,1864-03-09,1864,3,9,69,,Alameda,Oakland,12.34,37.80444,-122.26972,,,,,cch2,3467616,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3467616,,,,,,,,,
UC1069178,1936-04-07,1936,4,7,98,,Tuolumne,"2.5 mi ene Greene Springs Mine; Copperopolis Quad., ene of Greene Springs Mine",384,37.8076,-120.5144,805,,,NAD27,cch2,3163295,Flowering/Fruiting,Veg. Type: Grass; slope 2,http://cch2.org/portal/collections/individual/index.php?occid=3163295,,,,,,,,,
UC407074,1923-04-01,1923,4,1,91,,Tuolumne,1 mi w Keystone; w of Keystone,310.16,37.83528,-120.52496,,,,,cch2,3160117,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3160117,,,,,,,,,
UC1069193,1935-03-13,1935,3,13,72,,Contra Costa,"1 1/2 mi se Wall Pt.; Mt. Diablo Quad., se of Wall Pt.",548,37.8454,-121.9243,805,,,NAD27,cch2,3549586,Flowering/Fruiting,Veg. Type: Gr Roadside fill (Gr underlined); 90% n slope,http://cch2.org/portal/collections/individual/index.php?occid=3549586,,,,,,,,,
UC1614660,1934-03-11,1934,3,11,70,,Marin,"coast road to Ft. Baker Sausalito (Sausalito, near San Francisco Bay); near San Francisco Bay",15,37.848286,-122.479706,2427,,,NAD27,cch2,3539754,Flowering/Fruiting,e facing slope near bay,http://cch2.org/portal/collections/individual/index.php?occid=3539754,,,,,,,,,
UC24214,1901-04-13,1901,4,13,103,,Marin,Angel Island,163.29,37.86278,-122.43083,1658,,,NAD27,cch2,3540557,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3540557,,,,,,,,,
UC606901,1938-03-24,1938,3,24,83,,Alameda,"head Claremont Creek , head Claremont Creek (s slope Berkeley Hills)",335,37.86369,-122.234085,1971,,,NAD27,cch2,3187814,Flowering/Fruiting,rocky open sw slope w/Baccharis & Artemisia,http://cch2.org/portal/collections/individual/index.php?occid=3187814,,,,,,,,,
UC880892,1941-03-13,1941,3,13,72,,Contra Costa,3 mi w Byron; w of Byron,30,37.86721,-121.69183,,,,,cch2,3567694,Flowering/Fruiting,open grassy hills,http://cch2.org/portal/collections/individual/index.php?occid=3567694,,,,,,,,,
UC1614472,1935-02-24,1935,2,24,55,,Alameda,"above Monument Hill Strawberry Canyon (Berkeley); , , above Monument Hill",222.83,37.873528,-122.23781,1120,,,NAD27,cch2,3283308,Flowering/Fruiting,back wall of canyon,http://cch2.org/portal/collections/individual/index.php?occid=3283308,,,,,,,,,
UC1614293,1935-03-17,1935,3,17,76,,Alameda,"along w fence of Botanical Gardens Strawberry Canyon (Strawberry Canyon, Berkeley); Berkeley, Strawberry Canyon",222.83,37.873528,-122.23781,1120,,,NAD27,cch2,3283366,Flowering/Fruiting,middle of canyon along w fence of Botanical Gardens,http://cch2.org/portal/collections/individual/index.php?occid=3283366,,,,,,,,,
UC767672,1938-02-15,1938,2,15,46,atomaria,Marin,Tiburon,3.09,37.87361,-122.45556,1559,,,NAD27,cch2,3161331,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3161331,,,,,,,,,
UC1377696,1951-03-17,1951,3,17,76,,Contra Costa,w Orinda; w of Orinda,457.84,37.877434,-122.20395,2266,,,NAD27,cch2,3490354,Flowering/Fruiting,grassy moist open hillside,http://cch2.org/portal/collections/individual/index.php?occid=3490354,,,,,,,,,
UC67148,1901-04-05,1901,4,5,95,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3334917,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3334917,,,,,,,,,
UC480617,1928-02-22,1928,2,22,53,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3504488,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3504488,,,,,,,,,
UC24202,1891-05-01,1891,5,1,121,,Alameda,Grizzley Pk,483.67,37.882366,-122.23146,921,,,NAD27,cch2,3564901,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3564901,,,,,,,,,
UC63943,1903-04-26,1903,4,26,116,,Alameda,Berkeley Hills,458.51,37.88306,-122.2375,,,,,cch2,3310480,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3310480,,,,,,,,,
UC545381,1926-04-01,1926,4,1,91,,Alameda,Berkeley Hills,458.51,37.88306,-122.2375,,,,,cch2,3419459,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3419459,,,,,,,,,
UC1278733,1947-04-13,1947,4,13,103,,Tuolumne,"4 mi n Big Oak Flat (Deer Flat); , n of Big Oak Flat",799.78,37.88392,-120.25508,6153,,,NAD27,cch2,3160039,Flowering/Fruiting,"grassy roadside, near No. 3727, but no intergrades",http://cch2.org/portal/collections/individual/index.php?occid=3160039,,,,,,,,,
UC24207,1902-04-12,1902,4,12,102,,Alameda,"Berkeley Hills San Francisco Bay Region, Berkeley Hills",134.55,37.8931,-122.2717,2500,,,WGS84,cch2,3320930,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3320930,,,,,,,,,
UC126918,1906-04-17,1906,4,17,107,,Alameda,hills near Berkeley; hills near Berkeley,134.55,37.8931,-122.2717,2500,,,WGS84,cch2,3490020,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3490020,,,,,,,,,
UC24247,1891-03-29,1891,3,29,88,atomaria,Marin,Mill Valley,25.81,37.90611,-122.54389,2171,,,NAD27,cch2,3151293,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3151293,,,,,,,,,
UC1190350,1958-04-12,1958,4,12,102,,Tuolumne,4.9 mi sw Tuolumne (along road to Groveland); sw of Tuolumne along road to Groveland,666.78,37.912895,-120.28319,325,,,NAD27,cch2,3154000,Flowering/Fruiting,grassy slopes and roadside,http://cch2.org/portal/collections/individual/index.php?occid=3154000,,,,,,,,,
UC24246,1900-02-27,1900,2,26,57,atomaria,Marin,s slope Mt. Tamalpais,378.35,37.914948,-122.589615,2910,,,NAD27,cch2,3158504,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3158504,,,,,,,,,
UC403299,1930-04-10,1930,4,10,100,atomaria,Marin,Corte Madera,3,37.925564,-122.52539,2237,,,NAD27,cch2,3157950,Flowering/Fruiting,in fields near highway; abundant this year,http://cch2.org/portal/collections/individual/index.php?occid=3157950,,,,,,,,,
UC24236,1899-04-08,1899,4,8,98,,Marin,n slope Mt. Tamalpais,701.59,37.9273,-122.59169,2910,,,NAD27,cch2,3357432,Flowering/Fruiting,n slope,http://cch2.org/portal/collections/individual/index.php?occid=3357432,,,,,,,,,
UC880920,1913-03-16,1913,3,16,75,,Marin,Mt. Tamalpais,701.59,37.9273,-122.59169,2910,,,NAD27,cch2,3457870,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3457870,,,,,,,,,
UC1069180,1936-04-09,1936,4,9,100,,Tuolumne,"2 1/2 mi se Standard; Sonora Quad., se of Standard",822,37.9372,-120.2759,805,,,NAD27,cch2,3146789,Flowering/Fruiting,Veg. Type: Grass; slope 3,http://cch2.org/portal/collections/individual/index.php?occid=3146789,,,,,,,,,
UC67147,1900-03-23,1900,3,23,82,,Contra Costa,"Briones Hills San Francisco Bay Region, Briones Hills",418.99,37.94306,-122.14556,,,,,cch2,3200544,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3200544,,,,,,,,,
UC197341,1887-04-01,1887,4,1,91,,Marin,Ross Valley,3.95,37.94889,-122.54389,,,,,cch2,3210919,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3210919,,,,,,,,,
UC403372,1930-04-10,1930,4,10,100,atomaria,Marin,"Ross district , Ross district (Lake Phoenix)",30,37.959026,-122.569466,818,,,NAD27,cch2,3156890,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3156890,,,,,,,,,
UC1021927,1955-04-05,1955,4,5,95,atomaria,Marin,Bolinas-Fairfax road between Golf Course and Alpine Lake Dam; between Golf Course and Alpine Lake Dam,221.7,37.959053,-122.628586,2115,,,NAD27,cch2,3163285,Flowering/Fruiting,between Golf Course and dam,http://cch2.org/portal/collections/individual/index.php?occid=3163285,,,,,,,,,
UC735053,1946-03-22,1946,3,22,81,atomaria,Marin,"2 mi sw Fairfax (junction of Alpine Lake Road with Pine Mountain fire trail); sw of Fairfax, jct Alpine Lake rd w Pine Mountain fire trail",167,37.962894,-122.60368,2739,,,NAD27,cch2,3164021,Flowering/Fruiting,damp loam of open grassy spot on serpentine ridge; road with fire trail,http://cch2.org/portal/collections/individual/index.php?occid=3164021,,,,,,,,,
UC1069166,1935-04-24,1935,4,24,114,,Calaveras,"3 1/2 mi sw Hodson; Copperopolis Quad., sw of Hodson",304,37.96648,-120.713326,1189,,,NAD27,cch2,3281090,Flowering/Fruiting,Veg. Type: Wood. Gr (Gr underlined); nne slope,http://cch2.org/portal/collections/individual/index.php?occid=3281090,,,,,,,,,
UC1301147,1963-03-09,1963,3,9,68,atomaria,Marin,"Alpine Dam Road above Fairfax; San Francisco Bay Region, above Fairfax",243,37.969215,-122.62434,3891,,,NAD27,cch2,3149030,Flowering/Fruiting,open grassy slope,http://cch2.org/portal/collections/individual/index.php?occid=3149030,,,,,,,,,
UC880919,1919-04-11,1919,4,11,101,,Tuolumne,near French Flat; near French Flat,365,37.97222,-120.47028,,,,,cch2,3155269,Flowering/Fruiting,grain field,http://cch2.org/portal/collections/individual/index.php?occid=3155269,,,,,,,,,
UC1602052,1891-04-01,1891,4,1,91,atomaria,Marin,Fairfax,33.39,37.98722,-122.58778,2564,,,NAD27,cch2,3156650,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3156650,,,,,,,,,
UC24255,1892-04-01,1892,4,1,92,atomaria,Marin,Fairfax,33.39,37.98722,-122.58778,2564,,,NAD27,cch2,3159549,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3159549,,,,,,,,,
UC1069197,1934-03-18,1934,3,18,77,atomaria,Marin,"Point Reyes Point Reyes Quad., Point Reyes",182,37.9965,-123.0162,100,,,WGS84,cch2,3146786,Flowering/Fruiting,Veg. Type: Grass,http://cch2.org/portal/collections/individual/index.php?occid=3146786,,,,,,,,,
UC24234,1895-04-07,1895,4,7,97,,Contra Costa,Antioch,12.26,38.005,-121.80472,,,,,cch2,3503943,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3503943,,,,,,,,,
UC592190,1932-03-20,1932,3,20,80,,Contra Costa,Antioch sand hills,5.41,38.015244,-121.78886,890,,,NAD27,cch2,3297802,Flowering/Fruiting,sand hills,http://cch2.org/portal/collections/individual/index.php?occid=3297802,,,,,,,,,
UC914286,1947-04-06,1947,4,6,96,,Marin,"12 mi from Inverness (Point Reyes Peninsula); , 12 mi from Inverness",80.31,38.02368,-122.98726,5668,,,NAD27,cch2,3384637,Flowering/Fruiting,sandy area,http://cch2.org/portal/collections/individual/index.php?occid=3384637,,,,,,,,,
UC24249,1894-03-31,1894,3,31,90,atomaria,Marin,Olema,27.42,38.040913,-122.78589,1622,,,NAD27,cch2,3152186,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3152186,,,,,,,,,
UC592134,1928-03-24,1928,3,24,84,atomaria,Marin,"Millerton , Millerton (Tomales Bay)",16.87,38.109177,-122.84334,3053,,,NAD27,cch2,3155791,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3155791,,,,,,,,,
UC880895,1941-05-13,1941,5,13,133,atomaria,Marin,"6 mi w Novato (Hicks Valley); , w of Novato",60,38.119377,-122.66563,7041,,,NAD27,cch2,3154161,Flowering/Fruiting,open fields,http://cch2.org/portal/collections/individual/index.php?occid=3154161,,,,,,,,,
UC1069198,1936-04-12,1936,4,12,103,atomaria,Marin,".2 mi e Pierce's Ranch; Point Reyes Quad., e of Pierce's Ranch",76,38.193435,-122.95136,545,,,NAD27,cch2,3161694,Flowering/Fruiting,Veg. Type: Grass,http://cch2.org/portal/collections/individual/index.php?occid=3161694,,,,,,,,,
UC579895,1934-04-29,1934,4,29,119,atomaria,Marin,1.6 mi w Estero District School (roadside swale 10 mi nw of Tomales); nw of Tomales,137.64,38.291855,-122.96805,254,,,NAD27,cch2,3160145,Flowering/Fruiting,roadside swale,http://cch2.org/portal/collections/individual/index.php?occid=3160145,,,,,,,,,
UC24253,1891-03-01,1891,3,1,60,atomaria,Sonoma,Sonoma,25.73,38.29194,-122.45694,,,,,cch2,3154072,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3154072,,,,,,,,,
UC107228,1901-04-01,1901,4,1,91,,Sonoma,Bodega,42.82,38.345707,-122.97271,370,,,NAD27,cch2,3232294,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3232294,,,,,,,,,
UC67143,1902-03-21,1902,3,21,80,,Solano,Vacaville,46.11,38.36104,-121.97021,8808,,,WGS84,cch2,3505748,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3505748,,,,,,,,,
UC24263,1902-03-31,1902,3,31,90,atomaria,Sonoma,Kenwood,130.02,38.41389,-122.545,,,,,cch2,3151296,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3151296,,,,,,,,,
UC55254,1900-02-26,1900,2,25,56,,Sacramento,2 mi se Sacramento; se of Sacramento,5.68,38.45,-121.47,5230,,,NAD27,cch2,3334007,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3334007,,,,,,,,,
UC72013,1898-03-26,1898,3,26,85,atomaria,Sonoma,near Melita; near Melita,100.13,38.45667,-122.63583,,,,,cch2,3156374,Flowering/Fruiting,R.R. track,http://cch2.org/portal/collections/individual/index.php?occid=3156374,,,,,,,,,
UC1299130,1947-03-31,1947,3,31,90,,Sonoma,"Chimney Rock near Monte Rio; near Monte Rio, Chimney Rock",362.16,38.502407,-123.05071,3616,,,NAD27,cch2,3367836,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3367836,,,,,,,,,
SFV112656,1962-03-24,1962,3,24,83,,Sacramento,"Sacramento Valley; CA Highway 16 at Eagle's Nest Road, southeast of Sacramento.",38,38.51,-121.26,1000,,,,cch2,613413,Flowering,"Open, grassy meadow with damp, sandy soil.",http://cch2.org/portal/collections/individual/index.php?occid=613413,,,,,,,,,
UC606952,1938-04-24,1938,4,24,114,atomaria,Sonoma,mouth of small canyon 0.5 mi s Fort Ross; s of Fort Ross,91,38.51387,-123.23447,1695,,,NAD27,cch2,3155209,Flowering/Fruiting,"matted in open, diffuse among grass, open banks in Sequoia-Umbellularia-Pseudotsuga...grove",http://cch2.org/portal/collections/individual/index.php?occid=3155209,,,,,,,,,
UC58514,1903-04-23,1903,4,23,113,atomaria,Sonoma,Fort Ross,32.82,38.51417,-123.2425,,,,,cch2,3154339,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3154339,,,,,,,,,
UC24235,1896-03-15,1896,3,15,75,,Sonoma,near Fort Ross; near Fort Ross,32.82,38.51417,-123.2425,,,,,cch2,3247653,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3247653,,,,,,,,,
UC126919,1906-04-17,1906,4,17,107,,Napa,,297.44,38.52,-122.3119,37375,,,WGS84,cch2,3477887,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3477887,,,,,,,,,
UC545848,1936-03-15,1936,3,15,75,,Napa,Chiles Valley Road 3.2 mi from Pope Valley Store; Chiles Valley Road <nr> Pope Valley Store,236.58,38.5885,-122.40074,750,,,WGS84,cch2,3236371,Flowering/Fruiting,wet meadow,http://cch2.org/portal/collections/individual/index.php?occid=3236371,,,,,,,,,
SFV112653,1974-04-13,1974,4,13,103,,Napa,"1 air mile southwest of Pope Valley, just west of Chiles-Pope Valley Road.",207,38.61,-122.41,1000,,,,cch2,613401,Flowering,,http://cch2.org/portal/collections/individual/index.php?occid=613401,,,,,,,,,
SFV112652,1965-03-19,1965,3,19,78,,Napa,"Field beside Dollarhide Road, about 3-4 miles east of Pope Valley.",150,38.63,-122.35,1000,,,,cch2,613400,Flowering,,http://cch2.org/portal/collections/individual/index.php?occid=613400,,,,,,,,,
UC449912,1917-03-20,1917,3,20,79,,Sacramento,Fair Oaks,58.8,38.64,-121.27,3219,,,NAD27,cch2,3553174,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3553174,,,,,,,,,
UC1282735,1952-05-02,1952,5,2,123,,Lake,"0.4 mi se Black Oak Villa (in Butts Canyon, 1.1 mi from Lake-Napa County Line on Pope Valley Road); se of Black Oak Villa in Butts Canyon",243,38.71233,-122.47852,254,,,NAD27,cch2,3257956,Flowering/Fruiting,on 1 yr burn in chaparral on shallow rocky soil; ne facing slope,http://cch2.org/portal/collections/individual/index.php?occid=3257956,,,,,,,,,
UC747507,1943-05-02,1943,5,2,122,,El Dorado,"ca 3 mi e Camino (along North Fork Webber Creek); North Fork Webber Creek, e of Camino",914,38.74626,-120.622345,1783,,,NAD27,cch2,3335234,Flowering/Fruiting,"open, grassy meadow along creek",http://cch2.org/portal/collections/individual/index.php?occid=3335234,,,,,,,,,
UC24245,1864-04-01,1864,4,1,92,atomaria,Sonoma,Cloverdale,100.21,38.80556,-123.01611,,,,,cch2,3147427,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3147427,,,,,,,,,
UC606913,1938-04-22,1938,4,22,112,,Lake,"4 mi sw Lower Lake (on a branch of Cache Creek, North Coast Ranges); North Coast Ranges, sw of Lower Lake, Cache Creek branch",457,38.885494,-122.66307,2766,,,NAD27,cch2,3505309,Flowering/Fruiting,matted in wet soil of open occasionally cultivated field bordered by Quercus agrifolia,http://cch2.org/portal/collections/individual/index.php?occid=3505309,,,,,,,,,
SFV112664,2002-03-17,2002,3,17,76,,Lake,Highland Springs Dam. Dry hillside above reservoir on northeast side of road.,460,38.94,-122.91,1000,,,,cch2,613394,Flowering,"Associated plants included: Quercus wislizeni, Q. douglasii, Adenostoma fasciculatum, and Eriodictyon californicum.",http://cch2.org/portal/collections/individual/index.php?occid=613394,,,,,,,,,
UC663110,1938-04-05,1938,4,5,95,,Lake,along the ne side Clear Lake ne side of Clearlake (Clear Lake),438.14,38.971554,-122.610886,1622,,,NAD27,cch2,3334771,Flowering/Fruiting,in moist open woods and hillsides along the ne side lake,http://cch2.org/portal/collections/individual/index.php?occid=3334771,,,,,,,,,
UC64755,1902-06-01,1902,6,1,152,atomaria,Lake,Lakeport,406.96,39.04306,-122.91472,,,,,cch2,3164004,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3164004,,,,,,,,,
UC1239742,1949-03-28,1949,3,28,87,,Mendocino,halfway between Ukiah and Hopland; between Ukiah and Hopland,182,39.051235,-123.15399,9830,,,NAD27,cch2,3343355,Flowering/Fruiting,moist field,http://cch2.org/portal/collections/individual/index.php?occid=3343355,,,,,,,,,
