specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5
SD00010546,1995-05-04,1995,5,4,124,integrifolia,Riverside,"Cleveland Nat'l Forest, Agua Tibia Wilderness Area. N slope of Agua Tibia Mtn., E of Dripping Springs Alcove Area, N of Woodchuck Trail.",610,33.45,-116.95,NA,NA,NA,WGS84,cch2,500163,FFL,Granitic substrate with a decomposed granitic soil; aspect NE; slope 55%.,http://cch2.org/portal/collections/individual/index.php?occid=500163,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD00010567,1971-03-16,1971,3,16,75,integrifolia,San Diego,½ mile NW of Margarita Peak,800,33.45129,-117.39809,402,NA,NA,WGS84,cch2,500161,FL,"Shaded, grassy area",http://cch2.org/portal/collections/individual/index.php?occid=500161,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD00010618,1992-05-06,1992,5,6,127,integrifolia,San Diego,"So. Santa Ana Mts, San Mateo Cyn Wilderness Area. S side of Miller Mt along 'Miller Canyon', the major drainage on the southern flank of the mountain, from Road 8S02 upstream to the area of contact between lower granitic and higher basaltic rocks.",640,33.49225,-117.38606,402,NA,NA,WGS84,cch2,500162,FFL,Granitic & basaltic rocks,http://cch2.org/portal/collections/individual/index.php?occid=500162,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD00010503,1882-04-24,1882,4,24,114,NA,Riverside,Temecula,310.55,33.4956,-117.1493,NA,NA,NA,WGS84,cch2,500040,FL,NA,http://cch2.org/portal/collections/individual/index.php?occid=500040,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD00010475,2013-03-19,2013,3,19,78,NA,Riverside,"Perris-Aguanga Basin: Menifee Valley, Los Alamos Road at its crossing of Warm Springs Creek, and hill west of Jeanette Drive (Murrieta 7.5'Q)",390,33.59833,-117.14194,NA,NA,NA,WGS84,cch2,500313,FFL,NA,http://cch2.org/portal/collections/individual/index.php?occid=500313,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA0059611,1917-04-04,1917,4,4,94,NA,Riverside County,Palm Canyon,762,33.6698,-116.5157,1000,NA,NA,WGS84,cch2,1125058,NA,under shrub.,http://cch2.org/portal/collections/individual/index.php?occid=1125058,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD00010510,2000-04-12,2000,4,12,103,NA,Riverside,"San Jacinto Mountains, Baldy Mountain area; Idyllwild [quad].",1616,33.68333,-116.71667,NA,NA,NA,WGS84,cch2,500213,FL,NA,http://cch2.org/portal/collections/individual/index.php?occid=500213,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA0060576,1984-04-28,1984,4,28,119,menziesii,Riverside County,"Collected on North-facing slope adjacent ot and on the South side of Highway 74, 3.6 miles from Strawberry Creek going towards Mountain Center.",1219,33.6982,-116.7528,1000,NA,NA,WGS84,cch2,1127422,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1127422,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD00010477,2013-04-02,2013,4,2,92,NA,Riverside,"Peninsular Range: Temescal Canyon between Horsetheif Canyon Road and Hostettler Road, near I-15 Fwy, SE of Corona (Lee) Lake (Albrehill 7.5'Q)",377,33.73696,-117.42017,NA,NA,NA,WGS84,cch2,500308,FL,NA,http://cch2.org/portal/collections/individual/index.php?occid=500308,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD00010672,1954-04-30,1954,4,30,120,integrifolia,San Bernardino,"Idlewild, San Jacinto River.",1676,33.7503,-116.7152,NA,NA,NA,WGS84,cch2,500135,FL,NA,http://cch2.org/portal/collections/individual/index.php?occid=500135,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDSU18403,2008-02-27,2008,2,27,58,menziesii,Riverside,"El Sobrante Landfill preserve area, western Riverside County, east of Interstate 15 off Temescal Canyon Road. Ca. 5 kilometers east off freeway. Access through landfill entrance.",405,33.79494,-117.45103,NA,NA,NA,NA,cch2,392587,NA,"North-facing slope near edge of mesatop. Recently burned, formerly Riversidean sage scrub, now largely herbaceous community.",http://cch2.org/portal/collections/individual/index.php?occid=392587,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDSU18390,2008-02-21,2008,2,21,52,menziesii,Riverside,"El Sobrante Landfill preserve area, western Riverside County, east of Interstate 15 off Temescal Canyon Road. Ca. 5 kilometers east off freeway. Access through landfill entrance.",418,33.79722,-117.46225,NA,NA,NA,NA,cch2,392574,NA,"In expansion phase on highly disturbed, west-facing slope of Riversidean sage scrub. Dominants include Eriogonum fasciculatum, Opuntia sp., Dichelostemma capitatum, Plagiobothrys sp., Eriodium spp.",http://cch2.org/portal/collections/individual/index.php?occid=392574,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD00010505,1925-05-10,1925,5,10,130,NA,Riverside,"Banning-Idyllwild Road, San Jacinto Mountains.",1219,33.8748,-116.842,NA,NA,NA,WGS84,cch2,500033,FL,NA,http://cch2.org/portal/collections/individual/index.php?occid=500033,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBI106017,1969-04-12,1969,4,12,102,NA,Riverside,"Box Springs mts, NW slope of hill, SE of UCR",366,33.96621,-117.31939,633,NA,NA,WGS84,cch2,196225,NA,"coastal sage scrub. Assoc Euphorbia, Encelia, Oenothera, Amsinckia, Phacelia, Eriogonum, Rubus",http://cch2.org/portal/collections/individual/index.php?occid=196225,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA0043164,2012-05-21,2012,5,21,142,NA,San Bernardino County,"Yucaipa Ridge; approximately 4 air miles northeast of the San Gorgonio Ranger station, or approximately 0.6 air mile northeast of Allen Peak.",1616,34.08484,-116.97716,NA,NA,NA,NA,cch2,1081945,NA,"A steep shady rocky north facing slope with Quercus chrysolepis, Pinus coulteri, Cercocarpus ledifolius, Galium aparine, Yucca whipplei, Osmorhiza brackypoda, Lomatium dissectum, Dryopteris, Eriophyllum confertiflorum, Galium angustifolium, Lithophragma affine, Gilia capitatum.",http://cch2.org/portal/collections/individual/index.php?occid=1081945,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA0094763,2015-03-31,2015,3,31,90,NA,San Bernardino County,"Little San Bernardino Mountains; along dirt road in Water Canyon, 1.3 mi west of Pioneertown Rd, approx 5 mi. NW of Yucca Valley.",1148,34.1309667,-116.4915,NA,NA,NA,NAD83,cch2,1110758,NA,Geologic formation: alluvium; Parent rock: granite; Soil type: sand; banks of sandy wash.,http://cch2.org/portal/collections/individual/index.php?occid=1110758,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA0022321,2011-04-23,2011,4,23,113,NA,San Bernardino County,Sawtooth Mountains; collecting in rugged boulder piles about a mile south of Pioneertown and about 0.75 air mile east of Chaparrosa Spring.,1338,34.14308,-116.50302,NA,NA,NA,NA,cch2,1205796,NA,"Bouldery hills and canyons with burnt pinyons, junipers and joshua trees from the Sawtooth Complex fire of 2006 and with Yucca schidigera, Nolina parryi, Yucca whipplei, Ephedra californica, Eriophyllum confertiflorum, Ericameria linearifolia, Quercus cornelius-mulleri, Delphinium parishii, Bromus tectorum, Opuntia basilaris and an abundance of winter annuals.",http://cch2.org/portal/collections/individual/index.php?occid=1205796,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA0003800,1882-02-25,1882,2,25,56,integrifolia,Los Angeles County,Pasadena.,249.86,34.152867,-118.121454,6700,NA,NA,WGS84,cch2,1202835,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1202835,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD00010662,2006-04-01,2006,4,1,91,integrifolia,San Bernardino,"Little San Bernardino Mountains; Pipes Canyon Preserve; Sorrel Horse Canyon, south of Pioneertown Road along wash and ridge to the south.",1220,34.16111,-116.51083,NA,NA,NA,WGS84,cch2,500272,FL,Decomposed granite and alluvial soils.,http://cch2.org/portal/collections/individual/index.php?occid=500272,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA0043195,2010-07-02,2010,7,2,183,NA,San Bernardino County,Upper Santa Ana River Watershed: Middle Control Road between Highway 38 and Santa Ana River.,1571,34.1619444,-116.9633333,NA,NA,NA,NA,cch2,962363,NA,"N-slpe with chaparral and dense Oak Woodland, some roadside seeps.",http://cch2.org/portal/collections/individual/index.php?occid=962363,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA0043193,2010-05-06,2010,5,6,126,NA,San Bernardino County,San Bernardino National Forest: the upper Santa Ana River watershed; along the Santa Ana River Trail approximately 0.25 air mile east of Mill Creek road.,1553,34.16404,-116.94995,NA,NA,NA,NA,cch2,1094910,NA,"A shady forest slope with Pinus jeffreyi, Abies concolor, Quercus kelloggii, Pinus coulteri, Pinus lambertiana, Ribes nevadense, Viola purpurea, Claytonia rubra, and Nemophilla spatulata.",http://cch2.org/portal/collections/individual/index.php?occid=1094910,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA0036743,1998-04-11,1998,4,11,101,NA,San Bernardino County,Burns Pinon Ridge Reserve.,1250,34.17,-116.43,NA,NA,NA,NA,cch2,905376,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=905376,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDSU22704,1983-05-17,1983,5,17,137,menziesii,San Bernardino,1.7 miles northwest of the end of Etiwanda Ave.; Day Canyon Gaging Station.,884,34.184673,-117.540695,NA,NA,NA,NA,cch2,3671751,NA,Dry shade,http://cch2.org/portal/collections/individual/index.php?occid=3671751,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD00010673,1963-05-07,1963,5,7,127,integrifolia,San Bernardino,"Cedar Pines Park, San Bernardino Mountains.",1524,34.25,-117.3259,NA,NA,NA,WGS84,cch2,500123,FL,NA,http://cch2.org/portal/collections/individual/index.php?occid=500123,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDSU06088,1934-05-01,1934,5,1,121,menziesii,San Bernardino,"Dry shore, E side big bear Lake, San Bernardino Mts.",2056.62,34.264,-116.8662,2926,NA,NA,WGS84,cch2,380493,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=380493,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDSU06137,1952-04-01,1952,4,1,92,menziesii,Los Angeles,Azusa Canyon. Angeles Natl. Forest near Coldstream Guard Station.,1036,34.291484,-117.840418,300,NA,NA,WGS84,cch2,380542,NA,Veg type: west. Drainage area: chaparrall. Soil: humus-loam.,http://cch2.org/portal/collections/individual/index.php?occid=380542,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD00010508,2008-03-24,2008,3,24,84,NA,San Bernardino,"San Bernardino Mountains: Wye Peak at Cajon Junction, northeast of 215/Highway 138 intersection.",1107,34.31417,-117.43861,NA,NA,NA,WGS84,cch2,500237,FL,Mountain top.,http://cch2.org/portal/collections/individual/index.php?occid=500237,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA0043194,1995-04-25,1995,4,25,115,NA,San Bernardino County,"East of hwy. I-15 and Cajon Pass, via hwy. 138, Elliott's Ranch area.",1067,34.325,-117.4227778,NA,NA,NA,NA,cch2,967280,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=967280,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD00010509,1995-05-21,1995,5,21,141,NA,San Bernardino,"Head of Grapevine Canyon on Grapevine Canyon Road, south of Apple Valley.",1738,34.37667,-117.05833,NA,NA,NA,WGS84,cch2,500219,FL,NA,http://cch2.org/portal/collections/individual/index.php?occid=500219,NA,NA,NA,NA,NA,NA,NA,NA,NA
SBBG172001,2019-03-16,2019,3,16,75,menziesii,Ventura,"upper Ojai Valley, Sulphur Mtn, Sulphur Mtn Rd on N facing slopes in vicinity of Mile Marker 13.50",668,34.41771,-119.16248,NA,NA,NA,NA,cch2,3753745,NA,silty loam; N-facing slope; part shade; oak woodland; 2nd year after Thomas fire,http://cch2.org/portal/collections/individual/index.php?occid=3753745,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA0065634,2015-03-19,2015,3,19,78,NA,Los Angeles County,"San Gabriel Mountains: Arrastre Canyon, south of Acton.",846,34.42758,-118.18402,NA,NA,NA,NA,cch2,1236301,NA,"Fire burned a few years ago, through low hills of Adenostoma fasciculatum. Riparian habitat along creek. Growing on slopes.",http://cch2.org/portal/collections/individual/index.php?occid=1236301,NA,NA,NA,NA,NA,NA,NA,NA,NA
SBBG164526,1965-04-17,1965,4,17,107,menziesii,Santa Barbara,Santa Ynez Mtns: Los Padres National Forest; E fork of Cold Spring Cyn,396.32,34.465,-119.65,3,NA,NA,NAD83,cch2,93167,Flowers Present,along trail (Coyote Fire Sep 1964),http://cch2.org/portal/collections/individual/index.php?occid=93167,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD00010476,2014-04-04,2014,4,4,94,menziesii,Los Angeles,"Western Mojave Desert, approx 3.3 km northeast of Valyermo along Bob's Gap Road approx. 1.6 km southeast of the aqueduct.",1126,34.46542,-117.82326,NA,NA,NA,WGS84,cch2,500314,FL,NA,http://cch2.org/portal/collections/individual/index.php?occid=500314,NA,NA,NA,NA,NA,NA,NA,NA,NA
SBBG164525,1928-03-25,1928,3,25,85,menziesii,Santa Barbara,Santa Ynez Mtns: Gaviota Pass,123.53,34.4895,-120.225,500,NA,NA,WGS84,cch2,70368,Flowers Present,NA,http://cch2.org/portal/collections/individual/index.php?occid=70368,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBI106060,1965-03-22,1965,3,22,81,NA,Santa Barbara,"Blue Cyn, N slope, Santa Ynez Mts",541.92,34.4916,-119.5865,50,NA,NA,NAD83,cch2,196210,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=196210,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA0049807,2014-03-28,2014,3,28,87,NA,San Bernardino County,"Granite Mountains; to the east of Apple Valley, approximately 3.5 air miles northwest of Rabbit Dry Lake, and about 1 air mile south of Amaral Spring.",1225,34.50565,-117.06247,NA,NA,NA,NA,cch2,1117617,NA,Collecting in a rugged granitic bouldery area with small spring.,http://cch2.org/portal/collections/individual/index.php?occid=1117617,NA,NA,NA,NA,NA,NA,NA,NA,NA
SBBG164529,2003-04-05,2003,4,5,95,menziesii,Ventura,"Los Padres National Forest; N border of Sespe Condor Sanctuary, vicinity of Ant Camp on Agua Blanca Crk",884,34.5767,-118.8861,500,NA,NA,NAD83,cch2,149846,Flowers Present,silty loam; partial shade; southern oak woodland,http://cch2.org/portal/collections/individual/index.php?occid=149846,NA,NA,NA,NA,NA,NA,NA,NA,NA
SBBG164500,1929-03-29,1929,3,29,88,menziesii,Santa Barbara,Santa Ynez Valley: Buellton to Lompoc,150.94,34.664,-120.333,12,NA,NA,NAD83,cch2,130538,Flowers Present,field,http://cch2.org/portal/collections/individual/index.php?occid=130538,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD00010482,1997-03-21,1997,3,21,80,menziesii,Los Angeles,"Portal Ridge, upper Broad Canyon, ca. 1.0 mile east of VABM King and 1.2 mile east of the junction of Forest Service Roads 7N07 and 7N07A, along the ridgeline diving Bleich Canyon and Broad Canyon.",1195,34.70639,-118.48083,NA,NA,NA,WGS84,cch2,500260,FL,Decomposed granite substrate.,http://cch2.org/portal/collections/individual/index.php?occid=500260,NA,NA,NA,NA,NA,NA,NA,NA,NA
SBBG164522,1928-04-04,1928,4,4,95,menziesii,Santa Barbara,Solomon Hills: Foxen Cyn,339.29,34.778,-120.155,3,NA,NA,NAD83,cch2,44681,Flowers Present,bank,http://cch2.org/portal/collections/individual/index.php?occid=44681,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBI106031,1995-03-16,1995,3,16,75,menziesii,Santa Barbara,"Vandenberg AFB. NE part of base, along NW side of Calif hwy 1, 0.7-1.6 mi NE of intersection with San Antonio Rd W",114.97,34.7795,-120.4273,1500,NA,NA,NAD83,cch2,196232,NA,"Hills and valley on ancient consolidated sand dunes. Mosaic of coastal scrub, coastal live oak woodland, chaparral, and grassland; Very loc in grassy opening",http://cch2.org/portal/collections/individual/index.php?occid=196232,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD00010661,2013-03-30,2013,3,30,89,integrifolia,San Bernardino,"HAD83; Granite Mountains; Mohave National Preserve, 0.8 mile north of Gate into UC reserve campground near mouth of Cottoonwood Basin.",1160,34.83282,-115.64653,NA,NA,NA,WGS84,cch2,500316,FL,NA,http://cch2.org/portal/collections/individual/index.php?occid=500316,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBI106048,1997-04-05,1997,4,5,95,NA,Kern,Bitter Crk Natl Wildlife Refuge. Near Cerro Noroeste Rd where rd to Red lake intersects,1840.31,34.861591,-119.213581,14747,NA,NA,WGS84,cch2,196217,NA,In grassland ; Loc common,http://cch2.org/portal/collections/individual/index.php?occid=196217,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD00026955,2010-04-10,2010,4,10,100,menziesii,Ventura,"Los Padres National Forest. San Emigdio Mtns, Cerro Noroeste road, Vicinity of Valle Vista Campground, W Flank of Mt Abel.",1469,34.87801,-119.34137,NA,NA,NA,WGS84,cch2,3641148,FL,Clay loam; N-facing road cut; part shade.,http://cch2.org/portal/collections/individual/index.php?occid=3641148,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA0077591,2011-04-24,2011,4,24,114,NA,Kern County,Bitter Creek National Wildlife Refuge; about 5.2 air miles SE of the junction of Hwy 33 and Hudson Ranch Road (formerly Cerro Noroeste Rd.); SW side of Hudson Ranch Road.,1372,34.9021,-119.3897,NA,NA,NA,NA,cch2,1191656,NA,"Moderate NE facing slope wither herbaceous vegetation dominated by Poa secunda, Bromus diandrus, Balsamorhiza deltoidea, Elymus elymoides, Plectritis ciliosa.",http://cch2.org/portal/collections/individual/index.php?occid=1191656,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA0093736,2010-04-14,2010,4,14,104,NA,Kern County,"Tehachapi Mountains. Canyon del Gato Montes, above confluence with Canyon del Agua Escondida.",1442,34.91,-118.63167,NA,NA,NA,NA,cch2,1224670,NA,Canyon bottom at toe of N-facing slope; partial shade at edge of oak clump.,http://cch2.org/portal/collections/individual/index.php?occid=1224670,NA,NA,NA,NA,NA,NA,NA,NA,NA
SBBG164527,1964-04-03,1964,4,3,94,menziesii,Santa Barbara,Colson Cyn,335,34.942,-120.1995,5,NA,NA,NAD83,cch2,52573,Flowers Present,woodland; shaded N slope,http://cch2.org/portal/collections/individual/index.php?occid=52573,NA,NA,NA,NA,NA,NA,NA,NA,NA
SBBG164505,1950-03-18,1950,3,18,77,menziesii,Kern,"Soda Lake Rd to Carrizo Plain, ca. 0.8 mi off Hwy 399 near SLO County line",826.04,34.971165,-119.455567,500,NA,NA,WGS84,cch2,112404,Flowers Present,NA,http://cch2.org/portal/collections/individual/index.php?occid=112404,NA,NA,NA,NA,NA,NA,NA,NA,NA
SBBG164515,1974-02-17,1974,2,17,48,menziesii,San Luis Obispo,"Grand View Mesa, Nipomo",97.21,35.01,-120.48,1000,NA,NA,NAD27,cch2,70425,Flowers Present,"sandy soil, open fields",http://cch2.org/portal/collections/individual/index.php?occid=70425,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBI106023,1998-05-22,1998,5,22,142,menziesii,San Luis Obispo,Caliente Range. Along Caliente Ridge Rd. between wildlife guzzler (35°03.432' N x 119°46.937' W) and Caliente Peak.,1554,35.045615,-119.7714,1000,NA,NA,WGS84,cch2,196200,NA,Juniper-desert scrub oak woodland.; Occasional.,http://cch2.org/portal/collections/individual/index.php?occid=196200,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBI106035,1956-04-06,1956,4,6,97,NA,San Luis Obispo,Los Berros Cyn approx 4 mi N of Nipomo,194.99,35.09084,-120.46303,3290,NA,NA,WGS84,cch2,196226,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=196226,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBI106026,1982-04-04,1982,4,4,94,NA,San Luis Obispo,"Huasna Rd, 1/2 mi NW of where the Huasna River crosses the rd",251.94,35.12639,-120.4025,500,NA,NA,NA,cch2,196215,NA,Oak woodland with grassy understory. Soil of Santa Margarita formation type; Scattered in grasslands,http://cch2.org/portal/collections/individual/index.php?occid=196215,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD00010494,1935-03-23,1935,3,23,82,NA,Kern,South of Arvin,121.68,35.17997,-118.83301,NA,NA,NA,WGS84,cch2,500085,FL,NA,http://cch2.org/portal/collections/individual/index.php?occid=500085,NA,NA,NA,NA,NA,NA,NA,NA,NA
SBBG164507,1967-04-30,1967,4,30,120,menziesii,Kern,near Tehachapi Loop monument on old Tehachapi Hwy,970.64,35.195066,-118.534846,200,NA,NA,WGS84,cch2,42672,Flowers Present,slope,http://cch2.org/portal/collections/individual/index.php?occid=42672,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBI106019,1979-04-04,1979,4,4,94,NA,San Luis Obispo,Indian Knob Tar Sands,248.2,35.197821,-120.66211,800,NA,NA,WGS84,cch2,196209,NA,"Near the ecotone between southern coastal grassland and coastal live oak woodland. With Platystemon californicum, lupinus nanus, Ranunculus californica; Relatively abundant",http://cch2.org/portal/collections/individual/index.php?occid=196209,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBI106038,1967-05-06,1967,5,6,126,NA,San Luis Obispo,Avenales Wildlife refuge,498.56,35.2055285,-120.1912599,18747,NA,NA,WGS84,cch2,196189,NA,Grassland,http://cch2.org/portal/collections/individual/index.php?occid=196189,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBI106033,1968-04-06,1968,4,6,97,NA,San Luis Obispo,On hill on W side of Carrizo Plain due W of Soda lake's southern end,601.53,35.206217,-119.881875,3623,NA,NA,WGS84,cch2,196218,NA,In rocky soil on N facing slope,http://cch2.org/portal/collections/individual/index.php?occid=196218,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBI106028,1964-02-29,1964,2,29,60,NA,San Luis Obispo,"Routzahn Park Rd, approx 11 mi from SLO",245.85,35.207788,-120.470393,3873,NA,NA,WGS84,cch2,196220,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=196220,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBI106055,1966-04-03,1966,4,3,93,NA,San Luis Obispo,Lopez Cyn near the 15th or 16 crk crossing,337.88,35.279519,-120.540786,3205,NA,NA,WGS84,cch2,196219,NA,In grassy clearing near the roadside with maple and oak trees beyond the grassy clearing,http://cch2.org/portal/collections/individual/index.php?occid=196219,NA,NA,NA,NA,NA,NA,NA,NA,NA
SBBG164516,1979-04-08,1979,4,8,98,menziesii,San Luis Obispo,2 mi S of California Valley along Soda Lake Rd,579,35.2993,-119.9771,500,NA,NA,NAD83,cch2,127641,Flowers Present,"alkaline soil, field & roadside",http://cch2.org/portal/collections/individual/index.php?occid=127641,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD00010478,2008-03-25,2008,3,25,85,NA,San Luis Obispo,North of Carrizo Plain National Monument. Along Soda Lake Road between College and Belmont Streets.,591,35.30722,-119.98611,NA,NA,NA,WGS84,cch2,500306,FL,NA,http://cch2.org/portal/collections/individual/index.php?occid=500306,NA,NA,NA,NA,NA,NA,NA,NA,NA
SBBG164509,1991-04-12,1991,4,12,102,menziesii,San Luis Obispo,"Los Padres National Forest; East Cuesta Ridge, 2 mi up East Cuesta Ridge Rd from La Cuesta Summit",610,35.339,-120.617,1000,NA,NA,NAD27,cch2,156099,Flowers Present,"rocky soil, meadow; 4 deg SE-facing slope",http://cch2.org/portal/collections/individual/index.php?occid=156099,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBI106022,1978-03-01,1978,3,1,60,NA,San Luis Obispo,"Carrizo Plain, 1 mi S of the jctn of hwy 58 and Sim soda lake san diego cr rd",612.1,35.351177,-120.005123,596,NA,NA,WGS84,cch2,196190,NA,"Valley grassland, with lots of filaree and distichlis; Common in grassy fields",http://cch2.org/portal/collections/individual/index.php?occid=196190,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBI106049,1952-04-08,1952,4,8,99,NA,San Luis Obispo,La Panza District,573.71,35.379759,-120.285566,3000,NA,NA,WGS84,cch2,196222,NA,"On open hillside, in coarse sandy soil containing clay",http://cch2.org/portal/collections/individual/index.php?occid=196222,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBI106024,1986-05-06,1986,5,6,126,NA,San Luis Obispo,Santa Margarita Ranch. Estadio field in E part of the ranch where a large stand of blue oaks occur on slopes of decomposed limestone,307.48,35.402195,-120.612946,2094,NA,NA,WGS84,cch2,196213,NA,Occ common in open areas,http://cch2.org/portal/collections/individual/index.php?occid=196213,NA,NA,NA,NA,NA,NA,NA,NA,NA
SBBG164508,1968-04-30,1968,4,30,121,menziesii,Kern,Rankin Ranch logging rd up Breckenridge Mtn,1859,35.418,-118.579,1000,NA,NA,NAD27,cch2,37998,Flowers Present,NA,http://cch2.org/portal/collections/individual/index.php?occid=37998,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBI106039,1971-03-09,1971,3,9,68,NA,San Luis Obispo,3 mi NE of Santa Margarita,274,35.418043,-120.568649,1486,NA,NA,WGS84,cch2,196203,NA,"Foothill oak woodland, soil, sandy",http://cch2.org/portal/collections/individual/index.php?occid=196203,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBI106032,1978-04-16,1978,4,16,106,NA,San Luis Obispo,Off hwy 58 near hwy 127 turnoff,329.18,35.383499,-120.629695,1852,DG,Refined this one (from an error distance of 37000+). Point at intersection of hwy 58 and 127 (now 101) with error radius up to Santa Margarita,WGS84,cch2,196228,NA,"In pasture, oak woodland",http://cch2.org/portal/collections/individual/index.php?occid=196228,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBI106061,1985-03-31,1985,3,31,90,NA,San Luis Obispo,Along hwy 58 ca 100 m E of jctn with Huerhuero Rd,434.58,35.438108,-120.493918,148,NA,NA,WGS84,cch2,196197,NA,"Woodland dom by Quercus turbinella, Q. douglasii, and Juniperus californica. Grassy understory; Loc abundant",http://cch2.org/portal/collections/individual/index.php?occid=196197,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBI106025,1981-04-24,1981,4,24,114,NA,San Luis Obispo,Jctn of Shell Crk Rd and Calif hwy 58 S of Shandon,421.28,35.45983,-120.33394,305,NA,NA,WGS84,cch2,196196,NA,Foothill woodland area with riparian zone and open grassy fields. No surface flow in the stream. Grassland areas lightly grazed; Abundant in grassy fields,http://cch2.org/portal/collections/individual/index.php?occid=196196,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBI106063,1995-04-15,1995,4,15,105,NA,San Luis Obispo,"Shell Crk, ca 1/2 mi N of jctn with Calif rte 58",450,35.46411,-120.33005,221,NA,NA,WGS84,cch2,196198,NA,"Foothill woodland and chaparral, scrub, and grassland areas; Loc common in flat areas",http://cch2.org/portal/collections/individual/index.php?occid=196198,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBI106037,1952-03-23,1952,3,23,83,NA,San Luis Obispo,"Shell Crk. 3 mi E 12 mi S, Shandon",409.58,35.481179,-120.321879,2256,DG,Refined error distance (lat/long the same) - halfway to Wilson Corner,WGS84,cch2,196202,NA,"Light sandy soil, cyn floor",http://cch2.org/portal/collections/individual/index.php?occid=196202,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBI106053,1971-04-08,1971,4,8,98,NA,San Luis Obispo,Near top of hill in area of sedimentary deposits. 6 mi N of Cayucos,518,35.543942,-120.896932,800,NA,NA,WGS84,cch2,196204,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=196204,NA,NA,NA,NA,NA,NA,NA,NA,NA
