specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5,open_flr_present,frt_present,plant_PI
UCSB030059,3/19/1961,1961,3,19,78,,Santa Barbara,1 yd. S of W Camino Ciello; 0.6 road mi. E of Refugio Road (=Refugio Beach County Park- Santa Ynez road); Santa Ynez Mountains,743.16,34.533981,-120.054986,65,DC,,WGS84,cch2,306000,,Foothill Woodland-Chaparral,http://cch2.org/portal/collections/individual/index.php?occid=306000,JF,"top row, left plant; skipped rest of plants in top row due to not being whole plants",1,Total,1,1,0,0,0,,,1.5
UCSB030059,3/19/1961,1961,3,19,78,,Santa Barbara,1 yd. S of W Camino Ciello; 0.6 road mi. E of Refugio Road (=Refugio Beach County Park- Santa Ynez road); Santa Ynez Mountains,743.16,34.533981,-120.054986,65,DC,,WGS84,cch2,306000,,Foothill Woodland-Chaparral,http://cch2.org/portal/collections/individual/index.php?occid=306000,JF,"Middle, 2nd plant from left; 1st plant in middle row not scored",2,Total,0,1,0,0,0,,,2
UCSB030059,3/19/1961,1961,3,19,78,,Santa Barbara,1 yd. S of W Camino Ciello; 0.6 road mi. E of Refugio Road (=Refugio Beach County Park- Santa Ynez road); Santa Ynez Mountains,743.16,34.533981,-120.054986,65,DC,,WGS84,cch2,306000,,Foothill Woodland-Chaparral,http://cch2.org/portal/collections/individual/index.php?occid=306000,JF,right of plant 2,3,Total,0,1,0,0,0,,,2
UCSB030059,3/19/1961,1961,3,19,78,,Santa Barbara,1 yd. S of W Camino Ciello; 0.6 road mi. E of Refugio Road (=Refugio Beach County Park- Santa Ynez road); Santa Ynez Mountains,743.16,34.533981,-120.054986,65,DC,,WGS84,cch2,306000,,Foothill Woodland-Chaparral,http://cch2.org/portal/collections/individual/index.php?occid=306000,JF,right of plant 3,4,Total,0,1,0,0,0,,,2
UCSB030059,3/19/1961,1961,3,19,78,,Santa Barbara,1 yd. S of W Camino Ciello; 0.6 road mi. E of Refugio Road (=Refugio Beach County Park- Santa Ynez road); Santa Ynez Mountains,743.16,34.533981,-120.054986,65,DC,,WGS84,cch2,306000,,Foothill Woodland-Chaparral,http://cch2.org/portal/collections/individual/index.php?occid=306000,JF,right of plant 4,5,Total,0,1,0,0,0,,,2
UCSB030059,3/19/1961,1961,3,19,78,,Santa Barbara,1 yd. S of W Camino Ciello; 0.6 road mi. E of Refugio Road (=Refugio Beach County Park- Santa Ynez road); Santa Ynez Mountains,743.16,34.533981,-120.054986,65,DC,,WGS84,cch2,306000,,Foothill Woodland-Chaparral,http://cch2.org/portal/collections/individual/index.php?occid=306000,JF,"bottom row, left plant",6,Total,0,1,0,0,0,,,2
UCSB030059,3/19/1961,1961,3,19,78,,Santa Barbara,1 yd. S of W Camino Ciello; 0.6 road mi. E of Refugio Road (=Refugio Beach County Park- Santa Ynez road); Santa Ynez Mountains,743.16,34.533981,-120.054986,65,DC,,WGS84,cch2,306000,,Foothill Woodland-Chaparral,http://cch2.org/portal/collections/individual/index.php?occid=306000,JF,right of plant 6,7,Total,0,1,0,0,0,,,2
UCSB030059,3/19/1961,1961,3,19,78,,Santa Barbara,1 yd. S of W Camino Ciello; 0.6 road mi. E of Refugio Road (=Refugio Beach County Park- Santa Ynez road); Santa Ynez Mountains,743.16,34.533981,-120.054986,65,DC,,WGS84,cch2,306000,,Foothill Woodland-Chaparral,http://cch2.org/portal/collections/individual/index.php?occid=306000,JF,right of plant 7,8,Total,0,1,0,0,0,,,2
UCSB030060,3/11/1967,1967,3,11,70,,Santa Barbara,About 1 mile southeast of Vandenberg Village; 3 miles south of Lompoc,92.94,34.684205,-120.453205,9125,DC,Update: Good fix to probably typo. States opposing directions. Marker is located ~1mi south Vandenberg Village and 3 miles NORTH of Lompoc. Margin of error encompasses 3mi SOUTH of Lompoc.,WGS84,cch2,306001,,In sandy soil; in grassy openings; in chaparral,http://cch2.org/portal/collections/individual/index.php?occid=306001,SA,large plant in middle,1,Total,3,4,0,1,0,,,1.875
UCSB030060,3/11/1967,1967,3,11,70,,Santa Barbara,About 1 mile southeast of Vandenberg Village; 3 miles south of Lompoc,92.94,34.684205,-120.453205,9125,DC,Update: Good fix to probably typo. States opposing directions. Marker is located ~1mi south Vandenberg Village and 3 miles NORTH of Lompoc. Margin of error encompasses 3mi SOUTH of Lompoc.,WGS84,cch2,306001,,In sandy soil; in grassy openings; in chaparral,http://cch2.org/portal/collections/individual/index.php?occid=306001,SA,large plant far top right,2,Total,4,4,1,0,0,,,1.666666667
UCSB030060,3/11/1967,1967,3,11,70,,Santa Barbara,About 1 mile southeast of Vandenberg Village; 3 miles south of Lompoc,92.94,34.684205,-120.453205,9125,DC,Update: Good fix to probably typo. States opposing directions. Marker is located ~1mi south Vandenberg Village and 3 miles NORTH of Lompoc. Margin of error encompasses 3mi SOUTH of Lompoc.,WGS84,cch2,306001,,In sandy soil; in grassy openings; in chaparral,http://cch2.org/portal/collections/individual/index.php?occid=306001,SA,full plant in between cut plants on bottom row,3,Total,2,3,0,2,0,,,2.285714286
UCSB030060,3/11/1967,1967,3,11,70,,Santa Barbara,About 1 mile southeast of Vandenberg Village; 3 miles south of Lompoc,92.94,34.684205,-120.453205,9125,DC,Update: Good fix to probably typo. States opposing directions. Marker is located ~1mi south Vandenberg Village and 3 miles NORTH of Lompoc. Margin of error encompasses 3mi SOUTH of Lompoc.,WGS84,cch2,306001,,In sandy soil; in grassy openings; in chaparral,http://cch2.org/portal/collections/individual/index.php?occid=306001,SA,plant with dark roots above label,4,Total,3,3,2,1,0,,,2.111111111
UCSB030062,4/10/1960,1960,4,10,101,,San Luis Obispo,.8 mile up Cambria Pines lodge Rd.,77.87,35.558554,-121.08053,741,DC,,WGS84,cch2,306003,,"Growing in moist, shaded soil",http://cch2.org/portal/collections/individual/index.php?occid=306003,SA,highest plant on the sheet,1,Total,2,2,1,0,0,,,1.8
UCSB030062,4/10/1960,1960,4,10,101,,San Luis Obispo,.8 mile up Cambria Pines lodge Rd.,77.87,35.558554,-121.08053,741,DC,,WGS84,cch2,306003,,"Growing in moist, shaded soil",http://cch2.org/portal/collections/individual/index.php?occid=306003,SA,"furthest left plant, labelling it ""row 1""",2,Total,4,1,0,0,0,,,1.2
UCSB030062,4/10/1960,1960,4,10,101,,San Luis Obispo,.8 mile up Cambria Pines lodge Rd.,77.87,35.558554,-121.08053,741,DC,,WGS84,cch2,306003,,"Growing in moist, shaded soil",http://cch2.org/portal/collections/individual/index.php?occid=306003,SA,row 1 plant 2,3,Total,0,1,0,0,0,,,2
UCSB030062,4/10/1960,1960,4,10,101,,San Luis Obispo,.8 mile up Cambria Pines lodge Rd.,77.87,35.558554,-121.08053,741,DC,,WGS84,cch2,306003,,"Growing in moist, shaded soil",http://cch2.org/portal/collections/individual/index.php?occid=306003,SA,row 1 plant 3,4,Total,4,1,0,0,0,,,1.2
UCSB030062,4/10/1960,1960,4,10,101,,San Luis Obispo,.8 mile up Cambria Pines lodge Rd.,77.87,35.558554,-121.08053,741,DC,,WGS84,cch2,306003,,"Growing in moist, shaded soil",http://cch2.org/portal/collections/individual/index.php?occid=306003,SA,large plant far right,5,Total,2,5,1,0,0,,,1.875
UCSB030062,4/10/1960,1960,4,10,101,,San Luis Obispo,.8 mile up Cambria Pines lodge Rd.,77.87,35.558554,-121.08053,741,DC,,WGS84,cch2,306003,,"Growing in moist, shaded soil",http://cch2.org/portal/collections/individual/index.php?occid=306003,SA,large plant in middle left,6,Total,5,4,2,0,0,,,1.727272727
UCSB030062,4/10/1960,1960,4,10,101,,San Luis Obispo,.8 mile up Cambria Pines lodge Rd.,77.87,35.558554,-121.08053,741,DC,,WGS84,cch2,306003,,"Growing in moist, shaded soil",http://cch2.org/portal/collections/individual/index.php?occid=306003,SA,bottom row; bottom middle is two overlapping plants,7,Total,6,4,1,0,0,,,1.545454545
UCSB030062,4/10/1960,1960,4,10,101,,San Luis Obispo,.8 mile up Cambria Pines lodge Rd.,77.87,35.558554,-121.08053,741,DC,,WGS84,cch2,306003,,"Growing in moist, shaded soil",http://cch2.org/portal/collections/individual/index.php?occid=306003,SA,,8,Total,7,7,2,0,0,,,1.6875
UCSB030063,4/4/1979,1979,4,4,94,,Santa Barbara,On east side of bend in Figueroa Mtn. Road; 17.6 miles east from junction with Route 154; San Rafael Mtns.,1226.93,34.722241,-119.967796,423,DC,,WGS84,cch2,306004,,"With Lupinus nanus and Capsella bursapastoris; on disturbed, west-facing road-cut; in clay-loam soil",http://cch2.org/portal/collections/individual/index.php?occid=306004,SA,,1,Total,4,2,0,0,0,,,1.333333333
UCSB030063,4/4/1979,1979,4,4,94,,Santa Barbara,On east side of bend in Figueroa Mtn. Road; 17.6 miles east from junction with Route 154; San Rafael Mtns.,1226.93,34.722241,-119.967796,423,DC,,WGS84,cch2,306004,,"With Lupinus nanus and Capsella bursapastoris; on disturbed, west-facing road-cut; in clay-loam soil",http://cch2.org/portal/collections/individual/index.php?occid=306004,SA,,2,Total,6,4,0,0,0,,,1.4
UCSB030063,4/4/1979,1979,4,4,94,,Santa Barbara,On east side of bend in Figueroa Mtn. Road; 17.6 miles east from junction with Route 154; San Rafael Mtns.,1226.93,34.722241,-119.967796,423,DC,,WGS84,cch2,306004,,"With Lupinus nanus and Capsella bursapastoris; on disturbed, west-facing road-cut; in clay-loam soil",http://cch2.org/portal/collections/individual/index.php?occid=306004,SA,,3,Total,3,2,1,0,0,,,1.666666667
UCSB030063,4/4/1979,1979,4,4,94,,Santa Barbara,On east side of bend in Figueroa Mtn. Road; 17.6 miles east from junction with Route 154; San Rafael Mtns.,1226.93,34.722241,-119.967796,423,DC,,WGS84,cch2,306004,,"With Lupinus nanus and Capsella bursapastoris; on disturbed, west-facing road-cut; in clay-loam soil",http://cch2.org/portal/collections/individual/index.php?occid=306004,SA,,4,Total,4,2,0,0,0,,,1.333333333
UCSB030063,4/4/1979,1979,4,4,94,,Santa Barbara,On east side of bend in Figueroa Mtn. Road; 17.6 miles east from junction with Route 154; San Rafael Mtns.,1226.93,34.722241,-119.967796,423,DC,,WGS84,cch2,306004,,"With Lupinus nanus and Capsella bursapastoris; on disturbed, west-facing road-cut; in clay-loam soil",http://cch2.org/portal/collections/individual/index.php?occid=306004,SA,,5,Total,4,2,0,0,0,,,1.333333333
UCSB030063,4/4/1979,1979,4,4,94,,Santa Barbara,On east side of bend in Figueroa Mtn. Road; 17.6 miles east from junction with Route 154; San Rafael Mtns.,1226.93,34.722241,-119.967796,423,DC,,WGS84,cch2,306004,,"With Lupinus nanus and Capsella bursapastoris; on disturbed, west-facing road-cut; in clay-loam soil",http://cch2.org/portal/collections/individual/index.php?occid=306004,SA,,6,Total,5,2,0,0,0,,,1.285714286
UCSB030066,2/16/1974,1974,2,16,47,,Santa Barbara,Running Springs Ranch on Happy Canyon Rd.; about 6 mi. from Armour Ranch Rd.; in Santa Ynez Valley,335.34,34.646287,-119.95286,320,DC,,WGS84,cch2,306007,,Found under Quercus agrifolia; on steep N-facing slope; in clay soil,http://cch2.org/portal/collections/individual/index.php?occid=306007,SA,top middle,1,Total,1,1,0,0,0,,,1.5
UCSB030066,2/16/1974,1974,2,16,47,,Santa Barbara,Running Springs Ranch on Happy Canyon Rd.; about 6 mi. from Armour Ranch Rd.; in Santa Ynez Valley,335.34,34.646287,-119.95286,320,DC,,WGS84,cch2,306007,,Found under Quercus agrifolia; on steep N-facing slope; in clay soil,http://cch2.org/portal/collections/individual/index.php?occid=306007,SA,top right,2,Total,1,1,0,0,0,,,1.5
UCSB030066,2/16/1974,1974,2,16,47,,Santa Barbara,Running Springs Ranch on Happy Canyon Rd.; about 6 mi. from Armour Ranch Rd.; in Santa Ynez Valley,335.34,34.646287,-119.95286,320,DC,,WGS84,cch2,306007,,Found under Quercus agrifolia; on steep N-facing slope; in clay soil,http://cch2.org/portal/collections/individual/index.php?occid=306007,SA,bottom left,3,Total,2,0,1,0,0,,,1.666666667
UCSB030066,2/16/1974,1974,2,16,47,,Santa Barbara,Running Springs Ranch on Happy Canyon Rd.; about 6 mi. from Armour Ranch Rd.; in Santa Ynez Valley,335.34,34.646287,-119.95286,320,DC,,WGS84,cch2,306007,,Found under Quercus agrifolia; on steep N-facing slope; in clay soil,http://cch2.org/portal/collections/individual/index.php?occid=306007,SA,,4,Total,0,1,0,0,0,,,2
UCSB030066,2/16/1974,1974,2,16,47,,Santa Barbara,Running Springs Ranch on Happy Canyon Rd.; about 6 mi. from Armour Ranch Rd.; in Santa Ynez Valley,335.34,34.646287,-119.95286,320,DC,,WGS84,cch2,306007,,Found under Quercus agrifolia; on steep N-facing slope; in clay soil,http://cch2.org/portal/collections/individual/index.php?occid=306007,SA,second from the right,5,Total,0,1,0,0,0,,,2
UCSB030066,2/16/1974,1974,2,16,47,,Santa Barbara,Running Springs Ranch on Happy Canyon Rd.; about 6 mi. from Armour Ranch Rd.; in Santa Ynez Valley,335.34,34.646287,-119.95286,320,DC,,WGS84,cch2,306007,,Found under Quercus agrifolia; on steep N-facing slope; in clay soil,http://cch2.org/portal/collections/individual/index.php?occid=306007,SA,furthest right,6,Total,0,1,0,0,0,,,2
UCSB030067,4/13/1979,1979,4,13,103,,San Luis Obispo,2 mi. east of Hwy. 101 on E. Cuesta Ridge Rd.,631.41,35.336752,-120.615059,2291,DC,,WGS84,cch2,306008,,With Calandrinia ciliata and Orthocarpus purpurascens; in grassy meadow; in clay soil,http://cch2.org/portal/collections/individual/index.php?occid=306008,SA,top plant,1,Total,7,8,6,7,0,,,2.464285714
UCSB030067,4/13/1979,1979,4,13,103,,San Luis Obispo,2 mi. east of Hwy. 101 on E. Cuesta Ridge Rd.,631.41,35.336752,-120.615059,2291,DC,,WGS84,cch2,306008,,With Calandrinia ciliata and Orthocarpus purpurascens; in grassy meadow; in clay soil,http://cch2.org/portal/collections/individual/index.php?occid=306008,SA,bottom left,2,Total,1,4,1,0,0,,,2
UCSB030068,4/9/1966,1966,4,9,99,,San Luis Obispo,10 miles S of Shandon,377.92,35.529202,-120.328741,4022,DC,"Measured along Shell Creek road, set error halfway to Wilson Corner (DG)",WGS84,cch2,306009,,Grassland,http://cch2.org/portal/collections/individual/index.php?occid=306009,JN,top left plant,1,Total,4,6,0,7,3,,,2.95
UCSB030068,4/9/1966,1966,4,9,99,,San Luis Obispo,10 miles S of Shandon,377.92,35.529202,-120.328741,4022,DC,"Measured along Shell Creek road, set error halfway to Wilson Corner (DG)",WGS84,cch2,306009,,Grassland,http://cch2.org/portal/collections/individual/index.php?occid=306009,JN,"top middle, bottom plants no root structures",2,Total,12,6,7,8,1,,,2.411764706
UCSB030091,3/20/1972,1972,3,20,80,atomaria,Humboldt,0.6 mi. along Black Sands Rd. from Shelter Cove Rd. junction; Shelter Cove,36.99,40.028633,-124.072493,935,DC,,WGS84,cch2,306010,,In grassy roadside soil,http://cch2.org/portal/collections/individual/index.php?occid=306010,SA,top left,1,Total,1,2,0,0,0,,,1.666666667
UCSB030091,3/20/1972,1972,3,20,80,atomaria,Humboldt,0.6 mi. along Black Sands Rd. from Shelter Cove Rd. junction; Shelter Cove,36.99,40.028633,-124.072493,935,DC,,WGS84,cch2,306010,,In grassy roadside soil,http://cch2.org/portal/collections/individual/index.php?occid=306010,SA,large middle plant,2,Total,2,3,0,1,0,,,2
UCSB030091,3/20/1972,1972,3,20,80,atomaria,Humboldt,0.6 mi. along Black Sands Rd. from Shelter Cove Rd. junction; Shelter Cove,36.99,40.028633,-124.072493,935,DC,,WGS84,cch2,306010,,In grassy roadside soil,http://cch2.org/portal/collections/individual/index.php?occid=306010,SA,right side top,3,Total,0,1,0,0,0,,,2
UCSB030091,3/20/1972,1972,3,20,80,atomaria,Humboldt,0.6 mi. along Black Sands Rd. from Shelter Cove Rd. junction; Shelter Cove,36.99,40.028633,-124.072493,935,DC,,WGS84,cch2,306010,,In grassy roadside soil,http://cch2.org/portal/collections/individual/index.php?occid=306010,SA,right side bottom,4,Total,0,1,0,1,0,,,3
UCSB030091,3/20/1972,1972,3,20,80,atomaria,Humboldt,0.6 mi. along Black Sands Rd. from Shelter Cove Rd. junction; Shelter Cove,36.99,40.028633,-124.072493,935,DC,,WGS84,cch2,306010,,In grassy roadside soil,http://cch2.org/portal/collections/individual/index.php?occid=306010,SA,bottom left,5,Total,0,1,0,0,0,,,2
UCSB030091,3/20/1972,1972,3,20,80,atomaria,Humboldt,0.6 mi. along Black Sands Rd. from Shelter Cove Rd. junction; Shelter Cove,36.99,40.028633,-124.072493,935,DC,,WGS84,cch2,306010,,In grassy roadside soil,http://cch2.org/portal/collections/individual/index.php?occid=306010,SA,most bottom plant,6,Total,0,1,0,0,0,,,2
UCSB030090,4/17/1962,1962,4,17,107,atomaria,Marin,End of road at tip of Point Reyes Peninsula,42.21,37.994572,-123.005338,1691,DC,,WGS84,cch2,306011,,Exposed slope,http://cch2.org/portal/collections/individual/index.php?occid=306011,SA,,1,Total,9,23,29,32,18,,,3.243243243
UCSB030089,4/17/1962,1962,4,17,107,atomaria,Santa Clara,California Highway 9; 1.5 miles west of junction with Highway 5; 14 miles east of Big Basin,669.52,37.260225,-122.108902,2177,WW,highway 9 does not have a junction with highway 5; coordinates found measuring 14 miles east of big basin on highway 9,WGS84,cch2,306012,,Growing beside shaded path,http://cch2.org/portal/collections/individual/index.php?occid=306012,SA,"top plant was 2 overlapping plants, only counted bottom plant on sheet",1,Total,2,11,3,5,2,,,2.739130435
UCSB030092,5/14/1939,1939,5,14,134,atomaria,Sonoma,Bodega State Park,52.39,38.420078,-123.102643,4388,WW,bodega state park could not be found (probably existed bc web results show some people citing the plate); possibly renamed to sonoma coast state park which is what was used for coordinates,WGS84,cch2,306013,,,http://cch2.org/portal/collections/individual/index.php?occid=306013,SA,bottom left plant,1,Total,0,0,2,1,1,,,3.75
UCSB030092,5/14/1939,1939,5,14,134,atomaria,Sonoma,Bodega State Park,52.39,38.420078,-123.102643,4388,WW,bodega state park could not be found (probably existed bc web results show some people citing the plate); possibly renamed to sonoma coast state park which is what was used for coordinates,WGS84,cch2,306013,,,http://cch2.org/portal/collections/individual/index.php?occid=306013,SA,,2,Total,0,1,0,0,0,,,2
UCSB030409,4/1/1995,1995,4,1,91,menziesii,Lake,"Jct. Hwys. 29 and 175; ca. 3 mi. SE of Kelseyville; Kelseyville U.S.G.S. Quadrangle, 15'; SE 1/4 of SW 1/4 Sect. 30; T18N, R8W",546.49,38.942505,-122.792305,343,WW,,WGS84,cch2,306015,,,http://cch2.org/portal/collections/individual/index.php?occid=306015,SA,,1,Total,2,1,0,0,0,,,1.333333333
UCSB030409,4/1/1995,1995,4,1,91,menziesii,Lake,"Jct. Hwys. 29 and 175; ca. 3 mi. SE of Kelseyville; Kelseyville U.S.G.S. Quadrangle, 15'; SE 1/4 of SW 1/4 Sect. 30; T18N, R8W",546.49,38.942505,-122.792305,343,WW,,WGS84,cch2,306015,,,http://cch2.org/portal/collections/individual/index.php?occid=306015,SA,large middle plant,2,Total,4,3,1,1,0,,,1.888888889
UCSB030409,4/1/1995,1995,4,1,91,menziesii,Lake,"Jct. Hwys. 29 and 175; ca. 3 mi. SE of Kelseyville; Kelseyville U.S.G.S. Quadrangle, 15'; SE 1/4 of SW 1/4 Sect. 30; T18N, R8W",546.49,38.942505,-122.792305,343,WW,,WGS84,cch2,306015,,,http://cch2.org/portal/collections/individual/index.php?occid=306015,SA,,3,Total,0,1,0,0,0,,,2
UCSB030409,4/1/1995,1995,4,1,91,menziesii,Lake,"Jct. Hwys. 29 and 175; ca. 3 mi. SE of Kelseyville; Kelseyville U.S.G.S. Quadrangle, 15'; SE 1/4 of SW 1/4 Sect. 30; T18N, R8W",546.49,38.942505,-122.792305,343,WW,,WGS84,cch2,306015,,,http://cch2.org/portal/collections/individual/index.php?occid=306015,SA,,4,Total,3,1,0,0,0,,,1.25
UCSB030407,3/23/1975,1975,3,23,82,menziesii,Santa Barbara,E. fork Cold Springs burn; 100 yds. S of Cold Springs- Hot Springs trail saddle; 1 mi. by trail on E. fork of Cold Springs trail; Mountain Dr.; Montecito,450.65,34.462288,-119.649533,62,WW,Cold Springs Burn=Montecito Creek?; could not find Cold Springs/Hot Springs trail saddle (there is a cold springs trail saddle); coordinates found by measuring one mile from where Cold Springs Canyon Trail splits into West Fork Cold Springs Trail and Cold Springs Canyon Trail; used mapnik feature to find trails,WGS84,cch2,306017,,Among grasses and Cardamine oligosperma; on W-facing slope,http://cch2.org/portal/collections/individual/index.php?occid=306017,SA,far left; other plants are not whole plants or are missing more than 2/3 of stems,1,Total,1,1,1,1,0,,,2.5
UCSB030407,3/23/1975,1975,3,23,82,menziesii,Santa Barbara,E. fork Cold Springs burn; 100 yds. S of Cold Springs- Hot Springs trail saddle; 1 mi. by trail on E. fork of Cold Springs trail; Mountain Dr.; Montecito,450.65,34.462288,-119.649533,62,WW,Cold Springs Burn=Montecito Creek?; could not find Cold Springs/Hot Springs trail saddle (there is a cold springs trail saddle); coordinates found by measuring one mile from where Cold Springs Canyon Trail splits into West Fork Cold Springs Trail and Cold Springs Canyon Trail; used mapnik feature to find trails,WGS84,cch2,306017,,Among grasses and Cardamine oligosperma; on W-facing slope,http://cch2.org/portal/collections/individual/index.php?occid=306017,SA,fourth plant from the left,2,Total,1,1,2,0,1,,,2.8
UCSB030401,4/18/1981,1981,4,18,108,menziesii,San Luis Obispo,Near Shell Creek in Avenales Wildlife Area; 19 miles from Santa Margarita on highway 58,400.6,35.485976,-120.327035,2187,WW,measured 19 miles East from Santa Margarita on highway 58; Could not find Avenales Wildlife Area;,WGS84,cch2,306023,,"With Layia platyglossa and Lasthenia chrysostoma; on flat, sandy area",http://cch2.org/portal/collections/individual/index.php?occid=306023,SA,"top right is not a whole plant, did not count",1,Total,5,5,1,4,0,,,2.266666667
UCSB030401,4/18/1981,1981,4,18,108,menziesii,San Luis Obispo,Near Shell Creek in Avenales Wildlife Area; 19 miles from Santa Margarita on highway 58,400.6,35.485976,-120.327035,2187,WW,measured 19 miles East from Santa Margarita on highway 58; Could not find Avenales Wildlife Area;,WGS84,cch2,306023,,"With Layia platyglossa and Lasthenia chrysostoma; on flat, sandy area",http://cch2.org/portal/collections/individual/index.php?occid=306023,SA,,2,Total,7,4,6,4,0,,,2.333333333
UCSB030401,4/18/1981,1981,4,18,108,menziesii,San Luis Obispo,Near Shell Creek in Avenales Wildlife Area; 19 miles from Santa Margarita on highway 58,400.6,35.485976,-120.327035,2187,WW,measured 19 miles East from Santa Margarita on highway 58; Could not find Avenales Wildlife Area;,WGS84,cch2,306023,,"With Layia platyglossa and Lasthenia chrysostoma; on flat, sandy area",http://cch2.org/portal/collections/individual/index.php?occid=306023,SA,,3,Total,2,3,3,6,5,,,3.473684211
UCSB030401,4/18/1981,1981,4,18,108,menziesii,San Luis Obispo,Near Shell Creek in Avenales Wildlife Area; 19 miles from Santa Margarita on highway 58,400.6,35.485976,-120.327035,2187,WW,measured 19 miles East from Santa Margarita on highway 58; Could not find Avenales Wildlife Area;,WGS84,cch2,306023,,"With Layia platyglossa and Lasthenia chrysostoma; on flat, sandy area",http://cch2.org/portal/collections/individual/index.php?occid=306023,SA,,4,Total,0,1,1,2,0,,,3.25
UCSB030100,3/28/1961,1961,3,28,87,menziesii,El Dorado,By Highway 49; 10 miles south of El Dorado; 15 miles south of Placerville; Sierra Nevada Foothills,279.41,38.53771,-120.847715,1285,WW,,WGS84,cch2,306024,,Oak Woodland; moist roadside,http://cch2.org/portal/collections/individual/index.php?occid=306024,SA,"top left plant is 2 plants overlapping, was not scored. labeled top right plant as plant 1",1,Total,3,3,2,0,0,,,1.875
UCSB030100,3/28/1961,1961,3,28,87,menziesii,El Dorado,By Highway 49; 10 miles south of El Dorado; 15 miles south of Placerville; Sierra Nevada Foothills,279.41,38.53771,-120.847715,1285,WW,,WGS84,cch2,306024,,Oak Woodland; moist roadside,http://cch2.org/portal/collections/individual/index.php?occid=306024,SA,bottom plant,2,Total,1,1,2,0,0,,,2.25
UCSB030099,4/2/1978,1978,4,2,92,menziesii,Santa Barbara,On Figueroa Mountain Road trail; trailhead 1.5 miles from the Figueroa Mountain Station,751.89,34.742205,-120.025206,871,WW,"UPDATE: Likely referring to Figueroa Mountain Ranger station. Measuring 1.5 mi both directions, there is a trail head close to the eastern measurement point (placed marker) Set error halfway to ranger station (DG). could not find figueroa mountain road trail; locality placed on Forest Service Road SN16 and uncertainty determined by halfway of 1.5 miles East from Figueroa Mountain Station (Figueroa Forest Service Ranger Station?)",WGS84,cch2,306025,,With Ceanothus sp. and Lupinus nanus; on south facing slope; in clay-loam soil,http://cch2.org/portal/collections/individual/index.php?occid=306025,SA,top left,1,Total,4,6,0,0,0,,,1.6
UCSB030099,4/2/1978,1978,4,2,92,menziesii,Santa Barbara,On Figueroa Mountain Road trail; trailhead 1.5 miles from the Figueroa Mountain Station,751.89,34.742205,-120.025206,871,WW,"UPDATE: Likely referring to Figueroa Mountain Ranger station. Measuring 1.5 mi both directions, there is a trail head close to the eastern measurement point (placed marker) Set error halfway to ranger station (DG). could not find figueroa mountain road trail; locality placed on Forest Service Road SN16 and uncertainty determined by halfway of 1.5 miles East from Figueroa Mountain Station (Figueroa Forest Service Ranger Station?)",WGS84,cch2,306025,,With Ceanothus sp. and Lupinus nanus; on south facing slope; in clay-loam soil,http://cch2.org/portal/collections/individual/index.php?occid=306025,SA,top right,2,Total,7,3,0,0,0,,,1.3
UCSB030099,4/2/1978,1978,4,2,92,menziesii,Santa Barbara,On Figueroa Mountain Road trail; trailhead 1.5 miles from the Figueroa Mountain Station,751.89,34.742205,-120.025206,871,WW,"UPDATE: Likely referring to Figueroa Mountain Ranger station. Measuring 1.5 mi both directions, there is a trail head close to the eastern measurement point (placed marker) Set error halfway to ranger station (DG). could not find figueroa mountain road trail; locality placed on Forest Service Road SN16 and uncertainty determined by halfway of 1.5 miles East from Figueroa Mountain Station (Figueroa Forest Service Ranger Station?)",WGS84,cch2,306025,,With Ceanothus sp. and Lupinus nanus; on south facing slope; in clay-loam soil,http://cch2.org/portal/collections/individual/index.php?occid=306025,SA,bottom,3,Total,1,3,0,0,0,,,1.75
UCSB030096,4/9/1978,1978,4,9,99,menziesii,Santa Barbara,San Marcos Pass Road west right on Figueroa Mountain Road; about 2 miles north of Figueroa Mountain Campground; on east side of road,1350.77,34.744512,-119.984483,238,ME,not sure if they went north on Zaca Ridge Rd. or Forest Service Rd. 8N16,WGS84,cch2,306028,,With Pinus ponderosa and Avena sp.; in rocky soil; on a west-facing slope,http://cch2.org/portal/collections/individual/index.php?occid=306028,SA,top,1,Total,3,6,0,1,0,,,1.9
UCSB030096,4/9/1978,1978,4,9,99,menziesii,Santa Barbara,San Marcos Pass Road west right on Figueroa Mountain Road; about 2 miles north of Figueroa Mountain Campground; on east side of road,1350.77,34.744512,-119.984483,238,ME,not sure if they went north on Zaca Ridge Rd. or Forest Service Rd. 8N16,WGS84,cch2,306028,,With Pinus ponderosa and Avena sp.; in rocky soil; on a west-facing slope,http://cch2.org/portal/collections/individual/index.php?occid=306028,SA,bottom left,2,Total,2,3,0,0,0,,,1.6
UCSB030096,4/9/1978,1978,4,9,99,menziesii,Santa Barbara,San Marcos Pass Road west right on Figueroa Mountain Road; about 2 miles north of Figueroa Mountain Campground; on east side of road,1350.77,34.744512,-119.984483,238,ME,not sure if they went north on Zaca Ridge Rd. or Forest Service Rd. 8N16,WGS84,cch2,306028,,With Pinus ponderosa and Avena sp.; in rocky soil; on a west-facing slope,http://cch2.org/portal/collections/individual/index.php?occid=306028,SA,bottom right,3,Total,1,3,0,0,0,,,1.75
