specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5,open_flr_present,frt_present,plant_PI
DAV300343,4/6/1985,1985,4,6,96,,Sutter County,"Sutter County: Sutter Buttes, Dean Place;",213,39.223224,-121.781083,442,"WW, DG",,WGS84,cch2,1299846,,,http://cch2.org/portal/collections/individual/index.php?occid=1299846,WW,,2,Total,0,5,0,5,1,,,3.181818182
DAV300327,5/6/1989,1989,5,6,126,,Amador County,Amador County: Town of Volcano.,107,38.442966,-120.630763,708,WW,,WGS84,cch2,1299939,,,http://cch2.org/portal/collections/individual/index.php?occid=1299939,WW,not whole,NA,,,,,,,y,y,#DIV/0!
DAV300398,5/23/1970,1970,5,23,143,menziesii,Calaveras County,"Stanislaus River Canyon. Along Hunter's Road, between Hathaway Pines and NF Stanislaus River.",732,38.197847,-120.36173,354,WW,"Found a 'Hunter Dam road' near Hathaway pines, assumed to be road of collection",WGS84,cch2,1310851,,,http://cch2.org/portal/collections/individual/index.php?occid=1310851,WW,Five Spot (Nemophila maculata),REMOVE,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!
DAV300326,2/21/1942,1942,2,21,52,,Lake County,"Lake County: At the west bank of Clear Lake, 3 mi. south of Lucerne along Calif. #20.",430.89,39.052722,-122.780856,869,CPA,,WGS84,cch2,1372671,,,http://cch2.org/portal/collections/individual/index.php?occid=1372671,WW,,1,Total,1,1,0,0,0,,,1.5
DAV300326,2/21/1942,1942,2,21,52,,Lake County,"Lake County: At the west bank of Clear Lake, 3 mi. south of Lucerne along Calif. #20.",430.89,39.052722,-122.780856,869,CPA,,WGS84,cch2,1372671,,,http://cch2.org/portal/collections/individual/index.php?occid=1372671,WW,,2,Total,1,1,0,0,0,,,1.5
DAV300326,2/21/1942,1942,2,21,52,,Lake County,"Lake County: At the west bank of Clear Lake, 3 mi. south of Lucerne along Calif. #20.",430.89,39.052722,-122.780856,869,CPA,,WGS84,cch2,1372671,,,http://cch2.org/portal/collections/individual/index.php?occid=1372671,WW,,3,Total,2,1,1,0,0,,,1.75
DAV300326,2/21/1942,1942,2,21,52,,Lake County,"Lake County: At the west bank of Clear Lake, 3 mi. south of Lucerne along Calif. #20.",430.89,39.052722,-122.780856,869,CPA,,WGS84,cch2,1372671,,,http://cch2.org/portal/collections/individual/index.php?occid=1372671,WW,,4,Total,2,2,0,1,0,,,2
DAV300326,2/21/1942,1942,2,21,52,,Lake County,"Lake County: At the west bank of Clear Lake, 3 mi. south of Lucerne along Calif. #20.",430.89,39.052722,-122.780856,869,CPA,,WGS84,cch2,1372671,,,http://cch2.org/portal/collections/individual/index.php?occid=1372671,WW,,5,Total,2,1,0,0,0,,,1.333333333
DAV300326,2/21/1942,1942,2,21,52,,Lake County,"Lake County: At the west bank of Clear Lake, 3 mi. south of Lucerne along Calif. #20.",430.89,39.052722,-122.780856,869,CPA,,WGS84,cch2,1372671,,,http://cch2.org/portal/collections/individual/index.php?occid=1372671,WW,,6,Total,1,2,0,0,0,,,1.666666667
DAV300330,4/19/1978,1978,4,19,109,,Los Angeles County,Los Angeles County: Verdugo Mountains on fireroad from Stough Canyon to La Crescenta.,549,34.224522,-118.276285,1035,DG,,WGS84,cch2,1372674,,,http://cch2.org/portal/collections/individual/index.php?occid=1372674,WW,image is blurry,1,Total,8,8,6,4,0,,,2.230769231
DAV300370,3/5/1932,1932,3,5,65,,Madera County,Madera County: 5 mi. W. Coarsegold.,549,37.262134,-119.792083,4000,CPA,,WGS84,cch2,1372846,,,http://cch2.org/portal/collections/individual/index.php?occid=1372846,WW,,1,Total,2,2,1,0,0,,,1.8
DAV300370,3/5/1932,1932,3,5,65,,Madera County,Madera County: 5 mi. W. Coarsegold.,549,37.262134,-119.792083,4000,CPA,,WGS84,cch2,1372846,,,http://cch2.org/portal/collections/individual/index.php?occid=1372846,WW,,2,Total,3,2,0,0,0,,,1.4
DAV300370,3/5/1932,1932,3,5,65,,Madera County,Madera County: 5 mi. W. Coarsegold.,549,37.262134,-119.792083,4000,CPA,,WGS84,cch2,1372846,,,http://cch2.org/portal/collections/individual/index.php?occid=1372846,WW,,3,Total,2,1,0,0,0,,,1.333333333
DAV300370,3/5/1932,1932,3,5,65,,Madera County,Madera County: 5 mi. W. Coarsegold.,549,37.262134,-119.792083,4000,CPA,,WGS84,cch2,1372846,,,http://cch2.org/portal/collections/individual/index.php?occid=1372846,WW,,4,Total,2,1,0,0,0,,,1.333333333
DAV300370,3/5/1932,1932,3,5,65,,Madera County,Madera County: 5 mi. W. Coarsegold.,549,37.262134,-119.792083,4000,CPA,,WGS84,cch2,1372846,,,http://cch2.org/portal/collections/individual/index.php?occid=1372846,WW,,5,Total,1,1,0,0,0,,,1.5
DAV300373,4/6/1966,1966,4,6,96,,Trinity County,"Trinity County: Slattery Pond, just off U.S. Highway 299, 7 miles west of Weaverville.",640,40.735598,-123.019736,316,CPA,,WGS84,cch2,1372849,,,http://cch2.org/portal/collections/individual/index.php?occid=1372849,WW,,1,Total,1,3,1,0,0,,,2
DAV300373,4/6/1966,1966,4,6,96,,Trinity County,"Trinity County: Slattery Pond, just off U.S. Highway 299, 7 miles west of Weaverville.",640,40.735598,-123.019736,316,CPA,,WGS84,cch2,1372849,,,http://cch2.org/portal/collections/individual/index.php?occid=1372849,WW,,2,Total,2,1,0,1,0,,,2
DAV300373,4/6/1966,1966,4,6,96,,Trinity County,"Trinity County: Slattery Pond, just off U.S. Highway 299, 7 miles west of Weaverville.",640,40.735598,-123.019736,316,CPA,,WGS84,cch2,1372849,,,http://cch2.org/portal/collections/individual/index.php?occid=1372849,WW,,3,Total,2,2,0,1,0,,,2
DAV300376,4/2/1962,1962,4,2,92,,Solano County,"Solano County: East side of Pleasants Valley Road, 0.6 mile south of State Highway 128.",244,38.488452,-122.019066,255,CPA,,WGS84,cch2,1372852,,,http://cch2.org/portal/collections/individual/index.php?occid=1372852,WW,,1,Total,3,1,0,0,0,,,1.25
DAV300376,4/2/1962,1962,4,2,92,,Solano County,"Solano County: East side of Pleasants Valley Road, 0.6 mile south of State Highway 128.",244,38.488452,-122.019066,255,CPA,,WGS84,cch2,1372852,,,http://cch2.org/portal/collections/individual/index.php?occid=1372852,WW,,2,Total,3,1,0,0,0,,,1.25
DAV300376,4/2/1962,1962,4,2,92,,Solano County,"Solano County: East side of Pleasants Valley Road, 0.6 mile south of State Highway 128.",244,38.488452,-122.019066,255,CPA,,WGS84,cch2,1372852,,,http://cch2.org/portal/collections/individual/index.php?occid=1372852,WW,,3,Total,4,3,0,0,0,,,1.428571429
DAV300377,4/8/1951,1951,4,8,98,,Napa County,"Napa County: 6.1 miles southwest of Monticello, on Napa Road.",383.6,38.515124,-122.287186,3945,CPA,"identified Napa Road, but not Monticello; uncertainty covers entire Napa Road",WGS84,cch2,1372853,,,http://cch2.org/portal/collections/individual/index.php?occid=1372853,WW,,1,Total,4,9,1,15,7,,,3.333333333
DAV300333,5/8/1973,1973,5,8,128,,Fresno County,Fresno County: 1.1 mi. past Trimmer Ranger Station on Trimmer Springs Rd. coming from Trimmer.,419.7,36.917761,-119.318577,349,CPA,"Update: Given that collector was coming fraom Trimmer and headed past the ranger station, it is very likely that they assumed Maxon road to be Trimmer road since the two connect and travel in the same direction. Error radius is halfway to Watt's Creek (DG). Only ranger station found in area was not on Trimmer Springs Road",WGS84,cch2,1372966,,,http://cch2.org/portal/collections/individual/index.php?occid=1372966,WW,no whole plants,NA,,,,,,,y,y,#DIV/0!
DAV300336,3/29/1959,1959,3,29,88,,El Dorado County,"El Dorado County: State Highway 49, 2 1/2 miles southeast of Pilot Hill.",221.58,38.828068,-120.96957,562,"CPA, DG",refined error_distance. Was likely collected along highway as opposed to directly SW of Pilot,WGS84,cch2,1372968,,,http://cch2.org/portal/collections/individual/index.php?occid=1372968,WW,,1,Total,6,3,1,0,1,,,1.818181818
DAV300336,3/29/1959,1959,3,29,88,,El Dorado County,"El Dorado County: State Highway 49, 2 1/2 miles southeast of Pilot Hill.",221.58,38.828068,-120.96957,562,"CPA, DG",refined error_distance. Was likely collected along highway as opposed to directly SW of Pilot,WGS84,cch2,1372968,,,http://cch2.org/portal/collections/individual/index.php?occid=1372968,WW,,2,Total,2,7,1,1,1,,,2.333333333
DAV300336,3/29/1959,1959,3,29,88,,El Dorado County,"El Dorado County: State Highway 49, 2 1/2 miles southeast of Pilot Hill.",221.58,38.828068,-120.96957,562,"CPA, DG",refined error_distance. Was likely collected along highway as opposed to directly SW of Pilot,WGS84,cch2,1372968,,,http://cch2.org/portal/collections/individual/index.php?occid=1372968,WW,"roots may be hidden behind leaves, but size indicated a whole plant and the two other ones are whole plants so i assumed the collector would have done the same for this one",3,Total,4,2,1,0,0,,,1.571428571
DAV300337,5/7/1963,1963,5,7,127,,Amador County,"Amador County: Near Cook's Station, State Highway 88.",914,38.520773,-120.434123,648,CPA,,WGS84,cch2,1372969,,,http://cch2.org/portal/collections/individual/index.php?occid=1372969,WW,,1,Total,13,14,2,8,4,,,2.414634146
DAV300341,4/12/1965,1965,4,12,102,,Tulare County,Tulare County: 1 mile northeast of gravel pit on Nigger Creek Road.,160,36.580345,-119.22089,428,"CPA, DG","DG Update: found a ""Negro Creek Road"" also named Dr 152 in Tulare Co. Saw gravel pit in satellite view and got coordinates.",WGS84,cch2,1372973,,,http://cch2.org/portal/collections/individual/index.php?occid=1372973,WW,,1,Total,1,1,2,2,0,,,2.833333333
DAV300341,4/12/1965,1965,4,12,102,,Tulare County,Tulare County: 1 mile northeast of gravel pit on Nigger Creek Road.,160,36.580345,-119.22089,428,"CPA, DG","DG Update: found a ""Negro Creek Road"" also named Dr 152 in Tulare Co. Saw gravel pit in satellite view and got coordinates.",WGS84,cch2,1372973,,,http://cch2.org/portal/collections/individual/index.php?occid=1372973,WW,,2,Total,0,3,0,0,0,,,2
DAV300351,4/7/1998,1998,4,7,97,,Napa County,Napa County: Along Rt. 128 at road marker 24/80.,267.81,38.438545,-122.182711,113,CPA,"Found markers 24/78 and 24/84 using Google streetview, placed marker in between",WGS84,cch2,1372982,,,http://cch2.org/portal/collections/individual/index.php?occid=1372982,WW,,1,Total,0,2,2,0,0,,,2.5
DAV300351,4/7/1998,1998,4,7,97,,Napa County,Napa County: Along Rt. 128 at road marker 24/80.,267.81,38.438545,-122.182711,113,CPA,"Found markers 24/78 and 24/84 using Google streetview, placed marker in between",WGS84,cch2,1372982,,,http://cch2.org/portal/collections/individual/index.php?occid=1372982,WW,,2,Total,1,1,2,1,1,,,3
DAV300353,4/5/1928,1928,4,5,96,,Napa County,Napa County: Monticello.,134.92,38.577684,-122.207197,624,CPA,,WGS84,cch2,1372983,,,http://cch2.org/portal/collections/individual/index.php?occid=1372983,WW,,1,Total,4,4,1,5,1,,,2.666666667
DAV300352,3/29/1961,1961,3,29,88,,Colusa County,Colusa County: South of Bear Valley; 3 miles north of junction of State Highways 16 and 20.,385.33,39.046151,-122.376161,76,"CPA, DG, WW",Refined error distance,WGS84,cch2,1372984,,,http://cch2.org/portal/collections/individual/index.php?occid=1372984,WW,top,1,Total,5,4,0,1,0,,,1.7
DAV300352,3/29/1961,1961,3,29,88,,Colusa County,Colusa County: South of Bear Valley; 3 miles north of junction of State Highways 16 and 20.,385.33,39.046151,-122.376161,76,"CPA, DG, WW",Refined error distance,WGS84,cch2,1372984,,,http://cch2.org/portal/collections/individual/index.php?occid=1372984,WW,bottom,2,Total,3,4,2,4,1,,,2.714285714
DAV300382,2/18/1947,1947,2,18,49,atomaria,Napa County,Napa County: 14 miles north of Napa.,308.88,38.490438,-122.292395,4669,CPA,,WGS84,cch2,1372987,,,http://cch2.org/portal/collections/individual/index.php?occid=1372987,WW,,1,Total,2,1,0,0,0,,,1.333333333
DAV300382,2/18/1947,1947,2,18,49,atomaria,Napa County,Napa County: 14 miles north of Napa.,308.88,38.490438,-122.292395,4669,CPA,,WGS84,cch2,1372987,,,http://cch2.org/portal/collections/individual/index.php?occid=1372987,WW,,2,Total,4,1,0,0,0,,,1.2
DAV300382,2/18/1947,1947,2,18,49,atomaria,Napa County,Napa County: 14 miles north of Napa.,308.88,38.490438,-122.292395,4669,CPA,,WGS84,cch2,1372987,,,http://cch2.org/portal/collections/individual/index.php?occid=1372987,WW,,3,Total,2,1,0,0,0,,,1.333333333
DAV300382,2/18/1947,1947,2,18,49,atomaria,Napa County,Napa County: 14 miles north of Napa.,308.88,38.490438,-122.292395,4669,CPA,,WGS84,cch2,1372987,,,http://cch2.org/portal/collections/individual/index.php?occid=1372987,WW,,4,Total,2,1,0,0,0,,,1.333333333
DAV300382,2/18/1947,1947,2,18,49,atomaria,Napa County,Napa County: 14 miles north of Napa.,308.88,38.490438,-122.292395,4669,CPA,,WGS84,cch2,1372987,,,http://cch2.org/portal/collections/individual/index.php?occid=1372987,WW,,5,Total,3,1,0,0,0,,,1.25
DAV300382,2/18/1947,1947,2,18,49,atomaria,Napa County,Napa County: 14 miles north of Napa.,308.88,38.490438,-122.292395,4669,CPA,,WGS84,cch2,1372987,,,http://cch2.org/portal/collections/individual/index.php?occid=1372987,WW,,6,Total,1,1,0,0,0,,,1.5
DAV300382,2/18/1947,1947,2,18,49,atomaria,Napa County,Napa County: 14 miles north of Napa.,308.88,38.490438,-122.292395,4669,CPA,,WGS84,cch2,1372987,,,http://cch2.org/portal/collections/individual/index.php?occid=1372987,WW,,7,Total,3,1,0,0,0,,,1.25
DAV300382,2/18/1947,1947,2,18,49,atomaria,Napa County,Napa County: 14 miles north of Napa.,308.88,38.490438,-122.292395,4669,CPA,,WGS84,cch2,1372987,,,http://cch2.org/portal/collections/individual/index.php?occid=1372987,WW,,8,Total,1,1,0,0,0,,,1.5
DAV300382,2/18/1947,1947,2,18,49,atomaria,Napa County,Napa County: 14 miles north of Napa.,308.88,38.490438,-122.292395,4669,CPA,,WGS84,cch2,1372987,,,http://cch2.org/portal/collections/individual/index.php?occid=1372987,WW,,9,Total,3,1,0,0,0,,,1.25
DAV300382,2/18/1947,1947,2,18,49,atomaria,Napa County,Napa County: 14 miles north of Napa.,308.88,38.490438,-122.292395,4669,CPA,,WGS84,cch2,1372987,,,http://cch2.org/portal/collections/individual/index.php?occid=1372987,WW,,10,Total,1,1,0,0,0,,,1.5
DAV300382,2/18/1947,1947,2,18,49,atomaria,Napa County,Napa County: 14 miles north of Napa.,308.88,38.490438,-122.292395,4669,CPA,,WGS84,cch2,1372987,,,http://cch2.org/portal/collections/individual/index.php?occid=1372987,WW,,11,Total,4,1,0,0,0,,,1.2
DAV300382,2/18/1947,1947,2,18,49,atomaria,Napa County,Napa County: 14 miles north of Napa.,308.88,38.490438,-122.292395,4669,CPA,,WGS84,cch2,1372987,,,http://cch2.org/portal/collections/individual/index.php?occid=1372987,WW,,12,Total,0,2,0,0,0,,,2
DAV300382,2/18/1947,1947,2,18,49,atomaria,Napa County,Napa County: 14 miles north of Napa.,308.88,38.490438,-122.292395,4669,CPA,,WGS84,cch2,1372987,,,http://cch2.org/portal/collections/individual/index.php?occid=1372987,WW,,13,Total,2,1,0,0,0,,,1.333333333
DAV300396,3/22/1957,1957,3,22,81,atomaria,Solano County,"Solano County: North side of road to Green Valley Falls, 1 mile west of Rockville.",89.69,38.255394,-122.13783,615,DG,Measured west of rockville along Rockville Rd,WGS84,cch2,1372992,,,http://cch2.org/portal/collections/individual/index.php?occid=1372992,WW,,1,Total,0,2,0,0,1,,,3
DAV300396,3/22/1957,1957,3,22,81,atomaria,Solano County,"Solano County: North side of road to Green Valley Falls, 1 mile west of Rockville.",89.69,38.255394,-122.13783,615,DG,Measured west of rockville along Rockville Rd,WGS84,cch2,1372992,,,http://cch2.org/portal/collections/individual/index.php?occid=1372992,WW,,2,Total,1,1,1,0,2,,,3.2
DAV300396,3/22/1957,1957,3,22,81,atomaria,Solano County,"Solano County: North side of road to Green Valley Falls, 1 mile west of Rockville.",89.69,38.255394,-122.13783,615,DG,Measured west of rockville along Rockville Rd,WGS84,cch2,1372992,,,http://cch2.org/portal/collections/individual/index.php?occid=1372992,WW,,3,Total,1,3,1,4,1,,,3.1
DAV300396,3/22/1957,1957,3,22,81,atomaria,Solano County,"Solano County: North side of road to Green Valley Falls, 1 mile west of Rockville.",89.69,38.255394,-122.13783,615,DG,Measured west of rockville along Rockville Rd,WGS84,cch2,1372992,,,http://cch2.org/portal/collections/individual/index.php?occid=1372992,WW,,4,Total,1,2,0,0,0,,,1.666666667
DAV300380,3/21/1998,1998,3,21,80,atomaria,Napa County,"Napa County: west of Pope Canyon Road, north side of Burton Creek.",187,38.616673,-122.395984,189,CPA,,WGS84,cch2,1403923,,,http://cch2.org/portal/collections/individual/index.php?occid=1403923,WW,right- whole plant?,1,Total,0,3,0,5,0,,,3.25
HSC201463,3/28/1970,1970,3,28,87,,Calaveras,Along Whiskey Slide Rd. .2 mi. S of Jesus Maria Creek,488,38.254916,-120.580505,107,CPA,,WGS84,cch2,1767219,,Grassy clearing,http://cch2.org/portal/collections/individual/index.php?occid=1767219,WW,,1,Total,2,1,0,1,0,,,2
HSC201463,3/28/1970,1970,3,28,87,,Calaveras,Along Whiskey Slide Rd. .2 mi. S of Jesus Maria Creek,488,38.254916,-120.580505,107,CPA,,WGS84,cch2,1767219,,Grassy clearing,http://cch2.org/portal/collections/individual/index.php?occid=1767219,WW,,2,Total,1,1,0,2,0,,,2.75
HSC201463,3/28/1970,1970,3,28,87,,Calaveras,Along Whiskey Slide Rd. .2 mi. S of Jesus Maria Creek,488,38.254916,-120.580505,107,CPA,,WGS84,cch2,1767219,,Grassy clearing,http://cch2.org/portal/collections/individual/index.php?occid=1767219,WW,,3,Total,2,2,0,3,0,,,2.571428571
HSC201463,3/28/1970,1970,3,28,87,,Calaveras,Along Whiskey Slide Rd. .2 mi. S of Jesus Maria Creek,488,38.254916,-120.580505,107,CPA,,WGS84,cch2,1767219,,Grassy clearing,http://cch2.org/portal/collections/individual/index.php?occid=1767219,WW,,4,Total,3,1,0,1,0,,,1.8
HSC201463,3/28/1970,1970,3,28,87,,Calaveras,Along Whiskey Slide Rd. .2 mi. S of Jesus Maria Creek,488,38.254916,-120.580505,107,CPA,,WGS84,cch2,1767219,,Grassy clearing,http://cch2.org/portal/collections/individual/index.php?occid=1767219,WW,overlapped with plant 4,5,Total,1,1,0,1,0,,,2.333333333
HSC201485,3/13/1962,1962,3,13,72,atomaria,Humboldt,2 mi. S of Trinidad along old Hwy. 101,72.1,41.040735,-124.114973,331,CPA,,WGS84,cch2,1767946,,,http://cch2.org/portal/collections/individual/index.php?occid=1767946,WW,,1,Total,1,2,0,0,0,,,1.666666667
HSC201499,3/4/1962,1962,3,4,63,atomaria,Humboldt,About 2 mi. S of Trinidad,72.1,41.040735,-124.114973,1030,CPA,,WGS84,cch2,1767947,,,http://cch2.org/portal/collections/individual/index.php?occid=1767947,WW,,1,Total,3,6,3,6,1,,,2.789473684
HSC201517,5/6/1928,1928,5,6,127,,Lake,Morrison,1608.62,38.70963,-120.324361,321,CPA,,WGS84,cch2,1767948,,,http://cch2.org/portal/collections/individual/index.php?occid=1767948,WW,,1,Total,1,1,0,1,0,,,2.333333333
HSC201517,5/6/1928,1928,5,6,127,,Lake,Morrison,1608.62,38.70963,-120.324361,321,CPA,,WGS84,cch2,1767948,,,http://cch2.org/portal/collections/individual/index.php?occid=1767948,WW,,2,Total,3,4,4,7,10,,,3.607142857
HSC201515,3/27/1966,1966,3,27,86,,Trinity,2 mi. S of Burnt Ranch on the Spellenberg property,879.83,40.780043,-123.474209,1997,CPA,,WGS84,cch2,1767950,,,http://cch2.org/portal/collections/individual/index.php?occid=1767950,WW,,1,Total,1,3,1,0,0,,,2
HSC201515,3/27/1966,1966,3,27,86,,Trinity,2 mi. S of Burnt Ranch on the Spellenberg property,879.83,40.780043,-123.474209,1997,CPA,,WGS84,cch2,1767950,,,http://cch2.org/portal/collections/individual/index.php?occid=1767950,WW,,2,Total,2,1,0,0,0,,,1.333333333
HSC201515,3/27/1966,1966,3,27,86,,Trinity,2 mi. S of Burnt Ranch on the Spellenberg property,879.83,40.780043,-123.474209,1997,CPA,,WGS84,cch2,1767950,,,http://cch2.org/portal/collections/individual/index.php?occid=1767950,WW,,3,Total,1,1,0,0,0,,,1.5
HSC201515,3/27/1966,1966,3,27,86,,Trinity,2 mi. S of Burnt Ranch on the Spellenberg property,879.83,40.780043,-123.474209,1997,CPA,,WGS84,cch2,1767950,,,http://cch2.org/portal/collections/individual/index.php?occid=1767950,WW,,4,Total,1,1,0,0,0,,,1.5
HSC201515,3/27/1966,1966,3,27,86,,Trinity,2 mi. S of Burnt Ranch on the Spellenberg property,879.83,40.780043,-123.474209,1997,CPA,,WGS84,cch2,1767950,,,http://cch2.org/portal/collections/individual/index.php?occid=1767950,WW,,5,Total,1,1,0,0,0,,,1.5
HSC201515,3/27/1966,1966,3,27,86,,Trinity,2 mi. S of Burnt Ranch on the Spellenberg property,879.83,40.780043,-123.474209,1997,CPA,,WGS84,cch2,1767950,,,http://cch2.org/portal/collections/individual/index.php?occid=1767950,WW,,6,Total,2,1,2,0,0,,,2
HSC201515,3/27/1966,1966,3,27,86,,Trinity,2 mi. S of Burnt Ranch on the Spellenberg property,879.83,40.780043,-123.474209,1997,CPA,,WGS84,cch2,1767950,,,http://cch2.org/portal/collections/individual/index.php?occid=1767950,WW,,7,Total,1,0,1,0,0,,,2
HSC201515,3/27/1966,1966,3,27,86,,Trinity,2 mi. S of Burnt Ranch on the Spellenberg property,879.83,40.780043,-123.474209,1997,CPA,,WGS84,cch2,1767950,,,http://cch2.org/portal/collections/individual/index.php?occid=1767950,WW,,8,Total,0,1,0,0,0,,,2
HSC201515,3/27/1966,1966,3,27,86,,Trinity,2 mi. S of Burnt Ranch on the Spellenberg property,879.83,40.780043,-123.474209,1997,CPA,,WGS84,cch2,1767950,,,http://cch2.org/portal/collections/individual/index.php?occid=1767950,WW,,9,Total,1,1,0,0,0,,,1.5
HSC201515,3/27/1966,1966,3,27,86,,Trinity,2 mi. S of Burnt Ranch on the Spellenberg property,879.83,40.780043,-123.474209,1997,CPA,,WGS84,cch2,1767950,,,http://cch2.org/portal/collections/individual/index.php?occid=1767950,WW,,10,Total,2,1,0,0,0,,,1.333333333
HSC201515,3/27/1966,1966,3,27,86,,Trinity,2 mi. S of Burnt Ranch on the Spellenberg property,879.83,40.780043,-123.474209,1997,CPA,,WGS84,cch2,1767950,,,http://cch2.org/portal/collections/individual/index.php?occid=1767950,WW,,11,Total,2,0,1,0,0,,,1.666666667
HSC201515,3/27/1966,1966,3,27,86,,Trinity,2 mi. S of Burnt Ranch on the Spellenberg property,879.83,40.780043,-123.474209,1997,CPA,,WGS84,cch2,1767950,,,http://cch2.org/portal/collections/individual/index.php?occid=1767950,WW,,12,Total,3,0,1,0,0,,,1.5
HSC201486,3/22/1962,1962,3,22,81,atomaria,Humboldt,2 mi. S of Trinidad along old Hwy. 101,122,41.040735,-124.114973,331,CPA,,WGS84,cch2,1767951,,,http://cch2.org/portal/collections/individual/index.php?occid=1767951,WW,,1,Total,1,1,0,2,0,,,2.75
HSC201483,2/27/1926,1926,2,27,58,atomaria,Humboldt,Big Rock at Little River,115.53,41.031631,-123.985754,10414,DG,"Update: placed point along Little River, near the middle, and set the extent of the uncertainty to cover the whole river (DG). Located a place called Little River and one called Big Rock Gulch, but they were not near each other",WGS84,cch2,1767952,,,http://cch2.org/portal/collections/individual/index.php?occid=1767952,WW,,1,Total,5,9,1,1,0,,,1.875
HSC201483,2/27/1926,1926,2,27,58,atomaria,Humboldt,Big Rock at Little River,115.53,41.031631,-123.985754,10414,DG,"Update: placed point along Little River, near the middle, and set the extent of the uncertainty to cover the whole river (DG). Located a place called Little River and one called Big Rock Gulch, but they were not near each other",WGS84,cch2,1767952,,,http://cch2.org/portal/collections/individual/index.php?occid=1767952,WW,,2,Total,8,5,0,2,0,,,1.733333333
HSC201521,5/25/1930,1930,5,25,145,,Humboldt,Laribee Valley,793,40.44153,-123.671426,868,CPA,,WGS84,cch2,1767954,,,http://cch2.org/portal/collections/individual/index.php?occid=1767954,WW,,1,Total,1,1,1,0,0,,,2
HSC201521,5/25/1930,1930,5,25,145,,Humboldt,Laribee Valley,793,40.44153,-123.671426,868,CPA,,WGS84,cch2,1767954,,,http://cch2.org/portal/collections/individual/index.php?occid=1767954,WW,,2,Total,3,5,2,3,1,,,2.571428571
HSC201465,4/11/1926,1926,4,11,101,,Humboldt,Buck Mtn.,1567.44,40.442365,-123.588091,737,CPA,,WGS84,cch2,1767956,,,http://cch2.org/portal/collections/individual/index.php?occid=1767956,WW,no whole plants,NA,,,,,,,y,n,#DIV/0!
HSC201507,5/7/1960,1960,5,7,128,,Humboldt,E end Arbor Camp Ridge,915,41.109311,-123.872887,209,CPA,,WGS84,cch2,1767957,,,http://cch2.org/portal/collections/individual/index.php?occid=1767957,WW,few structures missing,1,Total,2,1,1,1,0,,,2.2
HSC201507,5/7/1960,1960,5,7,128,,Humboldt,E end Arbor Camp Ridge,915,41.109311,-123.872887,209,CPA,,WGS84,cch2,1767957,,,http://cch2.org/portal/collections/individual/index.php?occid=1767957,WW,bottom left,2,Total,2,1,1,0,0,,,1.75
HSC201507,5/7/1960,1960,5,7,128,,Humboldt,E end Arbor Camp Ridge,915,41.109311,-123.872887,209,CPA,,WGS84,cch2,1767957,,,http://cch2.org/portal/collections/individual/index.php?occid=1767957,WW,bottom right,3,Total,4,2,0,1,0,,,1.714285714
HSC201516,3/30/1968,1968,3,30,90,,Trinity,"Along Trinity River, Hwy. 299, 3.5 mi. E of Humboldt Co. line",210.63,40.88479,-123.545518,560,"CPA, DG",refined error distance,WGS84,cch2,1767958,,Mixed second growth forest,http://cch2.org/portal/collections/individual/index.php?occid=1767958,WW,,1,Total,2,2,3,2,0,,,2.555555556
HSC201516,3/30/1968,1968,3,30,90,,Trinity,"Along Trinity River, Hwy. 299, 3.5 mi. E of Humboldt Co. line",210.63,40.88479,-123.545518,560,"CPA, DG",refined error distance,WGS84,cch2,1767958,,Mixed second growth forest,http://cch2.org/portal/collections/individual/index.php?occid=1767958,WW,,2,Total,3,2,0,1,0,,,1.833333333
HSC201516,3/30/1968,1968,3,30,90,,Trinity,"Along Trinity River, Hwy. 299, 3.5 mi. E of Humboldt Co. line",210.63,40.88479,-123.545518,560,"CPA, DG",refined error distance,WGS84,cch2,1767958,,Mixed second growth forest,http://cch2.org/portal/collections/individual/index.php?occid=1767958,WW,,3,Total,2,4,1,0,0,,,1.857142857
HSC201516,3/30/1968,1968,3,30,90,,Trinity,"Along Trinity River, Hwy. 299, 3.5 mi. E of Humboldt Co. line",210.63,40.88479,-123.545518,560,"CPA, DG",refined error distance,WGS84,cch2,1767958,,Mixed second growth forest,http://cch2.org/portal/collections/individual/index.php?occid=1767958,WW,,4,Total,2,2,0,0,0,,,1.5
HSC201541,4/24/1965,1965,4,24,114,,Humboldt,Along Titlow Hill Rd.,1518.46,40.839024,-123.711997,7042,CPA,,WGS84,cch2,1767959,,Grassy slopes with oaks,http://cch2.org/portal/collections/individual/index.php?occid=1767959,WW,,1,Total,0,2,0,1,0,,,2.666666667
HSC201541,4/24/1965,1965,4,24,114,,Humboldt,Along Titlow Hill Rd.,1518.46,40.839024,-123.711997,7042,CPA,,WGS84,cch2,1767959,,Grassy slopes with oaks,http://cch2.org/portal/collections/individual/index.php?occid=1767959,WW,,2,Total,1,1,0,1,0,,,2.333333333
