specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5,open_flr_present,frt_present,plant_PI
UC1069193,3/13/1935,1935,3,13,72,,Contra Costa,"1 1/2 mi se Wall Pt.; Mt. Diablo Quad., se of Wall Pt.",548,37.8454,-121.9243,805,,,NAD27,cch2,3549586,Flowering/Fruiting,Veg. Type: Gr Roadside fill (Gr underlined); 90% n slope,http://cch2.org/portal/collections/individual/index.php?occid=3549586,JF,"slightly elevated plant, on right; did not score cut flower",3,Total,2,2,0,0,0,,,1.5
UC1069193,3/13/1935,1935,3,13,72,,Contra Costa,"1 1/2 mi se Wall Pt.; Mt. Diablo Quad., se of Wall Pt.",548,37.8454,-121.9243,805,,,NAD27,cch2,3549586,Flowering/Fruiting,Veg. Type: Gr Roadside fill (Gr underlined); 90% n slope,http://cch2.org/portal/collections/individual/index.php?occid=3549586,JF,bottom left,4,Total,4,3,0,0,0,,,1.428571429
UC1614660,3/11/1934,1934,3,11,70,,Marin,"coast road to Ft. Baker Sausalito (Sausalito, near San Francisco Bay); near San Francisco Bay",15,37.848286,-122.479706,2427,,,NAD27,cch2,3539754,Flowering/Fruiting,e facing slope near bay,http://cch2.org/portal/collections/individual/index.php?occid=3539754,JF,,1,Total,1,5,2,2,0,,,2.5
UC24214,4/13/1901,1901,4,13,103,,Marin,Angel Island,163.29,37.86278,-122.43083,1658,,,NAD27,cch2,3540557,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3540557,JF,other 2 specimens not present in sheet (24215/1902); also those 2 are not whole plants (too many clippings),1,Total,4,5,0,1,0,,,1.8
UC606901,3/24/1938,1938,3,24,83,,Alameda,"head Claremont Creek , head Claremont Creek (s slope Berkeley Hills)",335,37.86369,-122.234085,1971,,,NAD27,cch2,3187814,Flowering/Fruiting,rocky open sw slope w/Baccharis & Artemisia,http://cch2.org/portal/collections/individual/index.php?occid=3187814,JF,"top row, far left;",1,Total,2,2,0,0,0,,,1.5
UC606901,3/24/1938,1938,3,24,83,,Alameda,"head Claremont Creek , head Claremont Creek (s slope Berkeley Hills)",335,37.86369,-122.234085,1971,,,NAD27,cch2,3187814,Flowering/Fruiting,rocky open sw slope w/Baccharis & Artemisia,http://cch2.org/portal/collections/individual/index.php?occid=3187814,JF,"top row, middle;",2,Total,2,3,5,1,0,,,2.454545455
UC606901,3/24/1938,1938,3,24,83,,Alameda,"head Claremont Creek , head Claremont Creek (s slope Berkeley Hills)",335,37.86369,-122.234085,1971,,,NAD27,cch2,3187814,Flowering/Fruiting,rocky open sw slope w/Baccharis & Artemisia,http://cch2.org/portal/collections/individual/index.php?occid=3187814,JF,"top row, far right; weird bulb like structure on right side of plant",3,Total,1,1,0,1,0,,,2.333333333
UC606901,3/24/1938,1938,3,24,83,,Alameda,"head Claremont Creek , head Claremont Creek (s slope Berkeley Hills)",335,37.86369,-122.234085,1971,,,NAD27,cch2,3187814,Flowering/Fruiting,rocky open sw slope w/Baccharis & Artemisia,http://cch2.org/portal/collections/individual/index.php?occid=3187814,JF,"bottom row, far left",4,Total,1,2,0,0,0,,,1.666666667
UC606901,3/24/1938,1938,3,24,83,,Alameda,"head Claremont Creek , head Claremont Creek (s slope Berkeley Hills)",335,37.86369,-122.234085,1971,,,NAD27,cch2,3187814,Flowering/Fruiting,rocky open sw slope w/Baccharis & Artemisia,http://cch2.org/portal/collections/individual/index.php?occid=3187814,JF,"bottom row, middle left",5,Total,4,2,1,0,0,,,1.571428571
UC606901,3/24/1938,1938,3,24,83,,Alameda,"head Claremont Creek , head Claremont Creek (s slope Berkeley Hills)",335,37.86369,-122.234085,1971,,,NAD27,cch2,3187814,Flowering/Fruiting,rocky open sw slope w/Baccharis & Artemisia,http://cch2.org/portal/collections/individual/index.php?occid=3187814,JF,"bottom row, middle right",6,Total,1,1,0,0,0,,,1.5
UC606901,3/24/1938,1938,3,24,83,,Alameda,"head Claremont Creek , head Claremont Creek (s slope Berkeley Hills)",335,37.86369,-122.234085,1971,,,NAD27,cch2,3187814,Flowering/Fruiting,rocky open sw slope w/Baccharis & Artemisia,http://cch2.org/portal/collections/individual/index.php?occid=3187814,JF,"bottom row, far left",7,Total,2,3,0,0,0,,,1.6
UC880892,3/13/1941,1941,3,13,72,,Contra Costa,3 mi w Byron; w of Byron,30,37.86721,-121.69183,,,,,cch2,3567694,Flowering/Fruiting,open grassy hills,http://cch2.org/portal/collections/individual/index.php?occid=3567694,JF,"top row, far left;",1,Total,1,1,0,1,0,,,2.333333333
UC880892,3/13/1941,1941,3,13,72,,Contra Costa,3 mi w Byron; w of Byron,30,37.86721,-121.69183,,,,,cch2,3567694,Flowering/Fruiting,open grassy hills,http://cch2.org/portal/collections/individual/index.php?occid=3567694,JF,"top row, middle;",2,Total,4,2,0,1,0,,,1.714285714
UC880892,3/13/1941,1941,3,13,72,,Contra Costa,3 mi w Byron; w of Byron,30,37.86721,-121.69183,,,,,cch2,3567694,Flowering/Fruiting,open grassy hills,http://cch2.org/portal/collections/individual/index.php?occid=3567694,JF,"top row, right;",3,Total,3,3,3,2,2,,,2.769230769
UC880892,3/13/1941,1941,3,13,72,,Contra Costa,3 mi w Byron; w of Byron,30,37.86721,-121.69183,,,,,cch2,3567694,Flowering/Fruiting,open grassy hills,http://cch2.org/portal/collections/individual/index.php?occid=3567694,JF,"bottom row, left;",4,Total,2,2,0,1,0,,,2
UC1614472,2/24/1935,1935,2,24,55,,Alameda,"above Monument Hill Strawberry Canyon (Berkeley); , , above Monument Hill",222.83,37.873528,-122.23781,1120,,,NAD27,cch2,3283308,Flowering/Fruiting,back wall of canyon,http://cch2.org/portal/collections/individual/index.php?occid=3283308,JF,top left plant,1,Total,2,1,0,0,0,,,1.333333333
UC1614472,2/24/1935,1935,2,24,55,,Alameda,"above Monument Hill Strawberry Canyon (Berkeley); , , above Monument Hill",222.83,37.873528,-122.23781,1120,,,NAD27,cch2,3283308,Flowering/Fruiting,back wall of canyon,http://cch2.org/portal/collections/individual/index.php?occid=3283308,JF,middle right plant,2,Total,2,1,0,0,0,,,1.333333333
UC1614472,2/24/1935,1935,2,24,55,,Alameda,"above Monument Hill Strawberry Canyon (Berkeley); , , above Monument Hill",222.83,37.873528,-122.23781,1120,,,NAD27,cch2,3283308,Flowering/Fruiting,back wall of canyon,http://cch2.org/portal/collections/individual/index.php?occid=3283308,JF,bottom left plant,3,Total,2,2,0,0,0,,,1.5
UC1614293,3/17/1935,1935,3,17,76,,Alameda,"along w fence of Botanical Gardens Strawberry Canyon (Strawberry Canyon, Berkeley); Berkeley, Strawberry Canyon",222.83,37.873528,-122.23781,1120,,,NAD27,cch2,3283366,Flowering/Fruiting,middle of canyon along w fence of Botanical Gardens,http://cch2.org/portal/collections/individual/index.php?occid=3283366,JF,,1,Total,3,0,0,0,0,,,1
UC767672,2/15/1938,1938,2,15,46,atomaria,Marin,Tiburon,3.09,37.87361,-122.45556,1559,,,NAD27,cch2,3161331,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3161331,JF,top left,1,Total,3,3,1,0,0,,,1.714285714
UC767672,2/15/1938,1938,2,15,46,atomaria,Marin,Tiburon,3.09,37.87361,-122.45556,1559,,,NAD27,cch2,3161331,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3161331,JF,top right,2,Total,2,1,0,0,0,,,1.333333333
UC767672,2/15/1938,1938,2,15,46,atomaria,Marin,Tiburon,3.09,37.87361,-122.45556,1559,,,NAD27,cch2,3161331,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3161331,JF,bottom left,3,Total,1,3,0,0,0,,,1.75
UC767672,2/15/1938,1938,2,15,46,atomaria,Marin,Tiburon,3.09,37.87361,-122.45556,1559,,,NAD27,cch2,3161331,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3161331,JF,bottom middle,4,Total,2,1,0,0,0,,,1.333333333
UC767672,2/15/1938,1938,2,15,46,atomaria,Marin,Tiburon,3.09,37.87361,-122.45556,1559,,,NAD27,cch2,3161331,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3161331,JF,bottom right,5,Total,0,1,0,0,0,,,2
UC1377696,3/17/1951,1951,3,17,76,,Contra Costa,w Orinda; w of Orinda,457.84,37.877434,-122.20395,2266,,,NAD27,cch2,3490354,Flowering/Fruiting,grassy moist open hillside,http://cch2.org/portal/collections/individual/index.php?occid=3490354,JF,top left,1,Total,3,3,0,1,0,,,1.857142857
UC1377696,3/17/1951,1951,3,17,76,,Contra Costa,w Orinda; w of Orinda,457.84,37.877434,-122.20395,2266,,,NAD27,cch2,3490354,Flowering/Fruiting,grassy moist open hillside,http://cch2.org/portal/collections/individual/index.php?occid=3490354,JF,middle right,2,Total,3,3,0,1,0,,,1.857142857
UC1377696,3/17/1951,1951,3,17,76,,Contra Costa,w Orinda; w of Orinda,457.84,37.877434,-122.20395,2266,,,NAD27,cch2,3490354,Flowering/Fruiting,grassy moist open hillside,http://cch2.org/portal/collections/individual/index.php?occid=3490354,JF,bottom left; ,3,Total,2,1,1,2,0,,,2.5
UC67148,4/5/1901,1901,4,5,95,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3334917,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3334917,"JF, SA",top left; exluded top right because missing at least 8 structures due to cuts,1,Total,4,1,4,3,0,,,2.5
UC67148,4/5/1901,1901,4,5,95,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3334917,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3334917,"JF, SA",top middle;,2,Total,3,6,6,10,2,,,3.074074074
UC67148,4/5/1901,1901,4,5,95,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3334917,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3334917,"JF, SA",middle left;,3,Total,3,2,3,4,1,,,2.846153846
UC67148,4/5/1901,1901,4,5,95,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3334917,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3334917,"JF, SA",middle middle;,4,Total,1,3,0,3,2,,,3.222222222
UC67148,4/5/1901,1901,4,5,95,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3334917,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3334917,"JF, SA",middle right,5,Total,1,3,0,6,8,,,3.944444444
UC67148,4/5/1901,1901,4,5,95,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3334917,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3334917,"JF, SA",bottom middle;,6,Total,1,3,3,3,3,,,3.307692308
UC480617,2/22/1928,1928,2,22,53,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3504488,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3504488,WW,blurry,1,Total,2,1,0,0,0,,,1.333333333
UC480617,2/22/1928,1928,2,22,53,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3504488,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3504488,WW,,2,Total,1,1,0,0,0,,,1.5
UC480617,2/22/1928,1928,2,22,53,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3504488,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3504488,WW,,3,Total,2,1,0,0,0,,,1.333333333
UC480617,2/22/1928,1928,2,22,53,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3504488,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3504488,WW,,4,Total,0,0,0,0,0,,,#DIV/0!
UC480617,2/22/1928,1928,2,22,53,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3504488,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3504488,WW,,5,Total,0,1,0,0,0,,,2
UC480617,2/22/1928,1928,2,22,53,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3504488,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3504488,WW,,6,Total,1,0,0,0,0,,,1
UC480617,2/22/1928,1928,2,22,53,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3504488,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3504488,WW,,7,Total,2,0,1,0,0,,,1.666666667
UC480617,2/22/1928,1928,2,22,53,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3504488,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3504488,WW,,8,Total,1,1,0,0,0,,,1.5
UC480617,2/22/1928,1928,2,22,53,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3504488,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3504488,WW,,9,Total,1,1,0,0,0,,,1.5
UC480617,2/22/1928,1928,2,22,53,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3504488,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3504488,WW,,10,Total,2,2,0,0,0,,,1.5
UC480617,2/22/1928,1928,2,22,53,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3504488,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3504488,WW,,11,Total,1,1,1,0,0,,,2
UC480617,2/22/1928,1928,2,22,53,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3504488,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3504488,WW,,12,Total,3,1,0,0,0,,,1.25
UC480617,2/22/1928,1928,2,22,53,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3504488,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3504488,WW,between 3 and 4 rows,13,Total,2,1,0,0,0,,,1.333333333
UC480617,2/22/1928,1928,2,22,53,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3504488,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3504488,WW,,14,Total,1,1,1,0,0,,,2
UC480617,2/22/1928,1928,2,22,53,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3504488,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3504488,WW,,15,Total,1,1,0,1,0,,,2.333333333
UC480617,2/22/1928,1928,2,22,53,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3504488,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3504488,WW,,16,Total,2,1,0,0,0,,,1.333333333
UC480617,2/22/1928,1928,2,22,53,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3504488,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3504488,WW,,17,Total,2,2,0,1,0,,,2
UC480617,2/22/1928,1928,2,22,53,,Contra Costa,Mt. Diablo,1127.52,37.88178,-121.91309,5414,,,NAD27,cch2,3504488,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3504488,WW,,18,Total,1,1,0,0,0,,,1.5
UC24202,1891-05-01,1891,5,1,121,,Alameda,Grizzley Pk,483.67,37.882366,-122.23146,921,,,NAD27,cch2,3564901,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3564901,"WW, CF",,1,Total,1,2,1,0,0,,,2
UC24202,1891-05-01,1891,5,1,121,,Alameda,Grizzley Pk,483.67,37.882366,-122.23146,921,,,NAD27,cch2,3564901,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3564901,"WW, CF",,2,Total,2,2,0,0,0,,,1.5
UC24202,1891-05-01,1891,5,1,121,,Alameda,Grizzley Pk,483.67,37.882366,-122.23146,921,,,NAD27,cch2,3564901,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3564901,"WW, CF",,3,Total,1,2,4,1,0,,,2.625
UC24202,1891-05-01,1891,5,1,121,,Alameda,Grizzley Pk,483.67,37.882366,-122.23146,921,,,NAD27,cch2,3564901,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3564901,"WW, CF",,4,Total,1,2,1,0,0,,,2
UC24202,1891-05-01,1891,5,1,121,,Alameda,Grizzley Pk,483.67,37.882366,-122.23146,921,,,NAD27,cch2,3564901,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3564901,"WW, CF",,5,Total,1,2,1,0,0,,,2
UC63943,4/26/1903,1903,4,26,116,,Alameda,Berkeley Hills,458.51,37.88306,-122.2375,,,,,cch2,3310480,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3310480,WW,,1,Total,2,1,0,5,0,,,3
UC63943,4/26/1903,1903,4,26,116,,Alameda,Berkeley Hills,458.51,37.88306,-122.2375,,,,,cch2,3310480,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3310480,WW,,2,Total,1,2,1,1,2,,,3.142857143
UC545381,4/1/1926,1926,4,1,91,,Alameda,Berkeley Hills,458.51,37.88306,-122.2375,,,,,cch2,3419459,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3419459,,devin score pls,1,,,,,,,,,#DIV/0!
UC545381,4/1/1926,1926,4,1,91,,Alameda,Berkeley Hills,458.51,37.88306,-122.2375,,,,,cch2,3419459,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3419459,"WW, CF",,2,Total,1,2,0,1,0,,,2.25
UC545381,4/1/1926,1926,4,1,91,,Alameda,Berkeley Hills,458.51,37.88306,-122.2375,,,,,cch2,3419459,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3419459,"WW, CF",,3,Total,4,2,0,0,0,,,1.333333333
UC545381,4/1/1926,1926,4,1,91,,Alameda,Berkeley Hills,458.51,37.88306,-122.2375,,,,,cch2,3419459,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3419459,"WW, CF",,4,Total,3,4,0,0,0,,,1.571428571
UC1278733,4/13/1947,1947,4,13,103,,Tuolumne,"4 mi n Big Oak Flat (Deer Flat); , n of Big Oak Flat",799.78,37.88392,-120.25508,6153,,,NAD27,cch2,3160039,Flowering/Fruiting,"grassy roadside, near No. 3727, but no intergrades",http://cch2.org/portal/collections/individual/index.php?occid=3160039,WW,,1,Total,1,3,0,0,0,,,1.75
UC1278733,4/13/1947,1947,4,13,103,,Tuolumne,"4 mi n Big Oak Flat (Deer Flat); , n of Big Oak Flat",799.78,37.88392,-120.25508,6153,,,NAD27,cch2,3160039,Flowering/Fruiting,"grassy roadside, near No. 3727, but no intergrades",http://cch2.org/portal/collections/individual/index.php?occid=3160039,WW,,2,Total,2,2,1,2,0,,,2.428571429
UC1278733,4/13/1947,1947,4,13,103,,Tuolumne,"4 mi n Big Oak Flat (Deer Flat); , n of Big Oak Flat",799.78,37.88392,-120.25508,6153,,,NAD27,cch2,3160039,Flowering/Fruiting,"grassy roadside, near No. 3727, but no intergrades",http://cch2.org/portal/collections/individual/index.php?occid=3160039,WW,,3,Total,1,1,1,3,0,,,3
UC1278733,4/13/1947,1947,4,13,103,,Tuolumne,"4 mi n Big Oak Flat (Deer Flat); , n of Big Oak Flat",799.78,37.88392,-120.25508,6153,,,NAD27,cch2,3160039,Flowering/Fruiting,"grassy roadside, near No. 3727, but no intergrades",http://cch2.org/portal/collections/individual/index.php?occid=3160039,WW,,4,Total,1,2,1,0,0,,,2
UC1278733,4/13/1947,1947,4,13,103,,Tuolumne,"4 mi n Big Oak Flat (Deer Flat); , n of Big Oak Flat",799.78,37.88392,-120.25508,6153,,,NAD27,cch2,3160039,Flowering/Fruiting,"grassy roadside, near No. 3727, but no intergrades",http://cch2.org/portal/collections/individual/index.php?occid=3160039,WW,,5,Total,0,2,1,1,1,,,3.2
UC1278733,4/13/1947,1947,4,13,103,,Tuolumne,"4 mi n Big Oak Flat (Deer Flat); , n of Big Oak Flat",799.78,37.88392,-120.25508,6153,,,NAD27,cch2,3160039,Flowering/Fruiting,"grassy roadside, near No. 3727, but no intergrades",http://cch2.org/portal/collections/individual/index.php?occid=3160039,WW,,6,Total,2,3,2,1,2,,,2.8
UC1278733,4/13/1947,1947,4,13,103,,Tuolumne,"4 mi n Big Oak Flat (Deer Flat); , n of Big Oak Flat",799.78,37.88392,-120.25508,6153,,,NAD27,cch2,3160039,Flowering/Fruiting,"grassy roadside, near No. 3727, but no intergrades",http://cch2.org/portal/collections/individual/index.php?occid=3160039,WW,,7,Total,0,1,2,2,0,,,3.2
UC24207,4/12/1902,1902,4,12,102,,Alameda,"Berkeley Hills San Francisco Bay Region, Berkeley Hills",134.55,37.8931,-122.2717,2500,,,WGS84,cch2,3320930,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3320930,"WW, CF",double check!!,1,Total,10,8,3,5,2,,,2.321428571
UC126918,4/17/1906,1906,4,17,107,,Alameda,hills near Berkeley; hills near Berkeley,134.55,37.8931,-122.2717,2500,,,WGS84,cch2,3490020,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3490020,"WW, CF",,1,Total,5,5,2,0,0,,,1.75
UC126918,4/17/1906,1906,4,17,107,,Alameda,hills near Berkeley; hills near Berkeley,134.55,37.8931,-122.2717,2500,,,WGS84,cch2,3490020,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3490020,"WW, CF",,2,Total,2,3,2,0,0,,,2
UC24247,1891-03-29,1891,3,29,88,atomaria,Marin,Mill Valley,25.81,37.90611,-122.54389,2171,,,NAD27,cch2,3151293,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3151293,WW,structures are not as distinct,1,Total,9,6,1,2,0,,,1.777777778
UC24247,1891-03-29,1891,3,29,88,atomaria,Marin,Mill Valley,25.81,37.90611,-122.54389,2171,,,NAD27,cch2,3151293,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3151293,WW,,2,Total,3,4,2,1,0,,,2.1
UC24247,1891-03-29,1891,3,29,88,atomaria,Marin,Mill Valley,25.81,37.90611,-122.54389,2171,,,NAD27,cch2,3151293,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3151293,WW,,3,Total,3,2,0,0,0,,,1.4
UC24247,1891-03-29,1891,3,29,88,atomaria,Marin,Mill Valley,25.81,37.90611,-122.54389,2171,,,NAD27,cch2,3151293,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3151293,WW,,4,Total,2,1,0,1,0,,,2
UC24247,1891-03-29,1891,3,29,88,atomaria,Marin,Mill Valley,25.81,37.90611,-122.54389,2171,,,NAD27,cch2,3151293,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3151293,WW,,5,Total,8,5,0,1,0,,,1.571428571
UC1190350,4/12/1958,1958,4,12,102,,Tuolumne,4.9 mi sw Tuolumne (along road to Groveland); sw of Tuolumne along road to Groveland,666.78,37.912895,-120.28319,325,,,NAD27,cch2,3154000,Flowering/Fruiting,grassy slopes and roadside,http://cch2.org/portal/collections/individual/index.php?occid=3154000,WW,,1,Total,5,3,1,0,0,,,1.555555556
UC1190350,4/12/1958,1958,4,12,102,,Tuolumne,4.9 mi sw Tuolumne (along road to Groveland); sw of Tuolumne along road to Groveland,666.78,37.912895,-120.28319,325,,,NAD27,cch2,3154000,Flowering/Fruiting,grassy slopes and roadside,http://cch2.org/portal/collections/individual/index.php?occid=3154000,WW,,2,Total,6,10,6,5,0,,,2.37037037
UC24246,2/28/1900,1900,2,26,57,atomaria,Marin,s slope Mt. Tamalpais,378.35,37.914948,-122.589615,2910,,,NAD27,cch2,3158504,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3158504,WW,,1,Total,8,7,0,2,0,,,1.764705882
UC24246,2/28/1900,1900,2,26,57,atomaria,Marin,s slope Mt. Tamalpais,378.35,37.914948,-122.589615,2910,,,NAD27,cch2,3158504,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3158504,WW,,2,Total,3,4,2,1,0,,,2.1
UC24246,2/28/1900,1900,2,26,57,atomaria,Marin,s slope Mt. Tamalpais,378.35,37.914948,-122.589615,2910,,,NAD27,cch2,3158504,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3158504,WW,,3,Total,3,2,0,0,0,,,1.4
UC24246,2/28/1900,1900,2,26,57,atomaria,Marin,s slope Mt. Tamalpais,378.35,37.914948,-122.589615,2910,,,NAD27,cch2,3158504,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3158504,WW,,4,Total,2,1,0,1,0,,,2
UC24246,2/28/1900,1900,2,26,57,atomaria,Marin,s slope Mt. Tamalpais,378.35,37.914948,-122.589615,2910,,,NAD27,cch2,3158504,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3158504,WW,lots of missing structures,5,Total,8,5,0,1,0,,,1.571428571
UC403299,4/10/1930,1930,4,10,100,atomaria,Marin,Corte Madera,3,37.925564,-122.52539,2237,,,NAD27,cch2,3157950,Flowering/Fruiting,in fields near highway; abundant this year,http://cch2.org/portal/collections/individual/index.php?occid=3157950,WW,clipping,NA,,,,,,,,,#DIV/0!
UC24236,1899-04-08,1899,4,8,98,,Marin,n slope Mt. Tamalpais,701.59,37.9273,-122.59169,2910,,,NAD27,cch2,3357432,Flowering/Fruiting,n slope,http://cch2.org/portal/collections/individual/index.php?occid=3357432,SA,labeled left to right,1,Total,3,1,0,2,0,,,2.166666667
UC24236,1899-04-08,1899,4,8,98,,Marin,n slope Mt. Tamalpais,701.59,37.9273,-122.59169,2910,,,NAD27,cch2,3357432,Flowering/Fruiting,n slope,http://cch2.org/portal/collections/individual/index.php?occid=3357432,SA,,2,Total,2,6,1,1,0,,,2.1
UC24236,1899-04-08,1899,4,8,98,,Marin,n slope Mt. Tamalpais,701.59,37.9273,-122.59169,2910,,,NAD27,cch2,3357432,Flowering/Fruiting,n slope,http://cch2.org/portal/collections/individual/index.php?occid=3357432,SA,,3,Total,3,8,2,0,0,,,1.923076923
UC24236,1899-04-08,1899,4,8,98,,Marin,n slope Mt. Tamalpais,701.59,37.9273,-122.59169,2910,,,NAD27,cch2,3357432,Flowering/Fruiting,n slope,http://cch2.org/portal/collections/individual/index.php?occid=3357432,SA,,4,Total,10,5,2,0,0,,,1.529411765
UC880920,3/16/1913,1913,3,16,75,,Marin,Mt. Tamalpais,701.59,37.9273,-122.59169,2910,,,NAD27,cch2,3457870,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3457870,WW,,1,Total,10,3,0,0,0,,,1.230769231
