specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5,open_flr_present,frt_present,plant_PI
SD00010456,4/22/2007,2007,4,22,112,menziesii,San Diego,"Warner Springs, Cleveland National Forest, Lost Valley Road 3.8 mi N of Warner Springs (Hwy 79), 3 mi S of Chihuahua Valley Road",1168,33.34201,-116.64702,,,,WGS84,cch2,500234,FFL,"Granitic, sandy, dry wash",http://cch2.org/portal/collections/individual/index.php?occid=500234,CPA,Plants labelled on image,2,Total,8,3,4,0,0,,,1.733333333
SD00010456,4/22/2007,2007,4,22,112,menziesii,San Diego,"Warner Springs, Cleveland National Forest, Lost Valley Road 3.8 mi N of Warner Springs (Hwy 79), 3 mi S of Chihuahua Valley Road",1168,33.34201,-116.64702,,,,WGS84,cch2,500234,FFL,"Granitic, sandy, dry wash",http://cch2.org/portal/collections/individual/index.php?occid=500234,CPA,Plants labelled on image,3,Total,9,1,1,0,0,,,1.272727273
SD00010456,4/22/2007,2007,4,22,112,menziesii,San Diego,"Warner Springs, Cleveland National Forest, Lost Valley Road 3.8 mi N of Warner Springs (Hwy 79), 3 mi S of Chihuahua Valley Road",1168,33.34201,-116.64702,,,,WGS84,cch2,500234,FFL,"Granitic, sandy, dry wash",http://cch2.org/portal/collections/individual/index.php?occid=500234,CPA,"Plants 4 and 5 overlap slightly, but it is clear which structure belongs to which; plants labelled on image",4,Total,5,5,3,1,1,,,2.2
SD00010456,4/22/2007,2007,4,22,112,menziesii,San Diego,"Warner Springs, Cleveland National Forest, Lost Valley Road 3.8 mi N of Warner Springs (Hwy 79), 3 mi S of Chihuahua Valley Road",1168,33.34201,-116.64702,,,,WGS84,cch2,500234,FFL,"Granitic, sandy, dry wash",http://cch2.org/portal/collections/individual/index.php?occid=500234,CPA,"Plants 4 and 5 overlap slightly, but it is clear which structure belongs to which; plants labelled on image",5,Total,8,3,5,0,1,,,2
SD00010613,7/10/1935,1935,7,10,191,integrifolia,San Diego,Near Wyss Ranch on Palomar Mt.,1436.38,33.34371,-116.9104,,,,WGS84,cch2,500055,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500055,CPA,Poorly preserved,1,Total,0,5,10,7,8,,,3.6
SD00010583,6/18/2009,2009,6,18,169,integrifolia,San Diego,"Palomar Mountain State Park, Fry Creek campground, 2.7 mi. north of the summit of the south Palomar grade, E of Canfield Road",1528,33.3447,-116.868,,,,WGS84,cch2,500276,FL,Narrow ravine with numerous granitic outcrops.,http://cch2.org/portal/collections/individual/index.php?occid=500276,CPA,Bottom left (top right is a clipping),1,Total,4,5,6,2,3,,,2.75
SD00010444,5/1/2010,2010,5,1,121,menziesii,San Diego,"Aguanga Mountain, Cleveland National Forest, along Palomar Mountain Divide Truck Trail, near 5.5 air miles WNW of junction with Highway 79.",1629,33.34685,-116.79642,,,,WGS84,cch2,500273,FL,Granitic,http://cch2.org/portal/collections/individual/index.php?occid=500273,CPA,,1,Total,10,3,3,2,1,,,2
SD00010444,5/1/2010,2010,5,1,121,menziesii,San Diego,"Aguanga Mountain, Cleveland National Forest, along Palomar Mountain Divide Truck Trail, near 5.5 air miles WNW of junction with Highway 79.",1629,33.34685,-116.79642,,,,WGS84,cch2,500273,FL,Granitic,http://cch2.org/portal/collections/individual/index.php?occid=500273,CPA,,2,Total,3,12,5,3,3,,,2.653846154
SD00010637,6/2/2009,2009,6,2,153,integrifolia,San Diego,Palomar Mountains: Cleveland National Forest; northeast of Upper Doane Valley; northwest of Fry Creek Campground,1600,33.3472,-116.89388,,,,WGS84,cch2,500235,FFL,mostly granitic substrates,http://cch2.org/portal/collections/individual/index.php?occid=500235,CPA,,1,Total,0,1,1,0,0,,,2.5
SD00010637,6/2/2009,2009,6,2,153,integrifolia,San Diego,Palomar Mountains: Cleveland National Forest; northeast of Upper Doane Valley; northwest of Fry Creek Campground,1600,33.3472,-116.89388,,,,WGS84,cch2,500235,FFL,mostly granitic substrates,http://cch2.org/portal/collections/individual/index.php?occid=500235,CPA,,2,Total,0,0,0,1,1,,,4.5
SD00010637,6/2/2009,2009,6,2,153,integrifolia,San Diego,Palomar Mountains: Cleveland National Forest; northeast of Upper Doane Valley; northwest of Fry Creek Campground,1600,33.3472,-116.89388,,,,WGS84,cch2,500235,FFL,mostly granitic substrates,http://cch2.org/portal/collections/individual/index.php?occid=500235,CPA,,3,Total,0,1,4,2,0,,,3.142857143
SD00010637,6/2/2009,2009,6,2,153,integrifolia,San Diego,Palomar Mountains: Cleveland National Forest; northeast of Upper Doane Valley; northwest of Fry Creek Campground,1600,33.3472,-116.89388,,,,WGS84,cch2,500235,FFL,mostly granitic substrates,http://cch2.org/portal/collections/individual/index.php?occid=500235,CPA,,4,Total,2,4,3,2,1,,,2.666666667
SD00010587,4/8/1997,1997,4,8,98,integrifolia,San Diego,Wilderness Gardens Preserve; ca. 3.4 miles east of Pala south of Highway 76 along the San Luis Rey River.,162,33.35028,-117.03278,241,,,WGS84,cch2,500258,FL,Alluvial substrate with sandy loam soil in the river bottom and granitic and or gabbroic substrates with sandy or clay soils on the surrounding slopes.,http://cch2.org/portal/collections/individual/index.php?occid=500258,CPA,Medium size plant in middle of sheet; didn't score plants on the left because they overlap and are covered by the label; didn't score plant on right because it appears a clipping,1,Total,3,2,2,1,7,,,3.466666667
SD00010588,6/7/2008,2008,6,7,159,integrifolia,San Diego,"Warner Springs, northbound Pacific Crest Trail, 6 miles from Lost Valley Rd. trailhead, 200 yards east of trail, along west bank of dry tributary to Agua Caliente Creek",1473,33.35487,-116.60481,,,,WGS84,cch2,500256,FL,Granitic soil,http://cch2.org/portal/collections/individual/index.php?occid=500256,CPA,,1,Total,0,1,2,2,1,,,3.5
SD00010588,6/7/2008,2008,6,7,159,integrifolia,San Diego,"Warner Springs, northbound Pacific Crest Trail, 6 miles from Lost Valley Rd. trailhead, 200 yards east of trail, along west bank of dry tributary to Agua Caliente Creek",1473,33.35487,-116.60481,,,,WGS84,cch2,500256,FL,Granitic soil,http://cch2.org/portal/collections/individual/index.php?occid=500256,CPA,,2,Total,5,3,6,1,6,,,3
SD00010588,6/7/2008,2008,6,7,159,integrifolia,San Diego,"Warner Springs, northbound Pacific Crest Trail, 6 miles from Lost Valley Rd. trailhead, 200 yards east of trail, along west bank of dry tributary to Agua Caliente Creek",1473,33.35487,-116.60481,,,,WGS84,cch2,500256,FL,Granitic soil,http://cch2.org/portal/collections/individual/index.php?occid=500256,CPA,right-most plant likely a clipping (DG),3,Total,0,1,2,1,2,,,3.666666667
SD00010470,4/26/1985,1985,4,26,116,menziesii,San Diego,"oak woodland, Puerta la Cruz Road, Cleveland Nat. Forest.",1160,33.35759,-116.67206,241,,,WGS84,cch2,500149,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500149,CPA,"Top row, leftmost. Next left 'plant' not whole",1,Total,0,1,0,0,0,,,2
SD00010470,4/26/1985,1985,4,26,116,menziesii,San Diego,"oak woodland, Puerta la Cruz Road, Cleveland Nat. Forest.",1160,33.35759,-116.67206,241,,,WGS84,cch2,500149,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500149,CPA,,2,Total,1,3,1,0,0,,,2
SD00010470,4/26/1985,1985,4,26,116,menziesii,San Diego,"oak woodland, Puerta la Cruz Road, Cleveland Nat. Forest.",1160,33.35759,-116.67206,241,,,WGS84,cch2,500149,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500149,CPA,,3,Total,0,2,0,0,0,,,2
SD00010470,4/26/1985,1985,4,26,116,menziesii,San Diego,"oak woodland, Puerta la Cruz Road, Cleveland Nat. Forest.",1160,33.35759,-116.67206,241,,,WGS84,cch2,500149,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500149,CPA,,4,Total,0,1,0,1,0,,,3
SD00010470,4/26/1985,1985,4,26,116,menziesii,San Diego,"oak woodland, Puerta la Cruz Road, Cleveland Nat. Forest.",1160,33.35759,-116.67206,241,,,WGS84,cch2,500149,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500149,CPA,,5,Total,0,1,0,0,0,,,2
SD00010470,4/26/1985,1985,4,26,116,menziesii,San Diego,"oak woodland, Puerta la Cruz Road, Cleveland Nat. Forest.",1160,33.35759,-116.67206,241,,,WGS84,cch2,500149,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500149,CPA,"Top row, rightmost",6,Total,1,1,0,0,0,,,1.5
SD00010470,4/26/1985,1985,4,26,116,menziesii,San Diego,"oak woodland, Puerta la Cruz Road, Cleveland Nat. Forest.",1160,33.35759,-116.67206,241,,,WGS84,cch2,500149,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500149,CPA,"Bottom row, leftmost",7,Total,1,2,2,0,0,,,2.2
SD00010470,4/26/1985,1985,4,26,116,menziesii,San Diego,"oak woodland, Puerta la Cruz Road, Cleveland Nat. Forest.",1160,33.35759,-116.67206,241,,,WGS84,cch2,500149,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500149,CPA,,8,Total,2,2,2,0,1,,,2.428571429
SD00010470,4/26/1985,1985,4,26,116,menziesii,San Diego,"oak woodland, Puerta la Cruz Road, Cleveland Nat. Forest.",1160,33.35759,-116.67206,241,,,WGS84,cch2,500149,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500149,CPA,,9,Total,1,1,0,1,0,,,2.333333333
SD00010470,4/26/1985,1985,4,26,116,menziesii,San Diego,"oak woodland, Puerta la Cruz Road, Cleveland Nat. Forest.",1160,33.35759,-116.67206,241,,,WGS84,cch2,500149,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500149,CPA,,10,Total,2,1,1,0,0,,,1.75
SD00010470,4/26/1985,1985,4,26,116,menziesii,San Diego,"oak woodland, Puerta la Cruz Road, Cleveland Nat. Forest.",1160,33.35759,-116.67206,241,,,WGS84,cch2,500149,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500149,CPA,"Bottom row, rightmost",11,Total,0,1,0,0,0,,,2
SD00010585,5/31/2010,2010,5,31,151,integrifolia,San Diego,Cleveland National Forest; Puerta La Cruz Road; 2 miles SE Mitchell Camp Road and Chihuahua Valley Road; 5.7 miles N of Warner Springs and Hwy 79,1168,33.36112,-116.67281,,,,WGS84,cch2,500274,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500274,CPA,Bottom plant only; top plant appears to be three plants overlapping,1,Total,13,25,14,9,14,,,2.813333333
SD00010579,2/24/2015,2015,2,24,55,integrifolia,San Diego,Camp Pendleton: east-central portion of Base; India Training Area; north of Lake O'Neill; east of the Santa Margarita River; on a rocky slope just east of De Luz Road along the Fallbrook Weapons Station border,105,33.36227,-117.31402,,,,WGS84,cch2,500312,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500312,CPA,Plants labelled on image,1,Total,3,1,0,0,0,,,1.25
SD00010579,2/24/2015,2015,2,24,55,integrifolia,San Diego,Camp Pendleton: east-central portion of Base; India Training Area; north of Lake O'Neill; east of the Santa Margarita River; on a rocky slope just east of De Luz Road along the Fallbrook Weapons Station border,105,33.36227,-117.31402,,,,WGS84,cch2,500312,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500312,CPA,Plants labelled on image,2,Total,2,1,0,0,0,,,1.333333333
SD00010579,2/24/2015,2015,2,24,55,integrifolia,San Diego,Camp Pendleton: east-central portion of Base; India Training Area; north of Lake O'Neill; east of the Santa Margarita River; on a rocky slope just east of De Luz Road along the Fallbrook Weapons Station border,105,33.36227,-117.31402,,,,WGS84,cch2,500312,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500312,CPA,Plants labelled on image,3,Total,4,0,2,1,0,,,2
SD00010579,2/24/2015,2015,2,24,55,integrifolia,San Diego,Camp Pendleton: east-central portion of Base; India Training Area; north of Lake O'Neill; east of the Santa Margarita River; on a rocky slope just east of De Luz Road along the Fallbrook Weapons Station border,105,33.36227,-117.31402,,,,WGS84,cch2,500312,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500312,CPA,Plants labelled on image,4,Total,3,0,1,0,0,,,1.5
SD00010579,2/24/2015,2015,2,24,55,integrifolia,San Diego,Camp Pendleton: east-central portion of Base; India Training Area; north of Lake O'Neill; east of the Santa Margarita River; on a rocky slope just east of De Luz Road along the Fallbrook Weapons Station border,105,33.36227,-117.31402,,,,WGS84,cch2,500312,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500312,CPA,Plants labelled on image,5,Total,3,2,0,0,0,,,1.4
SD00010579,2/24/2015,2015,2,24,55,integrifolia,San Diego,Camp Pendleton: east-central portion of Base; India Training Area; north of Lake O'Neill; east of the Santa Margarita River; on a rocky slope just east of De Luz Road along the Fallbrook Weapons Station border,105,33.36227,-117.31402,,,,WGS84,cch2,500312,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500312,CPA,Plants labelled on image,6,Total,2,1,1,0,0,,,1.75
SD00010579,2/24/2015,2015,2,24,55,integrifolia,San Diego,Camp Pendleton: east-central portion of Base; India Training Area; north of Lake O'Neill; east of the Santa Margarita River; on a rocky slope just east of De Luz Road along the Fallbrook Weapons Station border,105,33.36227,-117.31402,,,,WGS84,cch2,500312,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500312,CPA,Plants labelled on image,7,Total,4,1,0,0,0,,,1.2
SDSU06129,5/22/1944,1944,5,22,143,integrifolia,San Diego,Palomar,1869.91,33.36337,-116.83613,3218,,,WGS84,cch2,380534,,,http://cch2.org/portal/collections/individual/index.php?occid=380534,CPA,,1,Total,29,24,9,5,0,,,1.850746269
SD00010542,5/25/1925,1925,5,25,145,integrifolia,San Diego,Palomar Mountain.,1585,33.36337,-116.83613,3218,,,WGS84,cch2,500032,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500032,CPA,,1,Total,18,16,15,3,3,,,2.218181818
SD00010543,5/15/1937,1937,5,15,135,integrifolia,San Diego,Palomar.,1869.91,33.36337,-116.83613,,,,WGS84,cch2,500063,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500063,CPA,Top plant' bottom plant looks two be 2 overlapping,1,Total,4,5,8,5,1,,,2.739130435
SD00010584,5/8/2010,2010,5,8,128,integrifolia,San Diego,Cleveland National Forest; Puerta La Cruz Road; 1.75 miles SE Mitchell Camp Road and Chihuahua Valley Road; 6 miles N of Warner Springs and Hwy 79,1182,33.36474,-116.67411,,,,WGS84,cch2,500275,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500275,CPA,"Small, top left",1,Total,3,3,3,2,2,,,2.769230769
SD00010584,5/8/2010,2010,5,8,128,integrifolia,San Diego,Cleveland National Forest; Puerta La Cruz Road; 1.75 miles SE Mitchell Camp Road and Chihuahua Valley Road; 6 miles N of Warner Springs and Hwy 79,1182,33.36474,-116.67411,,,,WGS84,cch2,500275,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500275,CPA,Largest plant,2,Total,10,11,3,4,1,,,2.137931034
SD00010584,5/8/2010,2010,5,8,128,integrifolia,San Diego,Cleveland National Forest; Puerta La Cruz Road; 1.75 miles SE Mitchell Camp Road and Chihuahua Valley Road; 6 miles N of Warner Springs and Hwy 79,1182,33.36474,-116.67411,,,,WGS84,cch2,500275,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500275,CPA,"Small, bottom left",3,Total,4,7,5,1,0,,,2.176470588
SD00010437,4/14/2010,2010,4,14,104,menziesii,San Diego,"Cleveland National Forest; Puerta La Cruz Road; 1.4 miles SE Mitchell Camp Road and Chihuahua Valley Road at small, dry riverbed that crosses the road.",1206,33.36631,-116.67929,,,,WGS84,cch2,500281,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500281,CPA,"Top row, left",1,Total,7,5,2,0,0,,,1.642857143
SD00010437,4/14/2010,2010,4,14,104,menziesii,San Diego,"Cleveland National Forest; Puerta La Cruz Road; 1.4 miles SE Mitchell Camp Road and Chihuahua Valley Road at small, dry riverbed that crosses the road.",1206,33.36631,-116.67929,,,,WGS84,cch2,500281,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500281,CPA,,2,Total,2,3,1,0,0,,,1.833333333
SD00010437,4/14/2010,2010,4,14,104,menziesii,San Diego,"Cleveland National Forest; Puerta La Cruz Road; 1.4 miles SE Mitchell Camp Road and Chihuahua Valley Road at small, dry riverbed that crosses the road.",1206,33.36631,-116.67929,,,,WGS84,cch2,500281,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500281,CPA,,3,Total,1,3,2,0,0,,,2.166666667
SD00010437,4/14/2010,2010,4,14,104,menziesii,San Diego,"Cleveland National Forest; Puerta La Cruz Road; 1.4 miles SE Mitchell Camp Road and Chihuahua Valley Road at small, dry riverbed that crosses the road.",1206,33.36631,-116.67929,,,,WGS84,cch2,500281,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500281,CPA,"Top row, right",4,Total,6,4,0,0,0,,,1.4
SD00010437,4/14/2010,2010,4,14,104,menziesii,San Diego,"Cleveland National Forest; Puerta La Cruz Road; 1.4 miles SE Mitchell Camp Road and Chihuahua Valley Road at small, dry riverbed that crosses the road.",1206,33.36631,-116.67929,,,,WGS84,cch2,500281,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500281,CPA,Bottom left,5,Total,4,3,0,0,0,,,1.428571429
SD00010437,4/14/2010,2010,4,14,104,menziesii,San Diego,"Cleveland National Forest; Puerta La Cruz Road; 1.4 miles SE Mitchell Camp Road and Chihuahua Valley Road at small, dry riverbed that crosses the road.",1206,33.36631,-116.67929,,,,WGS84,cch2,500281,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500281,CPA,Bottom middle,6,Total,4,4,0,1,0,,,1.777777778
SD00010454,5/3/2009,2009,5,3,123,menziesii,San Diego,"SW of Oak Grove, Rattlesnake Canyon, Cleveland National Forest, at bottom of canyon",961,33.36972,-116.78611,,,,WGS84,cch2,500245,FL,Granitic; rocky canyon with seasonal Rattlesnake Creek,http://cch2.org/portal/collections/individual/index.php?occid=500245,DC,Right Most; Middle excluded,1,Total,2,2,2,1,0,,,2.285714286
SD00010454,5/3/2009,2009,5,3,123,menziesii,San Diego,"SW of Oak Grove, Rattlesnake Canyon, Cleveland National Forest, at bottom of canyon",961,33.36972,-116.78611,,,,WGS84,cch2,500245,FL,Granitic; rocky canyon with seasonal Rattlesnake Creek,http://cch2.org/portal/collections/individual/index.php?occid=500245,DC,Left Most; Middle excluded,2,Total,2,1,0,0,0,,,1.333333333
SD00010441,5/8/2010,2010,5,8,128,menziesii,San Diego,Cleveland National Forest; Puerta La Cruz Road; about 1 mile SE Mitchell Camp Road and Chihuahua Valley Road; south-east of the junction with Puerta La Cruz Trail.,1326,33.3711,-116.68994,,,,WGS84,cch2,500277,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500277,DC,Top Left; cotyledons,1,Total,1,1,0,0,0,,,1.5
SD00010441,5/8/2010,2010,5,8,128,menziesii,San Diego,Cleveland National Forest; Puerta La Cruz Road; about 1 mile SE Mitchell Camp Road and Chihuahua Valley Road; south-east of the junction with Puerta La Cruz Trail.,1326,33.3711,-116.68994,,,,WGS84,cch2,500277,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500277,DC,Top second in from Left;  cotyledons,2,Total,1,1,1,1,0,,,2.5
SD00010441,5/8/2010,2010,5,8,128,menziesii,San Diego,Cleveland National Forest; Puerta La Cruz Road; about 1 mile SE Mitchell Camp Road and Chihuahua Valley Road; south-east of the junction with Puerta La Cruz Trail.,1326,33.3711,-116.68994,,,,WGS84,cch2,500277,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500277,DC,Top most right; cotyledons,3,Total,0,2,2,0,0,,,2.5
SD00010445,5/8/2011,2011,5,8,128,menziesii,San Diego,"Chihuahua Valley Road, 1.1 mile E of intersection with Highway 79.",1048,33.37167,-116.72833,,,,WGS84,cch2,500284,FL,Granitic; roadcut in steeply sloping mountainside.,http://cch2.org/portal/collections/individual/index.php?occid=500284,"DC, DG",Bottom most; loose structures not scored,1,Total,3,19,20,13,14,,,3.231884058
SD00010452,4/6/2008,2008,4,6,97,menziesii,San Diego,"South of Oak Grove. 25249 Oak Grove Truck Trail, ca. 1 mile S of its intersection with Highway 79, east facing slope west of road.",915,33.3736,-116.784,,,,WGS84,cch2,500264,FL,Granitic,http://cch2.org/portal/collections/individual/index.php?occid=500264,"DC, DG",Top Left; cotyledons,1,Total,7,2,2,1,0,,,1.75
SD00010452,4/6/2008,2008,4,6,97,menziesii,San Diego,"South of Oak Grove. 25249 Oak Grove Truck Trail, ca. 1 mile S of its intersection with Highway 79, east facing slope west of road.",915,33.3736,-116.784,,,,WGS84,cch2,500264,FL,Granitic,http://cch2.org/portal/collections/individual/index.php?occid=500264,DC,Top Right,2,Total,4,2,1,1,0,,,1.875
SD00010452,4/6/2008,2008,4,6,97,menziesii,San Diego,"South of Oak Grove. 25249 Oak Grove Truck Trail, ca. 1 mile S of its intersection with Highway 79, east facing slope west of road.",915,33.3736,-116.784,,,,WGS84,cch2,500264,FL,Granitic,http://cch2.org/portal/collections/individual/index.php?occid=500264,DC,Most Center,3,Total,2,2,3,0,0,,,2.142857143
SD00010452,4/6/2008,2008,4,6,97,menziesii,San Diego,"South of Oak Grove. 25249 Oak Grove Truck Trail, ca. 1 mile S of its intersection with Highway 79, east facing slope west of road.",915,33.3736,-116.784,,,,WGS84,cch2,500264,FL,Granitic,http://cch2.org/portal/collections/individual/index.php?occid=500264,DC,Bottom Left,4,Total,7,0,1,0,0,,,1.25
SD00010452,4/6/2008,2008,4,6,97,menziesii,San Diego,"South of Oak Grove. 25249 Oak Grove Truck Trail, ca. 1 mile S of its intersection with Highway 79, east facing slope west of road.",915,33.3736,-116.784,,,,WGS84,cch2,500264,FL,Granitic,http://cch2.org/portal/collections/individual/index.php?occid=500264,"DC, DG",Bottom right,5,Total,7,2,2,0,0,,,1.545454545
SD00010438,4/14/2010,2010,4,14,104,menziesii,San Diego,"Cleveland National Forest; along Chihuahua Valley Road, 1.5 miles SW of junction with Mitchell Camp Road at large pullout area northwest of U-curve in the road.",1216,33.37634,-116.71033,,,,WGS84,cch2,500280,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500280,DC,Second from left with defined root,1,Total,3,2,1,0,0,,,1.666666667
SD00010438,4/14/2010,2010,4,14,104,menziesii,San Diego,"Cleveland National Forest; along Chihuahua Valley Road, 1.5 miles SW of junction with Mitchell Camp Road at large pullout area northwest of U-curve in the road.",1216,33.37634,-116.71033,,,,WGS84,cch2,500280,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500280,DC,Fourth from the right with clear cotyledons,2,Total,3,1,1,0,0,,,1.6
SD00010576,1878-04-01,1878,4,1,91,integrifolia,San Diego,Fallbrook,205.3,33.37642,-117.25115,4827,,,WGS84,cch2,500037,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500037,DC,,1,Total,7,8,9,6,2,,,2.625
SD00010521,3/14/2017,2017,3,14,73,integrifolia,San Diego,"Fallbrook Naval Weapons Station: west of Fallbrook; North Magazine, north of Ammunition Road; northwestern part of station; on the northwestern slope of the highest peak on the station",245,33.38229,-117.28723,,,,WGS84,cch2,500335,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500335,"DC, DG","Top Left; blurry photograph, though structres mostly distinct",1,Total,1,1,1,0,0,,,2
SD00010521,3/14/2017,2017,3,14,73,integrifolia,San Diego,"Fallbrook Naval Weapons Station: west of Fallbrook; North Magazine, north of Ammunition Road; northwestern part of station; on the northwestern slope of the highest peak on the station",245,33.38229,-117.28723,,,,WGS84,cch2,500335,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500335,"DG, DC",Top Right; blurry photograph,2,Total,5,2,1,0,0,,,1.5
SD00010521,3/14/2017,2017,3,14,73,integrifolia,San Diego,"Fallbrook Naval Weapons Station: west of Fallbrook; North Magazine, north of Ammunition Road; northwestern part of station; on the northwestern slope of the highest peak on the station",245,33.38229,-117.28723,,,,WGS84,cch2,500335,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500335,DC,Bottom Left; blurry photograph,3,Total,6,4,4,0,0,,,1.857142857
SD00010521,3/14/2017,2017,3,14,73,integrifolia,San Diego,"Fallbrook Naval Weapons Station: west of Fallbrook; North Magazine, north of Ammunition Road; northwestern part of station; on the northwestern slope of the highest peak on the station",245,33.38229,-117.28723,,,,WGS84,cch2,500335,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500335,DC,blurry photograph,4,Total,7,5,3,2,0,,,2
SD00010490,3/6/1941,1941,3,6,65,,Los Angeles,Santa Catalina Island; Middle Ranch Canyon.,300,33.3842,-118.3842,,,,WGS84,cch2,500125,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500125,DC,Large and centered left,1,Total,12,8,3,1,1,,,1.84
SD00010490,3/6/1941,1941,3,6,65,,Los Angeles,Santa Catalina Island; Middle Ranch Canyon.,300,33.3842,-118.3842,,,,WGS84,cch2,500125,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500125,DC,Right with clear base,2,Total,2,3,1,0,0,,,1.833333333
SD00010490,3/6/1941,1941,3,6,65,,Los Angeles,Santa Catalina Island; Middle Ranch Canyon.,300,33.3842,-118.3842,,,,WGS84,cch2,500125,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500125,DC,Bottom Right,3,Total,0,2,1,0,0,,,2.333333333
SD00010462,5/8/1935,1935,5,8,128,,San Diego,Chihuahua Valley,1283.56,33.38516,-116.67809,2011,,,WGS84,cch2,500054,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500054,DC,,1,Total,10,7,4,11,4,,,2.777777778
SD00010439,5/20/2010,2010,5,20,140,menziesii,San Diego,Northern San Diego County; along Old Mitchell Camp Road 0.17 mile N of junction with Chihuahua Valley Road,1269,33.38696,-116.68639,,,,WGS84,cch2,500279,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500279,DC,Only one clear base; central,1,Total,16,6,0,1,0,,,1.391304348
SD00026562,3/2/2017,2017,3,2,61,integrifolia,San Diego,"Fallbrook Naval Weapons Station: west of Fallbrook; North Magazine, north of Ammunition Road; northern part of station River Road, on north-facing slopes",117,33.38966,-117.27513,,,,WGS84,cch2,3641150,FFL,mostly granitic substrates,http://cch2.org/portal/collections/individual/index.php?occid=3641150,DG,"Many non-whole and overlapping plants. Middle row, second to the left",1,Total,1,2,0,0,0,,,1.666666667
SD00026562,3/2/2017,2017,3,2,61,integrifolia,San Diego,"Fallbrook Naval Weapons Station: west of Fallbrook; North Magazine, north of Ammunition Road; northern part of station River Road, on north-facing slopes",117,33.38966,-117.27513,,,,WGS84,cch2,3641150,FFL,mostly granitic substrates,http://cch2.org/portal/collections/individual/index.php?occid=3641150,DG,"middle row, next plant to the right",2,Total,1,4,0,0,0,,,1.8
SD00026562,3/2/2017,2017,3,2,61,integrifolia,San Diego,"Fallbrook Naval Weapons Station: west of Fallbrook; North Magazine, north of Ammunition Road; northern part of station River Road, on north-facing slopes",117,33.38966,-117.27513,,,,WGS84,cch2,3641150,FFL,mostly granitic substrates,http://cch2.org/portal/collections/individual/index.php?occid=3641150,DG,"middle row, second to right",3,Total,3,2,0,0,0,,,1.4
SD00026562,3/2/2017,2017,3,2,61,integrifolia,San Diego,"Fallbrook Naval Weapons Station: west of Fallbrook; North Magazine, north of Ammunition Road; northern part of station River Road, on north-facing slopes",117,33.38966,-117.27513,,,,WGS84,cch2,3641150,FFL,mostly granitic substrates,http://cch2.org/portal/collections/individual/index.php?occid=3641150,DG,"middle row, right-most. Bottom plant has too much overlap, not scored",4,Total,0,2,2,0,0,,,2.5
